date,tweet,user
2020-01-03 05:30:48+00:00,My power just went out in the middle of my show. UGH ,Tayyb19
2020-01-03 05:27:49+00:00,KANER. My power went out so I didn’t see it but I bet it was BEAUTIFUL!!!,CassieFoz23
2020-01-03 05:19:08+00:00,"oh my god the power went out, they can't save may oh god",LAHEYSGOLDEN
2020-01-03 05:01:23+00:00,the power for my block went out and I can't get my garage door open so I'm trapped and sad,sylaise
2020-01-03 04:34:57+00:00,The power went out in only like bits and pieces of my fucking house and I couldn’t figure out why like fucking hell no,MadisonKobe
2020-01-03 04:21:27+00:00,our power just went out and my phone is on 1% ,DoraAnnette
2020-01-03 04:02:03+00:00,My power really went out wow :(,littzyeliza
2020-01-03 03:15:37+00:00,my power just went out it is time to usurp my government,hikimango
2020-01-03 03:05:20+00:00,"My power went out within minutes of me reading the first reports (it came back quickly,) but the timing of it all immediately made me think of exactly what you s just said.",KunzelMK
2020-01-03 02:57:04+00:00,My power just went out while playing EFT @bstategames and I finally lost my kitted ADAR after something like 20 successful raids ,defendtdk
2020-01-03 02:40:01+00:00,Damn this is why my power went out ,verkhana
2020-01-03 02:31:19+00:00,my power went out like 7 hours ago so i had no wifi and there’s no service here so i could use data but now i’m back,70sgreg
2020-01-03 02:20:06+00:00,i was about to film a youtube video but the power went out in my room. wow!!! i have the best luck ever!!!,AshCastaneda
2020-01-03 01:58:43+00:00,the last time i showered in the dark was when the plane crashed on muk speedway & the power went out &amp; i couldnt leave my bathroom door open for light bc the steam from my shower was setting the fire alarm,christinepxrk
2020-01-03 01:56:50+00:00,my power done went out so I definitely need somebody to entertain me ,Kvystvckz
2020-01-03 01:54:40+00:00,"The lightning just struck SUPER CLOSE to my house! The power didn’t go completely out, but it almost killed our internet. The thunder was probably the loudest one I’ve ever heard. Barely a second went by before I heard it. Damn...",Winthertainment
2020-01-03 01:51:55+00:00,I did this the other day. I went to my neighbors house to make sure theirs was out too our power ended up being off for 5 hours.,tyluhhhh13
2020-01-03 01:40:29+00:00,I have a B on the first test of this class because the power went out during my test and kicked me out I’m pissed!!!,kymberlayyyyy
2020-01-03 01:34:59+00:00,The power went out as I was about to get ready and my water won’t heat up now so I can’t shower. I wanna kill myself,_heyitsnay
2020-01-03 01:33:18+00:00,So the power went out in my neighborhood and I’m wondering if I actually saved all the new work I had done on a painting earlier today before breaking for lunch and cleaning We’ll find out in about half an hour! #FingersCrossed,mindofmikaela
2020-08-12 20:34:54+00:00,Who's The True ?,bolavipus
2020-01-03 01:29:35+00:00,oh my god.... my power just went out randomly while i was playing cod and my save was corrupted,cndyvo
2020-01-03 01:19:33+00:00,"Power went out in my block. It’s dead quiet, pitch black, and I’m alone. I’m not dealing with this well right now tbh...",CecilyJisi
2020-01-03 00:33:13+00:00,"Last night, power went out in my neighbourhood for around 4 hours. That’s the best news I can give you about yesterday. Oh, nowhere near any fires as well!",Paul57298046
2020-01-03 00:29:40+00:00,"I... went and got my stuff out of it, and sent a document to the insurance company giving them power of attorney or something so they could have it towed to their storage yard. I didn't get the plates or send them anywhere? ",notmuchelse
2020-01-03 00:17:03+00:00,My power went out right after 12 &amp; that’s exactly why I freaked out about it ,Brebrooke18
2020-01-03 00:15:07+00:00,"The power went out , my phones at 35. All i know is that before my phone hits 1% , this power better be back on.",AriellJoann
2020-01-03 00:05:24+00:00,Wow my power just went out and they said it won’t be back on for two days somebody come get me. I hate it here,NaudyiaaMonae
2020-01-02 23:48:07+00:00,A couple weeks ago went into my neighborhood with candles because the power was out.,Qlove4u
2020-01-02 23:43:19+00:00,My power just fucking went out. That’s not very cash money of you Mother Nature,_Haileywhite01
2020-01-02 22:54:27+00:00,Power went out in the house! Complete blackness mid nappy change! After securing BB my first thought wasn’t the heating or hot water but the fresh &amp; frozen breast milk! Identified the trip is the kitchen lights &amp; now I’m scared for the dog overnight coz she sleeps in there.,NonMaternalMum
2020-01-02 22:45:39+00:00,Sheriff came to my house cause my power went out and my home alarm went off and he almost arrested me cause I had no proof of living here happy birthday to me!,Mezuko_
2020-01-02 22:33:23+00:00,Left my job early Cuz our whole strips power went out,im__peachy
2020-01-02 22:32:58+00:00,the way i was halfway through little women and the movie theaters power went out... BITCH THERE WERE TEARS ON MY FACE KEEP GOING BAE,babytoddIer
2020-01-02 22:26:28+00:00,Lmao my power went out but I'm unaffected,thecoolerjudge
2020-01-02 22:22:19+00:00,"Power went out at my house, does anyone have the power rangers phone number?",cam_7777777
2020-01-02 22:17:13+00:00,Ive been there before I know how it feels my power went out during summer cause some car exploded outside my apartment and i had no power from 1pm to 4am,akaVoi_
2020-01-02 21:52:49+00:00,"@butterflymeowxo @jeffmac813 @SarahGarlits @allisondanger @areswrestler Day 4 of my NWWLI. Unlike the first 3 days, today I put on my Fitbit when I went out to do computer jobs this morning at 9:00. By the time I started my power walking a little after 3:00... ",JSampleVA
2020-01-02 21:31:06+00:00,"So I'm super late with my Top 9 because a massive storm on Dec 31st knocked out our power and it just came back on this morning! . 2019 was a great Disney year for me! I went to Walt Disney World, Disneyland, Tokyo… https://www.instagram.com/p/B61RpTKAnaV/?igshid=1mj3rulfqqv6q",skywy2wonderlnd
2020-01-02 21:18:56+00:00,i wanted to doodle in my sketchbook and then the power went out :))) guess I'll just nap instead,arsartisf
2020-01-02 21:03:24+00:00,i was going to start my make up but the power went out... Welcome to 2020,haleeyyc
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!",PlayAvengers
2020-01-02 20:52:50+00:00,Uh so my power went out so delay on everything.,Real_KingBob
2020-01-02 20:48:24+00:00,"Shattered my Apple Watch, power steering went out in my car, and just shattered my phone screen; 2020 is off to a great start ",shaylaawinterss
2020-01-02 20:45:18+00:00,Who done wrecked on Cliffdale again? My damn power then went out ,AceAri_
2020-01-02 20:18:58+00:00,Power just went out at my job wonder if my second job got power.....,1LangoDotCom
2020-01-02 20:11:57+00:00,"Today I went out with the Swedish-Finnish branch of the family. It was 89°C in the sauna and 3°C in the lake. While in the water we discussed various Finno-Ugric matters, although my part of the conversation consisted mostly of high-pitched screams. – at Kypegården",chris_power
2020-01-02 20:00:11+00:00,I hate when the PS4 angrily beeps at you after it was improperly shut down. Like it's my fault the power went out.,Jdash24
2020-01-02 19:56:46+00:00,My phone on 12%. You would think since it’s storming outside I would put it on the charger just in case the power went out. But nope I still ain’t got up to put it on the charger,MostDef_Jack
2020-01-02 19:53:18+00:00,I haven't had home internet since the power went out. I am rather angry that all they tell me is I'm in an area with service outages and they don't know when it will be restored. I miss my WoW on my day off.,Mulder101361
2020-01-02 19:44:51+00:00,power just went out ah ha ha phone is at 60% need it for my alarm cause i got no battery powered alarm clocks so better pray it doesnt fuckin die ,cafebleus
2020-01-02 19:31:29+00:00,"I went there once. One guy sniffed my friends hair. Another guy tried to start a fight with my other friend. Then another guy tried to start one with me outside. Maybe people were angry because the power was out all that weekend, but I never went back.",mattchewy28
2020-01-02 19:26:25+00:00,"Saw on our security that @DuquesneLight was at our door &amp; proceeded to watch them drag a ladder to the side of our house- then our power went out. Called DLC to see what was up. Their response “we don’t know.” I feel like if you were planning to shut off my power, a courtesy...",madiii23
2020-01-02 19:07:36+00:00,Power went out for an hour so I tried to heat up my pizza with a flow,ClayBorrellBot
2020-01-02 18:47:05+00:00,y’all the power went out at my grandmas rancho WHEW CHILE,cynthiyaaas
2020-01-02 18:24:19+00:00,"I kinda went thru my little version of hell last night too.The power faded out and back up 4-5 times through the night.Sometimes it was so fast that it wouldn’t affect my computer, but a couple times it http://restarted.Talk about saving every three freaking minutes!",Sinccolor
2020-01-02 18:22:58+00:00,My girlfriend said this new ones really good but the power went out during the last 10 minutes so she couldn’t see it all. That is my story,ItsPhetz
2020-01-02 17:44:09+00:00,My power just went out I’m gonna give it 30 minutes then I’ll be live again!! #TwitchFam,WackyAlmond
2020-01-02 17:42:39+00:00,"computer is back to barely loading google chrome, lets go. my power went out so now its fucked again i guess",slantedsmiley
2020-01-02 17:37:47+00:00,"I freaked out in all my accounts, CHANGED BIAS, and went back to loving him in the span of an hour. The power of L!m J.aeB.eom for y'all.",BabyBoyLixie
2020-01-02 17:09:11+00:00,Swear I’d be pissed af if I knew my power went out for days because dumb niggas wanted to shoot the transformer ,ChefSotus
2020-01-02 16:47:23+00:00,The power just went out at my job,Sweet_Water17
2020-08-18 19:48:57+00:00,How can you build stronger business continuity through fresh insights? Check out our guide:,Workday
2020-01-02 15:18:23+00:00,"I have three washing machines. A big one, a portable that hooks up to a sink, and one that goes in a camper. I had to use the last one when my power went out for 5 days and used it with my generator then line dried everything.",mehmaybenot
2020-01-02 14:55:48+00:00,Power just went out right at the end of my stream :(,SeemsFishy08
2020-01-02 14:44:12+00:00,"Was tossing up going outside, or continuing grinding out bounties in Destiny. Then the power went out, so I guess that’s my mind made up",joshhunt
2020-01-02 14:32:46+00:00,"I’m safely back home! I arrived last night, had an awesome dinner, panicked when the power went out and sent my fish tank into dangerously cold temperatures and then passed out in relief when the power flicked on again.",Smatterbrain
2020-01-02 14:24:58+00:00,Our power went out last night/this morning and my phone was on 7%. Most stressful shit ever.,neeCpooh84
2020-01-02 14:07:22+00:00,"I was like 10 and the power went out bc Dominican Republic be on its ratatata shit so I use a candle to get my sandals from under the bed, whatever. The candle burns a circular hole; I go “magic ” and keep doing it. Before I knew it my parents bedroom was in flames. True story",yxungwriters
2020-01-02 13:51:48+00:00,So the power just went out at my job. I’m considering going back home and napping some more.,frankshubby
2020-01-02 12:48:09+00:00,the electricity just went out in the house the power went out the lights went out the even my little light that I'm using went out it was weird,ethel_sylvia
2020-01-02 11:17:51+00:00,So the power just went out in only my bedroom for no reason yet the rest of the house was unaffected. Love a haunting!,nataxsha_
2020-01-02 10:11:59+00:00,When I was a student in US and power went out in our apartment. So called the electricity department and they couldn't understand 'Power' in my Indian accent.,Raghunath_TL
2020-01-02 09:35:02+00:00,The power my whole block went out ?,irjeco
2020-01-02 09:26:38+00:00,My parents went to bed at 11 and my power went out :),seveemcdonnell
2020-01-02 09:22:04+00:00,Heaps near where I live. Power went out all near where my family live. Shits fucked atm,DareToEntertain
2020-01-02 08:57:26+00:00,@tweethue hi lying reading last night my hue light strip suddenly went out. I have quite afew hue lights and discovered when changing the power block with another hue light strip this solved the problem but would indicate that power block is not working. Please can you help?,therealwoogster
2020-01-02 08:14:46+00:00,Just found out a girl who went to my school is part of those getting evacuated from the south coast. Low reception and no power. OMG.,D_Rose_XO
2020-01-02 07:21:33+00:00,"New Years Eve the power went out at 8pm, 9pm, then 10pm. Each time for several minutes. Yesterday, my husband went to Santa Isabel about 6pm and they had no power. And no notice, no explanation on why.",MonkeeLadee
2020-01-02 07:20:13+00:00,Hot af in this house gotta be up early and cant sleep cause the fucking electricity went out cause my power lines cant handle a little thunderstorm,Larthegreat
2020-01-02 06:47:12+00:00,Power went out for an hour so I tried to heat up my pizza with a flow,ClayBorrellBot
2020-01-02 06:08:27+00:00,Sorry bout the immediate disconnection but my power went out while I was streaming going back live now ,_MYODB_360
2020-01-02 06:07:35+00:00,fucking power went out and my cpu just died,loldemonisking
2020-08-18 19:48:57+00:00,How can you build stronger business continuity through fresh insights? Check out our guide:,Workday
2020-01-02 05:49:00+00:00,our power just went out and I’m a baby. someone come and hold my hand ,sabiennnnnn
2020-01-02 05:45:35+00:00,"the power of 1 am mcdonalds... I've been yearning to see someone from my high school for a while, they have no socials and I don't know where they goto for uni I went to go hang out with friends, but they ended up dispersing before I got to hang out with them so",SpvceJames
2020-01-02 05:28:05+00:00,Power went out in my neighborhood last night welp at least I wasn’t home.,ADNTV_
2020-01-02 05:27:42+00:00,Well I was enjoying my night until the power went out,danteeinferno
2020-01-02 05:18:37+00:00,The power went out so here's my baby cuddling with me. She's confused. ,xverlxrds
2020-01-02 04:38:10+00:00,"Im frustrated rn. I was playing the sims and had a lot of progress and then... The power went out,-, I lost all my progress. :,)",MinnieLogical
2020-01-02 04:30:07+00:00,I just started my job Sunday..well really Monday cuz the power went out...and these folk already got me by myself tomorrow. Can I get a “milk the clock” for $500 Alex?,taylorispoison
2020-01-02 03:39:08+00:00,Power in my neighborhood just went out! I bet bet twitters behind it! ,Inhidingdonttag
2020-01-02 03:11:16+00:00,"help in grade 10 my English teacher said the n word and the entire class went silent until my friend yelled out “you loved saying it, you felt the power” and then he got supervison for a month. ",namgidoll
2020-01-02 03:02:14+00:00,First day of the new year and the power at my job went out so I got payed for chillin and double pay for the holiday ,_xiealc
2020-01-02 02:48:05+00:00,"I've played a few of the better games though... Battlestar, Power Grid, etc. Been a while, though. None of my board game friends lived nearby when they played, so they were settlered out when I went to visit.",papaalphakilo
2020-01-02 02:34:13+00:00,Our power went out and my phone is on 29% S.O.S ,Dailiny1019
2020-01-02 02:02:54+00:00,First day of 2020 power went out in my building. Gotta boo boo in the dark ,JChism4real
2020-01-02 01:44:05+00:00,"Happy New Year! Yes, that is my car that is buried. And then the power went out for 7 hours. LOL ",PETHagg
2020-01-02 01:36:40+00:00,My mom texted me last night before I went out to tell me a girl went missing after leaving a bar with a rando. I told her my goal was to lure a man out and make him disappear. 2020 taking the power back.,TrashMast3r5000
2020-01-02 01:22:40+00:00,Tell me about it. I went through a period when I had to apply for jobs a few years back. I didn't even have the mental power to write a proper cover letter. I basically walked out of my room to get food because of the hunger pangs.,caroline_temp
2020-01-02 00:56:00+00:00,Bro my power just went out I wanna die,adoreyoubucky
2020-01-02 00:28:38+00:00,I was in the middle of a fuckin level and my power went out fuck the new year,aDrewsBlues
2020-01-02 00:25:30+00:00,"Goals for January 1: do not stress about work, knock out some online errands, cook Reality: power went out just after 1:30, I'm at work charging my phones before I go buy ice for my fridge which has been off for 6 hours, eating desk candy for dinner",KMoeny
2020-01-02 00:07:40+00:00,@Wizards_Help Was just starting a cube draft and my power went out any chance for a refund or something? I don't know what will happen as this has never happened before please adviae and thanks in advance,dwiseace
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!",PlayAvengers
2020-01-02 00:05:38+00:00,@MagicOnline so I just started a cube draft and my power went out what will happen?? Any chance on a refund for another one or something?? Thanks in advance,dwiseace
2020-01-01 23:50:07+00:00,"Thank you, I just found out my Dads power is back on &amp; went back on this morning. He’s driven to the pound trying to find his dog. That fire near Bodalla is out of control again I just don’t know if there’s a containment line shielding Bodalla",illumedbeauty
2020-01-01 23:29:28+00:00,My power went out during stream and I'm just sitting here on the dark. :),Neekems
2020-01-01 22:50:31+00:00,nah not a bushfire my power just went out for no reason,abu_simple
2020-01-01 22:44:11+00:00,"In 2005 I realized my power to manifest my reality. Excuses went out the door and empowerment rushed in. In 2010 I used this power to start a family, discover my foreverland, develop my trades and build a life. 2020 has offered another vision. The dream...is BACK! #goals",RealPhilipLee
2020-01-01 22:37:56+00:00,"I don’t have a car, and I’m on full disability. I am more concerned about my cat, Heidi! Power went out one time last night. I don’t have hot water, and the news said the firefighters will be working on this for days!",Shirley82556494
2020-01-01 22:36:13+00:00,"The power just went out at my apartment complex, how’s your 2020 starting? ",Ali_Wright22
2020-01-01 22:30:44+00:00,"General power outage. While I was napping, so my CPAP went out. I’m tweeting from my phone. No power means no sleeping for me. Without the stairlift, mom’s trapped downstairs. Power is out as far away as Mercer Island.",b_mcnett
2020-01-01 21:55:56+00:00,I'm delighted with the beautiful ice covering on my trees (power never went out) and with the sparkling snow cover on my grass. And I thank you for it!,momshieb
2020-01-01 21:38:20+00:00,"2019 - Had a mix of good and bad. I graduated with my bachelor's at my university. Also, I was forced to call the paramedics and watched my brother be admitted in an ambulance on mine and my dad's birthday. Also, the power went out for weeks within my room.",HollowSilver1
2020-01-01 21:29:14+00:00,Honestly this is a flex that nobody talks about and we should start doing it more. I’m 20 years old and building my credit. This is the type of stuff privileged folk get their kids on but nobody taught me. I went out and got everything on my own. Knowledge is power. ,artbysarahrenee
2020-01-01 21:28:57+00:00,"Power went out and my roast is halfway cooked, wtf 2020",the_slaking_J
2020-01-01 20:48:26+00:00,Going down a self-destructive path by smoking cigarettes and doing drugs culminated in near 2000 and 2001 with me doing a lot of heavy drugs ecstasy acid mushrooms cocaine A bomb went off in my mind when I did ecstasy the first time. That was my power blasting out.,RAMRebellion
2020-01-01 20:47:59+00:00,Poopy.. my power went out on a day where I can't go to the coffee shop for internet.,RobertTheLauer
2020-01-01 20:29:49+00:00,I was in a restaurant with all my family and the power went out.. we were like “ holy shit ...it’s happening “ ,Neuniana
2020-01-01 20:29:22+00:00,Wow.... went to Jamba Juice this morning to be “hEaLtHy” and the power was out and they couldn’t refund me for my order ,DevonitelyDev
2020-01-01 20:25:15+00:00,"My power went out on only one side of the house, but the other side is on. 2020 already fucking with me ",sweetdeethang
2020-01-01 20:23:03+00:00,This years only 14 hours old and my power went out twice,thachosenjuan_
2020-01-01 20:20:37+00:00,I went for a walk and in short order: My iPhone experienced a sudden dramatic power loss and had to shut down until I could get back to figure it out. A bird shat on my eyeglasses (thankfully small). And I got sprayed by a rogue wave because the wind was whipping it up.,Ow_My_Back_
2020-01-01 20:06:40+00:00,am blasting yes or yes through headphones and suddenly my vision went all shaky and I got white noise in my ears wow the power of twice almost making me pass out ,jjkanimegirI
2020-08-18 19:48:57+00:00,How can you build stronger business continuity through fresh insights? Check out our guide:,Workday
2020-01-01 19:55:31+00:00,MY POWER JUST WENT OUT NOOO,lovelywhittaker
2020-01-01 19:42:22+00:00,My phone wouldn’t turn on and me and my dad were flipping out and went to AT&amp;T. Then made an appt in Visalia and were about to go to Fresno.. only to found out we were just pressing the wrong power button to turn it on....,olivialsun
2020-01-01 19:35:24+00:00,My power went out mid stream COME ON ,GlowingViral
2020-01-01 19:26:47+00:00,"I forgot to tell y’all how the power went out at my house shortly after the ball dropped, so my high/drunk ass was panicking thinking some end of the world shit was about to go down ",xo_chynadoll
2020-01-01 19:14:48+00:00,"My power went out pretty much right after I commented to you. Was off so long I feel asleep, woke up to the tv blaring and everything else I had on!",yigsstarhouse
2020-01-01 18:46:04+00:00,So Happy New Year..1/2 the power went out at my house. Power company says my house is only getting 1/2 power from the lines to the transformer from work they did back last month! Grrrrreat. What ever happened to quality worksmanship??,RefBrandonTolle
2020-01-01 18:14:47+00:00,Our power went out and my son said where is Red Cross when u need them ... lmao wtf,theecherokee
2020-01-01 18:13:44+00:00,Well this blows. Can't watch palace today. Internet went out last night. Won't get resolved until Monday. 2020 is starting off like 1920. Mine as well shut all my power off too.,WeGotMamadou
2020-01-01 18:08:43+00:00,"I recently went bowling with my niece’s, goddaughter and one of my best friends, major girl power moment. Every time we got zero we styled it out with some excellent dance moves. ",Lady_Prov
2020-01-01 16:39:33+00:00,My power went out at exactly midnight and I was slightly stressed when I saw that this morning #Y2K,blowfishtrent69
2020-01-01 16:30:56+00:00,"The power went out at the end of 2019 but came back on in 2020. This year is better already. My thanks to whoever had to go up a pole in the wind, rain and dark to make that happen.",jackknox
2020-01-01 16:25:09+00:00,HI AND HAPPY NEWYEAR THE 20/20 WELL IN MY TOWN LIKE 3 HOURS AGO ARE POWER WENT OUT AND MY TV WITCH I WAS WATCHING YOUR WEATHER SO NOW ITS BACK ON .IM IN ULSTER COUNTY NY,sparkeyblue
2020-01-01 16:22:00+00:00,Power went out for an hour so I tried to heat up my pizza with a flow,ClayBorrellBot
2020-01-01 16:15:14+00:00,The power went out at my house and I still recorded through it! ,VAfromRI
2020-01-01 15:51:36+00:00,Well.. my power went out because one of bathroom pipes busted and leaked in to the kitchen which could cause all the mains to blow so had to be switched off. Really wanted to finish this 24 ,UnderCoverPie
2020-01-01 15:40:33+00:00,"Spend New years freezing my ass off, Power and internet went out. No heat or water due to ice storm. Sitting in my room freezing to death for 13 hours. Fuck 2019. May it burn in hell. Perfect way to end such a piece of shit year.",xPlaystationpa1
2020-01-01 15:08:03+00:00,Annnnnd the power just went out at my house. Great way to start the year off,SaintRPh
2020-01-01 14:50:07+00:00,My power went out in the middle of me editing my profile ......well.....is my layout cute so far?,MrsJungHoseok94
2020-01-01 13:40:22+00:00,"The power briefly went out at my house which caused me to get highly unnecessarily stressed about the possibility of someone being outside, so much so that I had to call a friend to help me calm down",GenevieveCann
2020-01-01 12:07:55+00:00,how my New Year’s Eve went: - snapchat stopped working for a bit while trying to make plans - power went out multiple times - lots of dumb drunk drama - missed the countdown - walked 45mins home from party because there was a 2 hr wait for taxis,rainensky
2020-08-18 19:48:57+00:00,How can you build stronger business continuity through fresh insights? Check out our guide:,Workday
2020-01-01 11:57:46+00:00,The power went out and I don’t have a flashlight so I’m using my lightstick xD Don’t mind how gross I look it’s been a long day ,squishykih
2020-01-01 11:29:50+00:00,Power went out in my neighborhood not 10 min after I got home last night. (1:30) didn’t come back on til almost 4...idfk ehat that was about.,PixiHeaux
2020-01-01 11:14:40+00:00,My cousins and I went to the store to buy drinks n stuff and while we were grabbing chips the freakin power went out n I literally cried Bc all I thought about was Sebastian lol,airelaval_
2020-01-01 10:54:08+00:00,Best thing ever happened last night. Got to ring in the new year with my hubby. He got off work early last night. (Brakes and power steering went out on our truck on his way home)Just glad he made it home safe.,M0naL1sa76
2020-01-01 10:44:18+00:00,"So, my power went out, and also the rest of the street’s too. If it comes back real soon, I’ll be back online, if not, no stream unfortunately.",SonsOfLeo
2020-01-01 10:26:25+00:00,MY POWER JUST WENT OUT WHAT THE FUCK,TheCoolerYoshi
2020-01-01 10:21:02+00:00,"Two hours into 2020 and the power went out like five times while I was making my grilled cheese, I didn’t deserve this",HannahKellebrew
2020-01-01 10:01:48+00:00,"Ay, my power just went out",Redranger234
2020-01-01 08:56:00+00:00,So right when it was about to turn midnight and the countdown was beginning on the space needle light show..... the power went out and everything was very black in my house lol! I'm not sure what kind of thing this could mean for the new year.. but here we are ! Cheers! ,SmthingPretty
2020-01-01 08:55:24+00:00,"It might be just possible to describe convicted criminals as “low-value people”, although personally I would baulk at that. Only a fascist would describe any wider group in this way. My parents’ generation went to war to keep the likes of IDS and his party out of power in the UK.",ianditchfield
2020-01-01 08:48:58+00:00,my friend is so high/drunk she said she blinked so hard she thought the power went out and she literally stopped stopped breathing im so scared for her,dumbthotdrafts
2020-01-01 08:36:48+00:00,fuck all those shooting your fucking guns tonight so thanks to you motherfuckers my power went out ,thatoneguyjim
2020-01-01 08:26:43+00:00,// MY POWER JUST WENT OUT I'M—,FxllenZeppeli
2020-01-01 08:23:26+00:00,MY POWER WENT OUT AGAIN ! for the second time wtfk .,nanaamlongoria
2020-01-01 08:11:29+00:00,Its 12:10am Jan 1 2020 and my power went out 7 minutes ago... 20 years late but the Y2K Bug finally hit.,MSGarnet2018
2020-01-01 08:10:57+00:00,My power went out at 11:58pm and all the dogs in my neighborhood freaked the fuck out and woke me up so happy new years.,Whoisthatjen
2020-01-01 08:05:18+00:00,NEW YEAR WAS SO INTENSE MY POWER WENT OUT LMAO #2020,LovePixelated
2020-01-01 08:04:03+00:00,happy 2020! i got to experience my first new years kiss with @elivbofficial and then our power went out for a few seconds ,lailanienicolee
2020-01-01 08:03:56+00:00,New year has arrived uwu My power went out for about ten seconds right at midnight!!?,CuteKyuuketsuki
2020-01-01 08:02:27+00:00,As soon as the clock hit 12 my damn power went out...,Stellsie_Marie
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!",PlayAvengers
2020-01-01 08:01:09+00:00,HAPPY NEW YEAR MY POWER WENT OUT Y2K IS REAL,dubbawide
2020-01-01 07:51:49+00:00,It's new years and the power went out in my neighborhood. Is this the apocalypse?,ladynilyssa
2020-01-01 07:51:08+00:00,my power went out FUCK,xyZarik
2020-01-01 07:50:53+00:00,COMPLETE BLACKOUT WTF MY POWER WENT OUT,xyZarik
2020-01-01 07:47:33+00:00,"20 years ago tonight, I was sitting on my balcony in Seattle with my then boyfriend. We counted down to 2000 &amp; the power went out right at midnight all over the neighborhood. You could hear audible gasps from everyone on their balconies in our large complex.",jenkeavy
2020-01-01 07:27:39+00:00,Tell my why my whole blocks power went out,Michelle_tw33tz
2020-01-01 07:22:43+00:00,So I was about to head into my home office to work and have a productive new year but then the power went out.,jean8rum
2020-01-01 06:50:42+00:00,Ok.. My power went out. Somebody hit something. I'm sitting in my car charging my phone and wanted to take a minute and say... Let's do this ladies. Let's save this country and get rid of the GOP. ,MissLynneNYC
2020-01-01 06:32:08+00:00,Wow. My power went out at 12:20am. Not coming back on until 6-9am. Ugh.,MissLynneNYC
2020-01-01 06:25:59+00:00,"Power just went out in my house, lost progress in dark souls :(",Crubbles_
2020-01-01 06:18:20+00:00,My power just went out during the @KelseaBallerini performance happy new year y’all !,Ryan_Taylor_Ry
2020-01-01 06:06:17+00:00,My mom just called me to tell me the power went out at the bar she’s at. The last time she called me late at night someone had died so of course what did I think? She’s goes “I don’t know why I actually called you. Sorry. Nobody died” ,mckenna_coppel
2020-01-01 06:00:07+00:00,True story: In 1999 my cousins and I were staying the night at our grandparents house on NYE. You can imagine our shock when the power went out exactly at midnight. We were sure Y2K had happened. Panic ensued. Turns out a drunk guy hit a transformer and took the power out,JoshChavis65
2020-01-01 05:56:14+00:00,So my power went out...... ,GotezR
2020-01-01 05:30:24+00:00,"As I went to tweet yesterday marking the end of a great year of #orthographicinquiry by so many, the power &amp; telecommunications in my area went out due to the bushfires surrounding us. Power’s restored but the destruction to the north, south and west of us is totally overwhelming",wordtorque
2020-01-01 05:28:48+00:00,"I did not. BUT, Im always ready for a situation, I prep for earthquakes. Fun fact: at Midnight yr 2000, my husband snuck out to the power box and after everyone yelled happy new year, he shut off the power! I knew it was him the minute it went off. Was funny though. ",Luvnediting
2020-01-01 05:24:29+00:00,"Can't even post my fic now cause guess whose power went out right as the ball dropped. This bitch right here! So, happy New Year's i guess. GOOD NIGHT and hopefully my wifi is back later. Using the little data I have to send this tweet to followers. Priorities are high XD",Kisarafoxs
2020-01-01 05:18:26+00:00,I left my cats locked in my room with Nat Geo ready for them to enjoy some nice music during the fireworks but unfortunately the power went out right at that moment and came back once it was over. ,AddieMFlores
2020-01-01 05:09:28+00:00,bro my power went out and my phone died durning this so i already did that lmao,m0nkey_bub
2020-01-01 05:07:25+00:00,I ended my decade with a mosh pit in my friend's pool house to Stick Up. It was so strong the power went out.,lint_cannoli
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!",PlayAvengers
2020-01-01 04:39:51+00:00,All the power just went out at my apt. Gotta be A sign I need to get out the house lol,D_aintfree
2020-01-01 04:29:20+00:00,Thank god my power went out for a few minutes asfdgfdhfjkhlk,Aaliah_Nguyen
2020-01-01 03:45:43+00:00,I went out of my house today and noticed that we were still a developing country and not a super power :( #Welcome2020,dsouzadylan4
2020-01-01 03:45:10+00:00,"So today the power went out as I was halfway straightening my hair, my truck needed a jump, and I got eyelash glue all over my finished eye look...2019 just fucking my ass up one last time ",mariahlovee_xo
2020-01-01 03:40:45+00:00,my power just went out ,BBJaamock
2020-01-01 03:38:53+00:00,My power being out tonight pretty much sums up how this decade went for me and is likely an omen how the next will go too.,beached_things
2020-01-01 03:34:29+00:00,[MY FUCKING POWER WENT OUT,lxvend_r
2020-01-01 03:32:56+00:00,"Should have been 9-1, my power went out map 3 :/ but they definitely have no idea how we coming",iLLRizz
2020-01-01 03:22:35+00:00,"and now the power went out at my house and i had to drive to my aunts house to watch bts,, this night just be the worst new year’s eve i’ve ever had but i know bts will turn it around!",mikrokosmic_jk
