date,tweet,user
2020-02-09 15:30:13+00:00,My power just went out I'm in Alton,GArthurR1
2020-02-09 15:17:15+00:00,My power went out for an hour,Finnex
2020-02-09 15:07:04+00:00,The good news: my first emote has officially been approved this morning!! The bad news: my power just went out 3 minutes into stream ,JeremyObt
2020-02-09 14:57:32+00:00,The Power finale was about as big of a let down as Game of Thrones. My guess is that these spinoffs are going to flake out. The show went down with James St. Patrick #PowerBook2 #PowerTV,pluffyphil
2020-02-09 14:55:56+00:00,"#StormCíara it's actually kinda of crazy. Power went out multiple times today at home and even at work. A poor old lady got blown over in the wind outside my job and broke her hip. Ambulance had to come for her. Car rocking back and forth, tree trunks swaying in the wind. ",EkScarlett
2020-02-09 14:55:29+00:00,It snowed last night and my power went out,Fluffy_Moshu
2020-02-09 14:54:32+00:00,Our power just went out Hope that doesn’t last long My fiancé lost progress from his game and can’t play when it’s no power. Meh.,WinterDisa
2020-02-09 14:37:41+00:00,"In bed in 9th n 9th and i just heard a bigass explosion, like a mf canon went off, and my power is out. Guess i will get up and go to the rose",AgainstCody
2020-02-09 14:19:36+00:00,LUL this dicc mode void warp sucks dick pull up so I also happening oh my power went out and product advertisments lol it's,sentences424
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!",PlayAvengers
2020-02-09 14:19:17+00:00,oof my power went out 3 hours ago,euphxriakoo
2020-02-09 13:27:45+00:00,Power went out.. lost my progress in editing highlights.. welp... Bed time ,WhiteWolf_AU
2020-02-09 13:23:05+00:00,@thewebpro oh my god i was just trying to enjoy the music and the power went out omg im shitting myself ,John98495821
2020-02-09 13:16:29+00:00,"Well my house shook, power went out and tiles falling off my roof lol. Had to move my car because a tile just missed it. I’m now wet through ",ogbrunette
2020-02-09 12:56:21+00:00,"its storming and my power went out while watching doomer videos, thanks mother nature",herzekrahe
2020-02-09 12:53:03+00:00,The Power Went Out... So I Finally Use My Lightstick for something useful (bukan untuk mainan gabut)... And My Uncle Is Amused By It ,Kei02chi
2020-02-09 12:26:05+00:00,"Some wisdom I picked up from @msrachelhollis: Write out your goals for this year, but in past tense as if they already happened. Ex. “This year I shipped my product and went #1 on Product Hunt” There’s so much power in believing that it's not only possible but it WILL happen!",gill_works
2020-02-09 11:49:14+00:00,gonna stay away from my computer till this storm passes bc the power went out for a sec and i dont want anything dying on me. laptop and switch till the sun comes back,tdtbaa
2020-02-09 11:40:48+00:00,turn into my street and sure enough the whole streets power went out,TrpsXO
2020-02-09 11:34:20+00:00,Power went out on Friday &amp; the nation grid people estimated that it’ll be back on at 11:30 tonight My neighbors across the street got their back last night and I’m jealous,shittyvegan69
2020-02-09 11:14:19+00:00,How much vodka did you drink after my power went out? ,TeddyUrsaZA
2020-02-09 11:00:59+00:00,Literally just turned my playstation on to stream and the power went out,T0xicGirlTwitch
2020-02-09 10:23:40+00:00,My power went out... it’s been one hour,_LunaSenpai_
2020-02-09 10:15:37+00:00,My power just went out and I almost cried ,joyshiiine
2020-02-09 09:57:50+00:00,Our power went out last weekend. I decided to buy a powerbank for my tablet and other devices. It's best to be prepared. You don't need to go all 'prepper' (with a fall-out shelter) but it pays to have some back-ups.,mckenzie_rhys
2020-02-09 09:43:25+00:00,Hi PLEASE HELP @ASUS @ASUS_ROG @ASUSUSA @ASUS_ROGNA I know this is a long shot and if you will ever see this but my power supply went about almost two weeks ago and it fired my computer and turns out i have to build a new computer and i want to build a rog computer can you help?,edgar3151
2020-02-09 09:43:17+00:00,Was just about to find out the ending of the stranger and my power went out ffs,brighidwilliams
2020-02-09 09:23:16+00:00,My power just went out hell yeah,soitssparkie
2020-02-09 08:58:04+00:00,Went to tuck my lil bro back in and this nigga let out a grown man fart...bro where does he get that power.,soulbrotheruno
2020-02-09 08:48:33+00:00,i just want to know why my power went out... the dark is scary ,sugar8oy
2020-08-27 13:49:33+00:00,REGISTER TODAY! Be a part of this year's virtual experience. Connect with accomplished leaders from across the country that are taking action and advancing #cleanenergy solutions for a stronger America. #NCEW20 #CleanEnergyWeek,NCEWConf
2020-02-09 08:41:45+00:00,"Update, it is 2:41 am and I just finished making my little her letter shirt and her iron on letters, aaannddd my power just went out ",Vuhsachee_
2020-02-09 07:59:47+00:00,idk why this was my very first thought as i woke up but i genuinely became conscious and my brain went: that moment in cinderella where she goes “i have the other slipper...” and pulls it out and puts it on is the greatest power move of all time,oneofthosefaces
2020-02-09 07:40:47+00:00,MY POWER WENT OUT AND MY PHONES ON 16% IM SCARED ITS DARK HERE ,__Carerolll09
2020-02-09 07:12:02+00:00,I had fun kickin all the guys in pool lastnight at pub until power went out i had my game face on then BOOM! ,jchutaro8
2020-02-09 07:11:41+00:00,"I was sleeping so good, when my power went out I thought I died. It was so quiet my ears were just the ringing. Me: “am I dead “ *dog moves* “nah I’m good but wtf”",__trina____
2020-02-09 07:10:34+00:00,My power went out someone play wit the bro ,JinTheGeneral
2020-02-09 06:48:39+00:00,FUCK the power went out bc of the rain and my phone's at 47%,arata_na_yoake
2020-02-09 06:39:58+00:00,The power went out at my job and mad tables atarted walking out like this shit so ghetto,JalisaMariah
2020-02-09 06:18:54+00:00,My house doesn’t have power and there are giant puddles everywhere. Before the power went out though one of our chickens who is recovering got the star treatment ,Jaymii_Plays
2020-02-09 06:15:28+00:00,skcjnd the power just went out in my area this rain smh,xiaotten
2020-02-09 06:08:17+00:00,The power went out and now my only mood is to go out and drink,iamjonshadwell
2020-02-09 06:06:33+00:00,I was just reading creepypasta and my power went out. Twice. Lol.,lolelig1
2020-02-09 05:48:42+00:00,My uncles were coal miners in WV entire side of family VA. Went back forth coal mining farming. Dirt poor. My dad got out joined military. Worked like dogs for nothing. People are still doing that. While a bunch power hungry fools get rich in DC,farrarpjoy
2020-02-09 05:12:58+00:00,"Writer Update Final read-through, got the first two chapters done but burnt out - caught the errors though Jumped into Morrowind, sold happily making my way BACK to Ghostgate - and power went out Back to the book I suppose #WritingCommunity #writerscommunity #writeLGBTQ",T_M_Shannon
2020-02-09 05:11:45+00:00,"Uhhhh the power went out at TNS. No storm or anything, but my tweets might have some power. ",HCC_J12
2020-02-09 04:58:19+00:00,LMAO you didn’t miss much. My power went out halfway through stream and it took me ten minutes to get shit back up and running,DreenAlyse
2020-02-09 04:57:41+00:00,"Weekend get-away w hs friends. The power went out for a couple hours the first night so we enjoyed a charcuterie platter by candlelight. Walks w my bff in the snow filled my cup, grateful to be in the Northeast climate I know &amp; love w nearest &amp; dearest back to reality... ",ewrobins337
2020-02-09 04:50:39+00:00,Me and my mama last summer cause the power went out ,____BRIANNE
2020-02-09 03:51:10+00:00,Power just went out in my apartment complex and this shit feel like some @RE_Games type of shit lol,JohnnySalami_
2020-02-09 03:50:59+00:00,Oof my power went out while I was playing games with the boys. Several blocks affected. :(,TheSpiritJuice
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!",PlayAvengers
2020-02-09 03:47:52+00:00,The whole ass power went out in my neighborhood and won’t be back until 10:30.... wtf are Jordan and I suppose to do in the dark @PGE4Me,EmillyBabyy_
2020-02-09 03:26:50+00:00,The power went out at my house and I’m trying to light candles without burning my nails. The fucking struggle.,_xoyessi
2020-02-09 03:21:51+00:00,My power just went out and my whole street is dark. What’s going on @PGE4Me?! #PowerOutage,HeleneNichele
2020-02-09 03:05:01+00:00,today i learned its not normal to have your power go out every few weeks in the morning for like 3 min cause today my power actually went out n i really stood n waited for it to come back on n my coworker said thats not normal,PEACHYFAERI3
2020-02-09 03:01:29+00:00,"My power went out then a split second later I hear A REALLLY LOUD THUNDER STRIKE, wtf like the weather wasnt even bad",saevid
2020-02-09 02:59:59+00:00,My whole neighborhood power went out be great full,I2Jae
2020-02-09 02:50:56+00:00,Power went out for an hour so I tried to heat up my pizza with a flow,ClayBorrellBot
2020-02-09 02:44:32+00:00,"Half the power went out in my building. All due to the ballons getting caught in the cable wires outside. Hmmm so my room and Aria’s room have lights. Emergency hallway and bathroom lights are working. WiFi, microwave and refrigerator are working. Everything else nope!!!",Zai_Ari_Mom
2020-02-09 02:04:02+00:00,"The power went out, and my whole-home generator malfunctioned, and it took three hours for the electric company to fix it, and now I’m acutely aware of exactly how first-world I am, and I’m kinda ashamed of myself. ",2mddpodcast
2020-02-09 01:58:45+00:00,also i rted that and my power went out. braincells too strong,franziskarma
2020-02-09 01:44:09+00:00,"That pint looks good. My wife went out with her friends and I'm home with the kiddos. Next time... Anyway, yes, Presidents have little real power of the economy. Voters give Presidents too much credit or blame for the economy.",AstorAaron
2020-02-09 01:38:20+00:00,"my power just went out, ah haha",BigGay_Energy
2020-02-09 01:37:28+00:00,I’m missing my old land line telephone that used to work when the power went out - and had a message bank and last number redial. The one that comes Ttached with nbn is next to useless.,VeronikaSain
2020-02-09 01:28:26+00:00,I’m pretty sure I was just playing @ToKeNasty and my power went out.. I am hurting rn lol,sean_mejia10
2020-02-09 01:23:07+00:00,"Alabama and Georgia combined to score a total of 207 points, with both teams reaching at least 102. And, for what it's worth, Alabama won with 105. My power may have went out, but a pair of college basketball teams scoring that much might just be the true sign of an apocalypse.",KyussSmith
2020-02-09 01:16:16+00:00,@Alexempt my power went out give me like 5 mins I'll be back in not canceling and get proof,iAmNevin_
2020-02-09 01:08:35+00:00,Someone want to explain to me why I’m paying for a battery pack for my modem and the power went out and my Internet just went out too?,JerrySawyer1995
2020-02-09 00:47:06+00:00,"The faze snd tournament was fun but scuffed, 2nd game in and my power went out so we had to wait like 20 min then half our points didn’t even show up even tho we won them but overall it was fun and hope there is actual tournament like that in the future.",fatalwyd
2020-02-09 00:41:29+00:00,great power just went out are you for fucking real?? my chances of rank g just plummeted now,KoalaNoob
2020-02-09 00:38:13+00:00,Thinking about how bugged I was last night when the power went out for the second time in a week. I put James Taylor on my iPod and sat there listening and enjoying the peace. I was actually sad when the power went back on.,itsLadySuzanne
2020-08-27 13:49:33+00:00,REGISTER TODAY! Be a part of this year's virtual experience. Connect with accomplished leaders from across the country that are taking action and advancing #cleanenergy solutions for a stronger America. #NCEW20 #CleanEnergyWeek,NCEWConf
2020-02-09 00:12:31+00:00,My power went out just I was putting coconut cookies in the oven ,EmisonHeaven
2020-02-08 23:52:36+00:00,So proud of @claire_ms4! Went from a power forward in 7th grade to starting pg for her varsity team. Promised that I would make it out to a game after she moved her junior year and what better night than senior night and her 18th bday surprise!! man of my word #SanDiego#Cali ,trueballnation
2020-02-08 23:42:26+00:00,BRUH! The power went out in Hahnville &amp; I’m in the middle of cuttin somebody hair.. literally my last cut of the day! ,Dee_A_Ray
2020-02-08 23:35:52+00:00,My power went out wtf,tRHerCuLes
2020-02-08 23:30:02+00:00,My power just went out while I was trying to sleep... THAT WAS SO COOL! I LOVVVEEE THE DARK.,BunnyLilyy
2020-02-08 23:12:05+00:00,"So, I have no heat or power because my neighbor decides ro play lumberjack. Cuts a tree down that takes out the power for the whole neighborhood We heard the explosion just before the power went. Don't worry about the lumberjack. I just heard him crank on his generator.",JonitaLDavis
2020-02-08 23:11:10+00:00,Yep :( the power supply blew and didn’t surge and went through everything and dried it and my power supply was out of warranty I’m streaming on the PS4 but I’m so limited to what I can do,fpsshaunyy
2020-02-08 22:49:26+00:00,Also the power just went out in my class the other day and we just had to keep going without a power point or lights and it was just the humanities building the rest of campus was fine and I didn't even think to mention it because that's just what the humanities building is like,HayleyMaeL
2020-02-08 22:43:29+00:00,The power went out when they started with my nails but they lol fabulous ,ShinobiHaruka
2020-02-08 22:42:22+00:00,"Me: is able to just barely afford ice cream to replace the one that got thawed when our power went out My grandma: what size did you get Me: I'm not sharing Grandma, upset: well thanks for nothing",SparrowParadise
2020-02-08 22:39:55+00:00,My power just went out ummmmmm,arywithluvv
2020-02-08 22:35:17+00:00,"My wife had an employee call out of work because her power went out, her phone was about to die, and she didn’t know how to get to work without her phone.",WAForeskins
2020-02-08 22:21:46+00:00,Ok so power went out when i was about to stream rofl. And my phone died and i couldnt charge it due to no power. Fun. Ill stream later tnight,LoLGeranimo
2020-02-08 22:15:47+00:00,"I had a ball python once too! His name was Cooper! Unfortunately, while we were away on a trip and the power malfunctioned and his heat went out, and before my friend came to check on our animals the next day he passed from the cold ;; I’ve been wanting another for a while now!",vibestrike
2020-02-08 21:42:13+00:00,My power went out,Mimiq_art
2020-02-08 21:11:22+00:00,My Damn power just went out. It’s doing NOTHING. @nspowerinc @NSPowerOutages,LeslieBall29
2020-02-08 20:46:19+00:00,As I sit and read all the #spectrumoutage tweets @Ask_Spectrum I’m so thankful for @Verizonfios!! In all these years I don’t think I’ve ever had it go out unless the power went out!! I tried #spectrum for a while and it was bad news! #SaturdayThoughts my #WiFi works!,JeffreyEmmette
2020-02-08 20:33:02+00:00,My power went out for 4 days and I did the same thing. I was the only one in the neighborhood that was warm and ate hot food. Looks delicious.,surtsey55
2020-02-08 20:14:32+00:00,"The power went out yesterday so I went onto my Switch to mess around, and surprised to (cont.) #SmashBros #SmashBrosUltimate #NintendoSwitch",superiorsinster
2020-02-08 20:04:15+00:00,"remember when i went to that death grips concert and my contact fell out in the pit and i miraculously caught it on its way down ? wow the sheer reflexes, the power. still proud",hotgirlstutter
2020-08-28 17:42:43+00:00,The Best Drivers To Ever Get In A Stock Car ,thedelitesite
2020-02-08 19:32:25+00:00,"I remember when I was little I couldn't sleep so went into the living room and caught my parents at it on the sofa. They told me to go away and so I did. It now occurres to me they would've given me anything, in that moment, to piss off. Oh the power I missed out on having. Twat!",Willswhinge
2020-02-08 19:32:03+00:00,It was always fun when the power went out. My home would be like a disaster zone then funeral parlour if it went just now!,weehalfpintt
2020-02-08 19:31:57+00:00,That reminds me of this story my mom told me of when the power went out and their aunt made them a meal over a lamp. WE WILL MAKE A WAY OUTTA NO WAY YA FEEL ME?!?!,PrideOfLR
2020-02-08 19:29:22+00:00,Power just went out at my job. I’m outta here ,_d33dy6
2020-02-08 19:15:32+00:00,"When we were young and the power went out, my mum was all “let’s put on some candles and make some hot chocolate &amp; marshmallows and play a game”....while my Dad was all “where’s ma wolf mask?”",weehalfpintt
2020-02-08 19:12:16+00:00,Was about to buy my ticket to Peacock Live and my power went out. What does this mean ,SheppytheVolus
2020-02-08 18:40:49+00:00,When the power went out during a hurricane I watched my grandma make diri sos pwa AND legeme on a charcoal grilll not no lil pots either.. I was shooook ,Amarie_9
2020-02-08 18:38:06+00:00,can we crowdfund for me and my roommates nourishment? lol all our power is out AGAIN. our food is now spoiled and we just went grocery shopping ,prematureauntie
2020-02-08 18:30:15+00:00,Soo .. the power went out mid shower and I wasn’t even half way done shaving just yet (my legs and stuff) but I finished In The dark w/ the flash light from my phone . I’m unstoppable. Period .,AhhhKaivonnn
2020-02-08 18:09:25+00:00,I think my power just went out and cut back on....,_ashleymorgan94
2020-02-08 18:01:18+00:00,My power here is back too. Only went out for about three hours last night. Thankfully my Ipod battery was full so I listened to a few albums.,KBrocking
2020-02-08 17:49:18+00:00,Reminiscing about the Great Storm of 1987. Where were you? What happened? I overslept cos the power went out and my alarm didn't go off. When I got to the tube station late I found out the trains hadn't been up to much anyway.,GiveMeSpace3
2020-02-08 17:34:44+00:00,"Let's see Not saving Leaving my game on Leaving my handheld game on overnight Power went out Someone walked in front of the tv The console got jiggled the slightest and the game crashed The game just crashed! No reason ""Dinner! Now!"" I'm playing online multiplayer And many others",ZeldaLink2001
2020-02-08 17:28:23+00:00,i remember there was this girl in my elementary who called herself the school therapist and anytime two kids were fighting she’d call them to her and sit them down and force them to talk it all out with her barely saying a word. everyone went to her man her power ,_captainbruisin
2020-02-08 17:12:16+00:00,My pops use to do this shit during a hurricane when the power went out. Lol ,ShawnRose_1
2020-02-08 17:06:34+00:00,"Same with me. I have sent my reference number as soon as the power went off without as much as an acknowledgement. Yesterday loadshed twice and now out 3 hours again with no update or even a ""we'll have a look""",GorgonTheGrunt
2020-02-08 17:01:07+00:00,"7 years ago digging out from 42 inches of snow, worst blizzard and probably the 2nd worst natural disaster of my lifetime after the October 92 “Perfect Storm”. Temperature on thermostat was down to 31 when power finally came back on. Didn’t even know they went that low",BabyBlueBilly
2020-02-08 16:56:43+00:00,"We lost my son’s 90 supply of insulin last week when we lost power to our fridge. Out of pocket replacement cost is $14,000. Went to CHOA to beg for samples and they had zero. Renters insurance won’t cover the loss. Now we are using spoiled insulin and praying.",girl_named_Ren
2020-02-08 15:56:33+00:00,Streams gonna be delayed because my power went out,JustAMegumin
2020-02-08 15:51:59+00:00,the power went out and i didnt save my drawing pleasE se nD help orillcry ghzhahagagzgzjsg,_AutumnBear
2020-08-27 13:49:33+00:00,REGISTER TODAY! Be a part of this year's virtual experience. Connect with accomplished leaders from across the country that are taking action and advancing #cleanenergy solutions for a stronger America. #NCEW20 #CleanEnergyWeek,NCEWConf
2020-02-08 15:37:39+00:00,On my mother when Hurricane Isabel hit MD in '03 the power went out and my mother had to put the frying pan on the grill just like this ,Jeff2Funny
2020-02-08 15:34:31+00:00,"Ugh.. Went to go get my nails done, but the power was out in the plaza where the salon is ",psykogrl
2020-02-08 15:30:57+00:00,@mahoneyschnip was watching some gran yesterday and alicia just found out julio wasn’t a guest and then my power went out!!! ,morganantosca
2020-02-08 15:30:09+00:00,currently letting my phone suckle the life out of my fully charged laptop like a vampire bc my phone was again almost dead when the power went out,teesbian
2020-02-08 14:43:35+00:00,Power went out at my house last night. FNAF REFERENCE?!?! ,Fuze_Terra
2020-02-08 14:40:29+00:00,My power went out for 2 min yesterday and my 4 yr old thought it was the end of the world She kept asking if each different room would work Her first experience haha,Valhalla11111
2020-02-08 14:34:09+00:00,"I was about to retire last night @12:30 when the power went out and made the decision easy. Looked outside, total darkness. By the time I got a flashlight and went into the bathroom to brush my teeth the power came on. Must have been the shortest outage ever.",Greg_Beau
2020-02-08 14:31:55+00:00,Not being able to save my games so I had to beat everything in one sitting. I would go to bed with the game still running and get back to it in the morning. When power went out or my parents shut it off I used to cry and get headaches llol ,PotatOverlord
2020-02-08 14:30:36+00:00,Thank you @nettydorko and @AetherAmbrosia for the host/raid! Power went out randomly on my whole block but minor set back. Thank you to the new followers as well and @beardgammaxx for the bitties! Much love to you guys!,karlnad
2020-02-08 13:59:54+00:00,aye when i was younger the power went out in my apartment complex and people was grilling everything even frying the chicken on the grill ,king_karenn
2020-02-08 13:55:41+00:00,I buying credit for my PS4 cuz she sweet n been there for ALL my hard times (cept that one time the power went out),deejaytonk
2020-02-08 13:54:59+00:00,I got my power back in the middle of the night almost exactly 12 hours after it went out. Phew! I got scared it was gonna be a long one. Now to check if any of my nsb footage saved when it went out ,neecxle
2020-02-08 13:35:12+00:00,"Better. Power went out last night. There was nothing to do but talk so we did. Better now. The dark in my head is fading. Not gone but it's getting there. Thank you. Seriously, thank you.",cyndy_jt
2020-02-08 12:47:01+00:00,"My post yesterday morning was a delayed thing because of the fact that when the power went out, my telephone did not work, the internet did not work and a cell phone does not work where I live and just remember we live in the 21st century on modernism.",mchunt111
2020-02-08 12:46:11+00:00,"I’m so lucky, I was about to get my hair cut and just before I got in the chair, the power went out. Close call!",lj__ude
2020-02-08 12:42:24+00:00,i’m just here to update. my friends house went up in flames and he lost everything. the fire is burning next door to my sisters house. i had to be taken to hospital because smoke inhalation and the fire is currently burning on my side out town. power just came back on though,diegoskrakenn
2020-02-08 12:39:56+00:00,"Wow, we had similar circumstances, the power went out in two states, Adelaide &amp; Melbourne Australia, we were in darkness for 24hrs, it was scary, the electricity was taken out my lightening storms in Melbourne &amp; took out Adelaide as well, good thing I had cooked meals in advance",PurpleRainPearl
2020-02-08 12:33:26+00:00,"power went out on the block and it’s still not back on so yeah I’m getting off boys, today was a good day won every game without getting trolled for once went from d4 to d1 in one grind also made a pickup team for the scc qualifiers so hopefully my power comes back before that ",Relating313
2020-02-08 12:32:27+00:00,"Today, I started it again (I was able to salvage only two paragraphs). In the middle is work, the power went out. I saved constantly and the translation should be intact but it’s on my desktop and the sync was turned off, so now I can’t access it until the power comes back",LubaBaladzhaeva
2020-02-08 12:09:15+00:00,Same here; a weekly test announcement went out on cable and nothing on the weather channel showed anything happening. All services are down in my area still except for power; the fuck.,spiralofvertigo
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!",PlayAvengers
2020-02-08 10:47:18+00:00,My power went out today for all of... 5 seconds,DallasLeeJones
2020-02-08 10:43:26+00:00,"Good Morning Everyone! This is actually the post that didn’t get out yesterday. We did well during our workouts, but about halfway through the 2nd program the power went out! Unfortunately at that same moment my… https://www.instagram.com/p/B8TY7wKBnpX/?igshid=3wgskf33iycn",dmiles1977
2020-02-08 10:39:29+00:00,Power went out in my town and a tree fell in my driveway and my cars stuck. And I'm actually happy to be at work at fuck early bc there's heating and I can charge my phone,Mirphelia
2020-02-08 09:46:56+00:00,@CityPowerJhb i logged a call earlier on and it got cancelled. My power is still out. There was an explotion when the power went off. I logged another call. Ref number is CPWEB2624491,thembeka26
2020-02-08 09:27:07+00:00,Well that’s nice the power just went out and my phones at 5%,AintN0Worries
2020-02-08 08:52:25+00:00,No clue. Power went down in my town like 12 hours ago and it’s still out. Thanks for nothing ya cucks at @nationalgridus,MimiHamburger
2020-02-08 08:22:18+00:00,Dude noped the F out of my GMax Kingler raid lobby when he saw I was using a Dubwool. Well my Dubwool Flufferz and I went and soloed it with the NPCs and it’s the best Kingler I’ve caught so far (Brave Sheer Force). Don’t doubt the power of the sheep my dudes #PokemonSwordShield,Tyrannotaur
2020-02-08 07:45:54+00:00,"the power in our house just went out and I heard a door open, could have been my brother, but this is like how all criminal minds murders start so now I’ve got myself paranoid lmao",_pjMUDD
2020-02-08 07:31:20+00:00,"@PSETalk I live near Ames lake 98053. About an hour ago 800 people were with out power in my outage. About 45 minutes ago my power came on momentarily, then went off again. Now the crews are off the scene but over 200 without power. Please help! Stay safe!",alecj542
2020-02-08 07:30:49+00:00,MY POWER WENT OUT EARLIER IF THAT COUNTS,ironypistol
2020-02-08 07:09:59+00:00,"Power went out at my apartment complex an hour ago and I have no power to my bedroom, living room or any of my outlets.. this is the worst thing to happen to me since my ex punched me in the face and 9/11 before that",T_Kulak99
2020-02-08 06:45:53+00:00,My power went out in the middle of my popcorn poppin I wouldn’t wish this on my worst enemy,Z_WiththeCurls
2020-02-08 06:12:57+00:00,I never knew how beautiful moonlight looked as a light source until the power went out in my entire friggin’ subdivision.,SurelyVinyl
2020-02-08 06:11:26+00:00,"Holy shit so I just found out that a cartoonist for the power puff girls and fosters home for imaginary friends, went to my high school. I wish I had talent so I could be added to the “notable alumni” page on Wikipedia ",SPlDERCOP
2020-02-08 06:00:32+00:00,The power went out and fried everything that was plugged in what the fuck is my life rn,rat_spitt
2020-02-08 05:55:56+00:00,This game is broken my power went out a few times while playing ranked I don't dashboard guess what? They punished me for something I never done. @PlayApex,MadNinjaJP
2020-02-08 05:44:21+00:00,"Reminds me of the time we had a huge storm and our power went out so we just went to the pizza place. Good time, chompin' on pepperoni with my dad watching lightning cracking overhead",AlexLubbers2
2020-02-08 05:30:11+00:00,"Damn, power just went out. Knew I should have washed my face/taken my makeup off as soon as I got home. #oopsies #sowindy",dardarmack
2020-02-08 05:19:31+00:00,The power went out at work and my machines down ,RighteousRaul
2020-02-08 05:06:08+00:00,〔 〕－ For context as to why I haven’t been replying - - my power went out for two days. Couldn’t do much.,LEGlONBRO
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!",PlayAvengers
2020-02-08 05:03:10+00:00,i could really use some za my power just went out in my room and theres no food im so bored,starhabit_
2020-02-08 04:54:12+00:00,"The power went out for about an hour earlier this afternoon, but I'm somehow just now getting my internet connection back.",JolietJack
2020-02-08 04:50:33+00:00,my phones at 20% and my power just went out EXCUSE ME GIVE IT BACK PLEASE.,liddocait
2020-02-08 04:45:28+00:00,Shiiit where you live cuh? Cuz my power went out as well,AnimeBlaster_YT
2020-02-08 04:45:25+00:00,The power went out tonight due to a wind storm and previous freezing rain. I’m running an efficient gas generator to keep hundreds of dollars worth of food cold/frozen (and my son’s tropical fish alive).,dougmccomber
2020-02-08 04:35:45+00:00,Fucking power went out at my house and I have plans tonight ,CarlGSilva
2020-02-08 04:33:54+00:00,was having SUCH. a good night and my power went out nice,starhabit_
2020-02-08 04:06:27+00:00,Sorry all I was going to stream but my power went out earlier tonight and it JUST turned back on so I am just gonna take the night off and rest.,MMaldy0414
2020-02-08 03:54:15+00:00,Just lost power and pretty much elsewhere in Berwick and the surrounds. Thankfully I charged my phone before it went out.,Will_Caldwell10
2020-02-08 03:47:31+00:00,So the power at my house went out because of the cold weather where I am so i’m gonna stay at my dad’s house for the night.,CKDrawsStuff
2020-02-08 03:44:58+00:00,This is complete Bullshit National Grid my Power went out 5 hours ago. My home is freezing. Evidently you didn't put enough staffing on for a windstorm that forcasted days ago!! SO BS,CDelvecchio16
2020-02-08 03:40:29+00:00,"Power went out at my house, but I have some scotch tape and a usb rechargeable flashlight so I’m alright ",Seagle2000
2020-02-08 03:40:04+00:00,The wind knocked our power out earlier so me and allen went to bed at like noon (because we didn’t know what else to do) So hello yes I have returned from my 10 hour slumber,eyelovewhyohyou
2020-02-08 03:27:29+00:00,"The most terrifying for me was when the power went out for my very first time in the first game, then I struck 6AM and freddy STILL jumpscared me. It even scared my cat!",WilsonPercival3
2020-02-08 03:26:26+00:00,my power went out lol 30mph winds gg,vijimekko
2020-02-08 03:26:17+00:00,Our power went out just as my dinner was finishing in the oven and just as we were starting a movie. ,BrandiMcN
2020-02-08 03:24:57+00:00,The good news is my power went out,Introverts4Pete
2020-02-08 03:08:36+00:00,Good thing I ended my stream when I did lol in a big storm and my power has went out 6 times in the last hour,fatalwyd
2020-02-08 03:07:24+00:00,My power went out and I’m at 20% battery might this is my murder nightmare,hinatize
2020-02-08 03:04:02+00:00,And that’s all folks my power went out,kernsbaker
2020-08-27 13:49:33+00:00,REGISTER TODAY! Be a part of this year's virtual experience. Connect with accomplished leaders from across the country that are taking action and advancing #cleanenergy solutions for a stronger America. #NCEW20 #CleanEnergyWeek,NCEWConf
2020-02-08 03:03:10+00:00,I frecking missed it my power went out again,reina_rose29
2020-02-08 03:01:45+00:00,My power just went out :(,Dreemie
2020-02-08 03:00:32+00:00,gdi my power went out /:,Ratchrich
2020-02-08 02:59:32+00:00,the power just went out in my neighborhood #candlesandshit,liduges
2020-02-08 02:58:54+00:00,"Armys seem to forget b*s first concert tour in the US they did little theaters and half arenas. I know, because my sisters went. BLACKPINK first tour in the US they sell out full arenas. Their power",multiintrest
2020-02-08 02:58:27+00:00,my power went out 1 second LOL,natedoggy_OG
2020-02-08 02:58:06+00:00,"Armys seem to forget b*s first concert tour in the US they did little theaters and half arenas. I know, because my sisters went. BLACKPINK first tour in the US they sell out full arenas. Their power",multiintrest
2020-02-08 02:57:34+00:00,You know what? I’m sick of this. @TheSims you guys need to include an auto save feature because my power just went out after building for TWO AND A HALF HOURS AND I DIDNT SAVE,cay_luh
2020-02-08 02:55:49+00:00,well my fuckin power went out,tigerofwrath_
2020-02-08 02:52:48+00:00,My power went out aaaa,iamfullofsin
2020-02-08 02:52:02+00:00,"Armys seem to forget b*s first concert tour in the US they did little theaters and half arenas. I know, because my sisters went. BLACKPINK first tour in the US they sell out full arenas. Their power",multiintrest
2020-02-08 02:52:01+00:00,"@DottimusPrime you lucky my power just went out. Sit in a game down 28 with me inside the five just praying for a disconnect. Well, your prayer was answered and my power just went out. Gg.",ISphynxDaddyI
