date,tweet,user
2020-03-05 03:10:18+00:00,My power just went out...that’s fine,YouKnowItsQ2
2020-03-05 03:03:56+00:00,someone wanna tell me why my power just went out,emomanifesto
2020-03-05 02:52:53+00:00,"lmao guys today was my first day in charge of the clinic after a week of being hired and the power went out when I had 3 patients and a walk in at the front desk lmaooooo I don’t even know why I was surprised, ive always had that kind of luck ",KatalinaKioa
2020-03-05 02:34:30+00:00,My power just went out ,dijaahh_
2020-03-05 02:29:41+00:00,Power went out at home and my phones dying ,yervbvbe
2020-03-05 02:21:41+00:00,So the power just went out...and my phone is at 51%,bambambatman_21
2020-03-05 02:19:23+00:00,The power only went out in my building... I don’t think I have the energy to be upset. I’m just trying to figure out how to prioritize the rest of my night/to-do list.,staybare
2020-03-05 02:16:45+00:00,"I would love to go back on and stream again, but the last time the power went out, I lost almost 2 years of memory on my previous ps4. So this time I want to be absolutely positive that this ps4 doesn't lost now 5 years of memory.",devlinhart_
2020-03-05 02:05:56+00:00,I went to a work luncheon with my boss today that had an open bar and the governor was there and it took everything in my power to not get black out drunk and fight the governor,dorkshorts
2020-03-05 01:54:31+00:00,I hide in the bathroom to get away from my kids..the power just went out and they ain’t even come check on me,triplecqb
2020-03-05 01:17:46+00:00,Bruh.. my power just went out ,briautiful_58
2020-03-05 01:15:53+00:00,"Hoping fervently that I downloaded that one already. I know I bought it, but did I get it onto my kindle before the power went out?? Seems perfect for tonight.",kimu
2020-03-05 00:33:00+00:00,"I went for a nap last night at 7PM, woke up 1am, so just went back to bed till 8am this morning so I could go to work :P I can also sleep anywhere my man. Best super power out there!",FishingTacklee
2020-03-05 00:29:30+00:00,the power went out in my building for 10 minutes and it also was the street,nathan_bomb
2020-03-04 23:58:44+00:00, Really glad I wasn’t in the middle of a duty cause my power went out ,estiniensbutt
2020-03-04 23:46:13+00:00,"this is tough but I voted USC because it was incredible & I was there. Oregon 2015, our power went out due to a storm in the first quarter &amp; I was winding my emergency radio in the dark until the end. Both are great team wins - Go Cougs!",lynnkid
2020-03-04 23:42:34+00:00,"Not sure how this popped on my timeline, but it's a neat moment that makes me think of a neat movie called Highwaymen that Kevin Costner did last year about Rangers which leads me to Ripken and that night the power went out in 95 during his game streak so he could beat Costner up ",HelltownBeer
2020-03-04 23:35:52+00:00,Power went out after I got off work. I haven't updated yet but got lots of things going in unexpectedly like for example my neighbor putting his hands on a woman next door I had to intervene almost beat his ass. I don't play that shit. Cops are here now. This guy's a problem..,cubanb_28
2020-03-04 23:30:51+00:00,my mom and babysitters face while singing Celine Dions ‘Power of Love’ to them before she went out and got lit w her friends. ,olliemoe_
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!",PlayAvengers
2020-03-04 23:29:30+00:00,Sooo all of my power went out be back on when it’s back ,IcyKingX
2020-03-04 22:50:35+00:00,"I wanted to post things up with pictures, but of course the power went out and my data sucks. My mom passed away unexpectedly in the night. I was very very close to her and I'm devastated. Expected me to talk about her tomorrow. She deserves everyone to know her.",rhineville
2020-03-04 22:39:28+00:00,Woah my blocks power went out,MMarieSophie
2020-03-04 22:12:16+00:00,The #power went out at my #house today so we went to standpipecoffee House and chilled there for a while before #work . Always an #enjoyable #experience . #kaffe #cafe #latte #coffee #coffeeshop @Work https://www.instagram.com/p/B9U_pGdlzOp/?igshid=z1ol3u6gv2hz,WilmerStanley
2020-03-04 21:55:53+00:00,"My friend's dad does hardware testing and such, while we were growing up he had UPS's on all the computers in the house, to give enough time for at least a safe shutdown when the power went out.",carolinethegeek
2020-03-04 21:48:31+00:00,"Once in middle school I was in the basement watching a new episode of Class of 3000. Suddenly the power went out, and I was so stunned I forgot I shook my Sprite a little and didn’t open it slowly. Turns out someone hit a powerbox up the road",chip5941
2020-03-04 21:42:37+00:00,Update: Got my files loaded back up on autocad and the power went out again. I’m done for today.,JTC_152
2020-03-04 21:05:27+00:00,"When I got home my power was on, went to the grocery store now it’s back out",Moeses_
2020-03-04 20:49:43+00:00,my irl and i were exchanging pics of mgg bc the power went out to they couldn't teach y'all WISH your school could compare,LDYOFSRRWS
2020-03-04 19:36:38+00:00,The power went out in school and I was watching scary videos on my phone and then the power went out,ScriptoYT
2020-03-04 19:32:01+00:00,"I finally had the power supply in my @Creality3dprint Ender 5 Plus die, so I dug into the problem to find out what was going on. In this video I show you what I've found and the solution I went with. #3DPrinter",KerseyFabs
2020-03-04 19:20:21+00:00,Power went out for an hour so I tried to heat up my pizza with a flow,ClayBorrellBot
2020-03-04 19:15:39+00:00,"ok so the power went out last night like in the WHOLE three blocks where my work is, i hope to GOD it's closed today bc i have so much shit to do n i wanna sleep n hhhh",the8vore
2020-03-04 19:07:57+00:00,My cousin went out middle of the night to buy a generator for granny. Ain’t no tellin when they gon have power back on out north,YaFeelMe615
2020-03-04 18:56:24+00:00,the power went out at my place today so I had to shave my legs in the dark with only the flashlight on my phone to guide me like a goddamn pilgrim,meredithettrich
2020-03-04 18:55:36+00:00,The power just went out at my job. Looks like I just got the rest of the day off ,Samxplores_
2020-03-04 18:32:15+00:00,My power went out and I had to check my electricity bill. It’s not even raining outside and the hallway in my apartment is too creepy with no lights,truthORdarion
2020-03-04 18:32:15+00:00,Power went out at my job &amp; im just waiting for them to tell me To go home ,anNYhilatorr
2020-03-04 18:20:33+00:00,@discordapp my power went out for a sec and when I restarted my pc i get this message from both discord app and website &lt;Error&gt; &lt;Code&gt;AccessDenied&lt;/Code&gt; &lt;Message&gt;Access denied.&lt;/Message&gt; &lt;Details&gt; Anonymous caller does not have storage.objects.get access to discord/app.,HunterSnotlet
2020-03-04 17:35:19+00:00,The power went out and now my doomsday clock is flashing 12:OO fml.,AmishBMachine
2020-08-27 13:49:33+00:00,REGISTER TODAY! Be a part of this year's virtual experience. Connect with accomplished leaders from across the country that are taking action and advancing #cleanenergy solutions for a stronger America. #NCEW20 #CleanEnergyWeek,NCEWConf
2020-03-04 17:23:01+00:00,the power at my school went out so we’re stuck in our classes so now we’re talking about politics ,jcnathansgrcff
2020-03-04 16:49:51+00:00,"Power went out while I was sitting on the can this morning, that’s the highlight of my day",cookieoviedo
2020-03-04 16:44:33+00:00,"I worked a 12 hour last night and got out at 9. I have an interview at 4:30. The power just went out and my phone is about to die. I'm about to play a very dangerous game of ""I'm just going to rest my eyes for a second"" because i can barely keep them open. Wish me luck.",YoungjNastii
2020-03-04 16:39:57+00:00,"My conclusion from buying stuff on taobao just now: wyb fans are rich rich. I carted out Origin and Colgate, and by the time I went back for Swarovski, this was gone as well as all the other nice bracelets. The power of #WangYibo",caitlyn_wei
2020-03-04 16:27:26+00:00,I made a grave mistake last night. My power went out at some point while we were gone during the day. I came home and fixed all the clocks except one. Can you guess which one? Pretty sure my auto-brew setting went off sometime in the middle of the … https://ift.tt/38if6rO,DConstructs
2020-03-04 16:24:33+00:00,"I’m motivated, I’m working in FL, I’m feeling good, and my fucking power just went out.",NotRobertShaw
2020-03-04 16:10:48+00:00,"there was noooo parking AT ALL!! & the next closest one was at the back. my a/c went out a billion times &amp; it was always a reason why it couldnt be fixed right away. when my building lost power, we always lost it for days.. JUST THAT BUILDING!! we had to be put in a hotel, TWICE",Ayo_Brooklynn
2020-03-04 16:02:51+00:00,"NO SCHOOL TODAY!! Last night we were with with a very bad thunderstorm which flooded a good bit of the streets, I woke up in the middle of the night and the power went out in my house for a long time Lmao! ",NanixTheUknown
2020-03-04 16:01:07+00:00,Sorry I had to cut the art stream short. Power went out in my area. :/,Kyuuhari
2020-03-04 15:46:37+00:00,Yay my power just went out :D,jpisdumb
2020-03-04 15:41:49+00:00,Power went out while deep in the guts of a parking garage. I was alone in the aforesaid guts. I made it to my car and couldn’t help but think; I’m pretty much a Navy Seal now. #parkinggaragegoals #notsealteam6 @… https://www.instagram.com/p/B9US9RzpAly/?igshid=1pvkr2b6ldeaw,rCHURCHiE
2020-03-04 15:25:53+00:00,omg the power went out in the neighbourhood my second job is at which means i don’t have to go im free tonight yesterday the power went off at my other job and tonight at my second one i can’t,jiminsfaith
2020-03-04 15:25:39+00:00,My power just went out and I strongly disagree with that,baileywrightc
2020-03-04 15:21:11+00:00,Alright which one of you bitches were hating cause as soon as I pulled up to my appt Lucy’s power went out and we had to reschedule ,BriannaMHdz
2020-03-04 15:20:13+00:00,I remember my ps2 longest stint on was about 3 weeks but a storm hit and the power went out so GG,Coleislocked
2020-03-04 14:59:31+00:00,my optimism went out the window when after all the time I spent with my mom for the last 3 years and she's still thinking about Trump. The power of the R next to his name,RyanFilmLover
2020-03-04 14:17:46+00:00,"I’d LOVE to be asleep right now buuuut my power randomly went out and now it’s back on, so I gotta unlock an achievement Incase it happens again. #WhenWillItBeOver #TheStreak",ApathyGamer
2020-03-04 14:00:35+00:00,my power was flickering and then it went out completely this is some fuck shit,yukheiji
2020-03-04 13:41:07+00:00,My power went out missed the whole game thankfully,StricklinKen
2020-03-04 13:35:48+00:00,"Feeling the loss right now...one of my favorite memories ever on stage was our Paul Simon Graceland tribute show in 2016, when the power went out at @BasementEast. The audience crowded around us, shone light on us… https://www.instagram.com/p/B9UEfMkjPZi/?igshid=q7i3dwllvaf5",gumbofile
2020-08-27 13:49:33+00:00,REGISTER TODAY! Be a part of this year's virtual experience. Connect with accomplished leaders from across the country that are taking action and advancing #cleanenergy solutions for a stronger America. #NCEW20 #CleanEnergyWeek,NCEWConf
2020-03-04 13:24:53+00:00,so the power went out in my dorm 30 minutes ago and we have these big hospital like doors at the ends of our hallway and they closed automatically. when i tell you i opened my door and immediately thought of the walking dead... #txst23,kennedy_176
2020-03-04 13:20:54+00:00,power went out on the day of my 8 am exam ,CHARBCOS
2020-03-04 13:13:16+00:00,haha lol my power just went out for a sec. not funny nature! not funny!!!!!!!,EM0GI
2020-03-04 13:10:21+00:00,the power just went out in my room... i had two more hours of sleep but now i’m in a hot room with some weird beeping noise outside in the hallway,katesalters
2020-03-04 12:58:18+00:00,Hehe our power just went out around campus. Hoping they cancel class and I don’t have to go to my 8am since I slept for less than 2 hours,PuertoNana
2020-03-04 12:45:04+00:00,Power on my street went out last night AND I GOT STUCK IN THE ELEVATOR!!! All of a sudden the electricity went out and the elevator did that horror movie stop and the fire department had to come get me out of the elevator.,Jamie_arieanna
2020-03-04 12:11:19+00:00,I was actually going to be on time. Had my coffee ready and lunches packed. Then the lights went out. I can’t leave my gated community without power,AyyJayyyyy
2020-03-04 12:05:12+00:00,"The power went out right now, and my only concern is how am I going to toast my bagel? ",ashleyy_e
2020-03-04 12:03:12+00:00,"Today's video is going to be delayed, my power just went out unexpectedly",ThendoPlays
2020-03-04 12:02:55+00:00,"The power went out at my place and I thought I was so mad at the Super Tuesday results that I blew the fuses in my house with my mind, just to get up and realize the entire neighborhood is out.",BurgerDoge
2020-03-04 12:01:24+00:00,"It's not, to the best of my knowledge. The power went out yesterday at noon when it was windy. I'm sure something is broken because they tried bringing it on immediately after the rain but it didn't happen. Then tried again at 6pm, which also couldn't happen.",Mzlianne
2020-03-04 11:39:39+00:00,"Just as I started my Life steps this morning the power went out. I am not going to let that stop me from time in the Word, my phone has a flashlight, so I still made it work. #Grace… https://www.instagram.com/p/B9T3Pr1nV_ZokIxA_rsTrXUFotdIk7MbPtwu080/?igshid=1lcjjptmoeeu4",photochic4life
2020-03-04 11:21:57+00:00,Power really went out on my block wtf,RayYMJimenez
2020-03-04 10:57:56+00:00,i said to my sister that they sprayed us with coronavirus and our power went out a few minutes later coincidence? ,notannah
2020-03-04 10:48:30+00:00,"when did i like this???? i went to sleep before it was posted with my phone off, then woke up with the ""like"" button clicked???? my power was out and my phone was dead so i couldn't have clicked like?????",j3nnylynnn
2020-03-04 09:33:36+00:00,Lol the power went out in my house so I can't access any of my other trading accounts. I hung it up for the day &amp; am deciding on bed ,multisi9
2020-03-04 09:25:30+00:00,The power just went out again while I was eating my ice cream and watching tv ,itsangel0_0
2020-03-04 09:22:22+00:00,the power went out at my house while i was tryna taking a shower..... WTFFFF MAN,mmoongazerr
2020-03-04 08:43:02+00:00,THE POWER IN MY WHOLE NEIGHBORHOOD WENT OUT,riphanako
2020-03-04 08:10:21+00:00,Nvm y’all my power went out ,TJisTippy
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!",PlayAvengers
2020-03-04 07:31:31+00:00,SIKE the printer just turned back on because the power went out of a min... i thought i had a whole ass ghost in my house ,queen_anaika
2020-03-04 06:49:15+00:00,my power just went out... ,luiwoozi
2020-03-04 06:47:12+00:00,My Power Went out on stream lol. once my power comes back i will eb resuming the stream!,_crayg
2020-03-04 06:31:18+00:00,"Some of the locations in LA opened later than others. We actually had a huge power outage in my neighborhood that stalled things out even more, but the location only had 3 booths so it's been back up since it opened. They went from 5000 voting locations to 1000 this year.",Malik4Play
2020-03-04 06:02:44+00:00,Get hooked on solar. Best gift I gave to my fam. My 3 year old son has never experienced black out. First time power went out (breaker tripped off) he started crying. Power is the least of my problem in Nigeria. My freezer is stuck with protains to last me 2 months.,bigbrovar
2020-03-04 05:52:21+00:00,A BlackGatomon for @inkywaywishes My power went out while I was drawing this leaving me unable to finish the sketch for about 10 mins. I can only assume it was BlackGatomon causing mischief. https://twitter.com/inkywaywishes/status/1235057846040940545,Fritzy_Magpies
2020-03-04 05:13:18+00:00,Sounds crazy. Before my power went out sounded like a jet plane was hovering over the house,stinkytcat1
2020-03-04 04:40:10+00:00,Aaaand the power went out in my office. (working late again and a storm’s coming) Yay for back-up generators. ,LiteraryMouse
2020-03-04 04:37:29+00:00,cool my power just went out ya yeet,locketkey28
2020-03-04 04:34:05+00:00,My fucking power went out god dammit I cant put my autism to rest without a fan humming in the background ,JaggedSolid
2020-03-04 04:09:10+00:00,Well my power just went out for a sec and came back on. Rip me :/,CrypticDragon_
2020-03-04 04:01:53+00:00,the power just went out so my vibrator died mid sesh. I ASK FOR THE BARE MINIMUM FROM LIFE AND I AM STILL LET DOWN. ,taystwin_14
2020-03-04 03:54:57+00:00,"Literally my power went out because it was way too windy and it knocked out a power line, where did all these storms come from??",CreatiousClick
2020-03-04 03:48:01+00:00,Power went out and all my devices are on 20% or less and I'm over here scrolling Twitter and watching Broad City. Smh,lifewithmychal
2020-03-04 03:26:48+00:00,"I 100% agree with you! My mom was a single parent, we never went without cuz she worked her ass off. She made us learn to cook and clean and moved us out at 18. No participation trophies. She's in her 70's and STILL runs the show. Boomer Power.",DawnGuest8
2020-03-04 03:14:30+00:00,MY POWER JUST WENT OUT ,ThatLittleGal_
2020-03-04 03:14:17+00:00,jus after reading this the power went out in my house!,kriszeth
2020-03-04 03:13:45+00:00,"I used to think that Joe Biden winning MN just now was the worst thing that could happen. It’s not, my power went out and I can’t watch tv.",KMesrobian
2020-03-04 03:13:44+00:00,NO THE WAY IM WATCHING KNJ PLAY THE MOST HAUNTED GAMES AND AS SOON AS KIAN STARTED WORRYING MIDWAY THE POWER ON MY BLOCK WENT OUT WHAT GHE FUCKDHS,arianamalfoys
2020-03-04 03:12:08+00:00,So yeah my power steering went out today &amp; I almost crashed into a car lol smh like I’m ready for tomorrow lol,__baldBOMBshell
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!",PlayAvengers
2020-03-04 03:03:11+00:00,"Well my power went out due to a storm lol. Great stream today as always, goodnight everyone!",kalisnipes
2020-03-04 02:57:52+00:00,GUYS THE POWER JUST WENT OUT IN MY HOUSE AND IT WAS KINDA COOL ,alteredcuber134
2020-03-04 02:51:38+00:00,The power in my house just went out let’s go!,fatwalrus95127
2020-03-04 02:49:35+00:00,"Today was a long one but I made it through. Grabbing dinner and then heading home. This is me when I do quick makeup, in the dark, bc the power went out. (just my luck) I rocked... #jeffreestarcosmetics #jeffreestar #thirstypalette #thegloss #popbeauty #popperfectpout",DivaBuckles
2020-03-04 02:47:00+00:00,the power went out but it doesn’t change anything bc i’m already laying in bed watching netflix in the dark on my fully charged laptop connected to my phone’s hot spot,whaveter
2020-03-04 02:46:58+00:00,"My first watch of this, my power went out bc of a storm. I was RIGHT spooked. So my friends and I went to a drive in foe scary movies. It was a good night. ",smashtraves
2020-03-04 02:43:55+00:00,"I was just in chipotle and the power went out , so I got my burrito for free ",M33vh__
2020-03-04 02:42:44+00:00,Oh good! My power went out right before my screenshot!,Gilernil
2020-03-04 02:32:52+00:00,My power just went out again for the second time in less then two weeks wtf,DreamSlap1
2020-03-04 02:30:06+00:00,Lmao so my power just went out,RICHCHAOSEWITCH
2020-03-04 02:22:48+00:00,"rachel went on one (1) date with a guy 3 years ago and he’s still holding on to a Doritos bag they got while hanging out, my only goal in life is to have this power over men",mv_pp_
2020-03-04 02:19:23+00:00,The power went out but im still here painting my nails with a flashlight,WEMADEITAHABIT
2020-03-04 02:17:28+00:00,Power must’ve went out all thru Downingtown it’s dark as shit sliding thru on my Diddy bop,LBoogie_PA
2020-03-04 02:08:20+00:00,"Our house was so old, we had power outages if some used a hair blower. My father was constantly changing the fuses. We also had a wood-burning furnace so it the power went out in the cold we still had heat as long as we had wood to burn.",JoannIvaldi
2020-03-04 02:07:32+00:00,Our power just went out and for a split second I was confused by the fact that my cell phone was still on ,JAConner27
2020-03-04 02:01:53+00:00,"Sorry the stream ended so early, my power went out!",BoominX__
2020-03-04 01:59:36+00:00,"power went out at my house, phone is at 13%, the world is officially coming to an end",notHxlt
2020-03-04 01:54:24+00:00,Feels like it's been a minute since we've had a good storm. My power just went out ,Smalls_96
2020-03-04 01:53:56+00:00,My power just went out. F in the chat.,notswickzy
2020-03-04 01:47:17+00:00,Power abruptly went out while me and my brother were working on a puzzle in Vesperia so. Fun,Forecast_Draws
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!",PlayAvengers
2020-03-04 01:39:35+00:00,My power went out right when it started raining hard. I pulled up the Wunderground app to see the extent of the storm and it has so many ads now I can’t even use it. So I opened the Apple weather app. JTFC! The motion effect of falling rain at night gave me full on vertigo. ,beachton
2020-03-04 01:39:26+00:00,not @how my sister and i just went to mcdonald’s for shamrock shakes and the power fucking went out,MIROHSUGA
2020-03-04 01:34:28+00:00,I just found one episode of Beetlejuice that apparently I haven't watch? That's my luck after the power went out and my fan and lights don't work anymore...,MimiScappini
2020-03-04 01:31:53+00:00,"My power went out, thus the stream died. I won’t be back on tonight. Let’s just hope that the game saved...",missp00pypants
2020-03-04 01:25:51+00:00,Went to the auto parts store to get a part for my truck last week. Went back today just to find out last week they have me the wrong part!! Knowledge is power!!! Know your job!,steveew90041
2020-03-04 01:16:15+00:00,FUCKKKKK MY POWER JUST WENT OUT,MaxxyRainbow
2020-03-04 01:16:08+00:00,"I voted too. Just in time as the power went out in my area, hopefully they will get these votes transmitted.",sdmissthefleet
2020-03-04 01:15:02+00:00,Took me 15 min to reset my alarm clock since the power went out i think it’s time for a new one ,alex_lynn2894
2020-03-04 01:12:32+00:00,"L.A. County's new ballot machines went on the brink this afternoon reports of power outages new LAX and voters being turned away at the polls. Also, my polling location at Covina's senior center spit out my ballot. I completed a poll pass so it should have been simple. But....1/",HRTsAFyre
2020-03-04 01:08:25+00:00,my power went out and the article wouldn't open lmao,Kaineypoo1
2020-03-04 01:03:42+00:00,the power went out and i have a paper due tomorrow and i have like 3% on my laptop ... this is yvonnephobic ,vvsyong
2020-03-04 00:52:10+00:00,@jupin @stephensajdak I met Michael Kelly in 2006 in the lobby of the theater after the power had flashed. Turned out he went to my high school and our moms had known each other for years!,OlibuFJF
2020-03-04 00:50:49+00:00,Girl not just them. My family is on all sides of Nashville. My mom is w/my aunt her power is out. But my mom lives on the outskirts of Nashville. I’ve watched in awe but went through it when our daughter was born 22 yrs ago when the 3 hit Nashville &amp; demolished much more,7_revealed
2020-03-04 00:45:22+00:00,power just went out and now my computer is running insanely slow,HatokTalk
2020-03-04 00:43:57+00:00,"Shoutout to @NashSevereWx for their coverage last night. My aunt is in Mt. Juliet, and I was able to keep her updated when her power went out.",casey_blount10
2020-03-04 00:41:20+00:00,Doing my homework and all the fucking power done went out ,Slimnunu_
2020-03-04 00:30:59+00:00,//Power just went out in my house and my phones only on 7% sooooo if I disappear,comatosecocaine
2020-03-04 00:26:07+00:00,Sorry to everyone who was watching my stream my power went out it’s an outage thats hitting my entire neighborhood I’ll probably be back live later on with some #GranblueFantasyVersus,AntonSixxx
2020-03-04 00:16:06+00:00,The power just went out at my job ,MooreKaylah
2020-03-04 00:10:30+00:00,"Nothing damaged in my immediate area, but b/c power went out, my classroom smelled straight-up like mustiness this morning But I know Nashville is a huge wreck right about now. And not just them. ",darthvaden
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!",PlayAvengers
2020-03-04 00:07:23+00:00,Everything food revolves around my microwave. If the power went out for more than a week... ,Addictivist
2020-03-03 23:54:41+00:00,Everyone when the power went out at my work ,TatianaSPrada
2020-03-03 23:50:10+00:00,"My power? Ffs. I'm an ostracized traveller who went thru child abuse, numerous hostels, rapes, police brutality, kids out of marriage, living on benefits and terrified of brown envelopes &amp; assessments. I try to find common ground, you derail &amp; point fingers",MSAnnaPhylaxis
2020-03-03 23:46:54+00:00,"I was second in line to get my food from the chick fil a window and the power went out... someone came out saying we lost power.. my response ""do I still get my food?"" ",TheBlondeLife1
2020-03-03 23:46:26+00:00,Thank god I have about 85 candles because the power just went out in my apartment complex. TIGHT,cmiggitymac
2020-03-03 23:43:41+00:00,This was last night before I got in my tub and the power went out...was then doing homework by candlelight in the tub... So scary. So fast. So glad the city and outer cities are moving as quickly as possible… https://www.instagram.com/p/B9SlTvUhdTT/?igshid=ubqqgb41c8l9,MaddNBossy
2020-03-03 23:26:11+00:00,All the power went out on my block I’m sick,ODETrey5
2020-03-03 22:55:10+00:00,So the power went out in the middle of my video interview for a faculty position and I could not see my notes or focus because alarms are going off. Laptop battery life and wifi on backup power allowed the interview to continue. #worsttimingever,EastonErinE
2020-03-03 22:54:53+00:00,I was addicted to heroin for about 7 years went in and out of rehab/detox and the power of that drug overcame every time until I went into a faith based all about Jesus rehab! It was rehab for getting my soul back! 6yrs clean /life long believer in Christ,becca_bk
2020-03-03 22:49:52+00:00,Last summer my power went out when my phone was at like 20 % and I needed my alarm for work the next day ,chimmyology
2020-03-03 22:49:44+00:00,My power just went out. ,t_dabaker
2020-03-03 22:43:54+00:00,What is going on today There is a fire right by my house the power went out at work and there was a car accident right in front of me,joelenegarrcia
2020-03-03 22:36:00+00:00,Lol! Tacoma power came to my house to replace my power meter... I work from home in my basement and the power suddenly went out in the middle of a large texture rendering 2+ hour ball park... I should have gotten that battery backup!! @MyTPU phones work you know!,spence3d
2020-03-03 22:35:17+00:00,"She can give her delegates to Bernie. I'm not predicting that she will, but maybe we should act like Bernie and not burn bridges. She went after Biden today. That was braver than most. @ewarren may have a power play yet. If she does sell #NotMeUs out I'll have to eat my words.",kingdu2020
2020-03-03 22:32:25+00:00,Power went out briefly and killed my PS4. May it rest in peace. ,Evanit0
2020-03-03 22:20:45+00:00,"I was super stressed out about something for 4/5 hours today.... finally said to myself, “push play on that workout”... afterwards, stress level went from 100 to 10... the power of fitness, my friends... the power of fitness",mgarethaag
2020-03-03 22:17:29+00:00,My power went out my bad,Toxic_Mods
2020-03-03 22:13:43+00:00,"The power went out just as I was submitting my ballot, so it took me over two hours to vote as my ballot was stuck in the machine. I stood at the machine patiently waiting until my vote counted. It makes you wonder… https://www.instagram.com/p/B9SbA1hgEnq/?igshid=qpm4kss6dnaa",MikeyFilmmaker
2020-03-03 22:13:33+00:00,"While working from home today, the fire alarms in my apartment building went off. I was wearing a fleece Harley Quinn onesie complete with a butt-flap. I was changed and out the door with a hasty go-bag in under 3 minutes. The power of adrenaline!",TheOddestThing
2020-03-03 21:49:10+00:00,I literally just updated fortnite and went to open it and my power went out. This is a sign,Pittology
2020-08-27 17:39:57+00:00,#UnlockTheOpen with @Chase and make more of that energy felt at the @USOpen even as you watch from home. #ad,pitchfork
2020-03-03 21:14:54+00:00,Power went out at work. All of sudden I’m doing astrological charts with my coworkers.,Atshitshi
2020-03-03 21:14:38+00:00,Maaaan you was in the oaks right? Ain’t nobody live around my way. I had to walk to my ex house when my power went out ,GianniVersace_
2020-03-03 21:09:44+00:00,the power went out at work just when my movile orders were boomin ,YoursTrulySammy
2020-03-03 20:58:51+00:00,The power went out right before my flight at #LAX. Happy Tuesday!,erikaleetv
2020-03-03 20:43:32+00:00,I know! It’s GLORIOUS. Apparently tomorrow won’t be so gentle. I just hope the storms don’t knock power out for my Friday podcast recording. We should be ok though... despite the plagues being visited upon Australia. (We went to parliament to say “Let my people go”.),DarkMatterzine
2020-03-03 20:37:11+00:00,Ok for real the power went out in my building as soon as I started this mix over — it’s that wild,World0fEcho
2020-03-03 20:35:35+00:00,"Welp....i loaded some small RNA libraries (2 days work) onto a PAGE gel and I come back an hour later and noticed I accidentally plugged my power supply backwards, so my samples went up, out, and lost into the buffer ....happy Tuesday y'all.",K_Bioguy_Cox
2020-03-03 20:33:47+00:00,THERES A POWER OUTAGE IN LA RN AND MY CLASSROOM JUST WENT COMPLETELY BLACK IM SO FREAKED OUT,pagesofhayley
2020-03-03 20:31:28+00:00,LOL the power just went out at my office. I'm into it. I just pulled Hulu up on my work phone and kicked my feet up,dyejob
2020-03-03 20:29:11+00:00,the power to my apartment building just went out whoops,sharksf00d
2020-03-03 20:27:40+00:00,Power went out in my building (AGAIN) and my phone’s on 1%. ,evadnenicole
2020-03-03 20:24:37+00:00,power just went out on my whole campus and it happens to be a voting center ???? i feel like this isn't a coincidence,risharkie
2020-03-03 20:23:10+00:00,The power just went out at work and that’s my cue to dip,SusyFreshh
2020-03-03 20:22:03+00:00,Sitting at lax waiting for my flight and the power just went out &gt;~&lt;,NekoFluffGirl
2020-03-03 20:21:41+00:00,Oh gosh the power went out and my roommate told me that people screamed they didn’t save their stuff in the computer labs rip,_SquidBoo_
2020-03-03 20:18:08+00:00,"Once, as a kid, it was snowing during the Super Bowl, and our power went out. My dad and I went out to our camper and got our tiny black and white battery operated tv. Watched about 30 minutes on it. Didn’t complain. Found another solution",trooper_vol
2020-03-03 20:12:02+00:00,I walked into my brother’s house and he’s sitting in the living room playing video games and he looked at me and said “our power went out at work so I’m working from home right now” ,McElhaneyJackie
2020-03-03 20:09:36+00:00,The power just went out so now I can look forward to my PlayStation giving me a lecture.,SkeletalSam
2020-03-03 20:07:54+00:00,So the power went off in my house. My mom starts to freak out and calls my dad. Why I opened the door and the power is off in the hallway too. Now we are both otp with my dad like he can do something lmao .,Tiffanyy_xoxoxo
2020-03-03 20:05:39+00:00,"Great, I was posting my new YCH and power went out...",Jaleo_Frison
2020-08-27 13:49:33+00:00,REGISTER TODAY! Be a part of this year's virtual experience. Connect with accomplished leaders from across the country that are taking action and advancing #cleanenergy solutions for a stronger America. #NCEW20 #CleanEnergyWeek,NCEWConf
2020-03-03 20:00:36+00:00,The Jurupa fire is literally behind my job and our power went out so this is great.,Jess_EEK_aaah
2020-03-03 19:47:52+00:00,The power just went out at my job ,KevAintShit
2020-03-03 19:15:07+00:00,Never forget when Skyrim dropped and my schools power went out. Sat home and gamed all day. How I miss it,madeintheurl
2020-03-03 19:11:26+00:00,@PowerAirFryer my power airfryer Xl so went out this morning and only blowing cold air what should I do help,Djrastakid515
2020-03-03 19:11:14+00:00,So my power just went out and if it’s out for another 3 days like last time I’m calling the authorities.,sierraclem1
