date,tweet,user
2020-04-09 13:49:12+00:00,"Well since our power has been out for 12 hrs from 90 mph winds last night, I will be dumping food that has went bad, doing teams meeting in my car, driving 2 hours to borrow a power generator, then hopefully getting food replaced ... fun day planned ",jhavers9
2020-04-09 13:47:58+00:00,My f’n power just went out,emmcart_
2020-04-09 13:46:25+00:00,Wow love that i just went grocery shopping yesterday and my power was out ALL night. So now i will be throwing all meat away that i just fkn bought :-),mamachellly
2020-04-09 13:44:21+00:00,Power went out at my job ,oh_BEEhave
2020-04-09 13:43:15+00:00,"My power went out too, was this because of Trump?",NBGordon1
2020-04-09 13:36:14+00:00,"In times of trouble to have someone to call upon is so important. One of my visually impaired tenants, had no power to her kitchen after filling up her freezer. My hero, CBH caretaker, went out to turn the switch on the fuse box for her. Shopping saved!! I am so proud #wearecbh",amandacbh1
2020-04-09 13:01:38+00:00,So apparently power went out in my area specifically right before I'm supposed to start my work shift today lol,Derpington_TM87
2020-04-09 13:00:07+00:00,"Power went out at about 2 this morning, just called my wife and still have no power..... what a wonderful day, atleast it’s raining so it’s very cool at the moment.",KrashPackGaming
2020-04-09 12:58:40+00:00,My power just went out. I’m going to legitimately lose my mind.,BigBadBumgarner
2020-04-09 12:55:41+00:00,I was just getting to the climax of BIGGER by Beyoncé and rolling up the windows in my condo and the power went out. Imma have to be 15 minutes late to work today because I gotta run this back.,mrcamtastic
2020-04-09 12:55:09+00:00,My fucking power went out ,LR3iren
2020-04-09 12:52:13+00:00,@XcelEnergyMN was thoughtful enough to give me a heads up that my power would be out at 9am today for about 3 hours. Only problem is that it went out at 7:45am... They never fail to amaze me. I'm taking the over on that 3 hours. Any takers? ,StateOfHoppy
2020-04-09 12:24:26+00:00,"My power went out for like an hour and my phone was at 3% BUT I MADE IT THRU , dOnT pAnIc!",_jackkz
2020-04-09 12:23:45+00:00,The fan in my room just shot sparks out of it and then all my power went off bitch wtf,___m_a_c_y___
2020-04-09 12:19:04+00:00,In 3rd grade when my friend saw it and it got to the yodeling the power went out,zonkedbadass
2020-04-09 12:13:56+00:00,"Our power went out at 10:50pm last night. At 5:30 this morning, I had to make a Lowe’s run by 6. Went to the gas station to get ice to move food to coolers. It was then 7:30am. Told my boss I couldn’t work from home. Then it all came back on. Lots of bad words were said.",iAmTheDon331
2020-04-09 12:08:55+00:00,(ALL OF MY POWER WENT OUT YESTERDAY. SORRY ABOUT A LACK OF CONTENT. Have a :) ) ,ThatSquidInRed
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!",PlayAvengers
2020-04-09 12:00:50+00:00,Yaaay my power went out again,yeehawsimulator
2020-04-09 12:00:08+00:00,So I'm downloading @CallofDuty on @PlayStation which is 110 GB and I've downloaded around 50GB before my home power went off Now it's downloading again from 23 GB which kinda sucks @AskPlayStation You need to sort this shit out #electricityproblem #ps4 #CallofDutyModernWarfare,__aakash__
2020-04-09 11:50:43+00:00,my power went out last night and it's STILL out so guess my reading slump is over bc it's literally the only thing i can do right now,love___katie
2020-04-09 11:44:29+00:00,Got 4th at CS Online losing to colorondo8 and losing to Luma bc my fucking power went out during the set LOL,JSteppedOn
2020-04-09 11:40:17+00:00,"I too played many hours on my GBA! I didn't have many games, but it was certainly a time user during roadtrips and what-not. I had to use the LED lamp you plug into the EXT port for when the power went out. Half my library was original GB games. ",kulver
2020-04-09 11:26:08+00:00,"When I felt an attack coming I got out my cards and read them. The Word is alive it went from my head to my heart and changed me. I haven’t had one in 30 years. 2 Tim 1:7 For God has not given us a spirit of fear, but of power and of love and of a sound mind.",cjadoo2
2020-04-09 11:19:36+00:00,"I'd be a book or I'm narrator: ""the year clapping for falling rocks lol the urge to my power went out I have hopefully I",sentences424
2020-04-09 11:04:16+00:00,"The power in my neighborhood just went out, I think it might be the man behind the slaughter.....",hidden_that
2020-04-09 11:02:36+00:00,My power just went out lmao great,Cris_Dominguez5
2020-04-09 11:01:10+00:00,"I was stressed all damn day yesterday and now this morning my garage door won’t open because the power went out at my complex, therefore I can’t get my car out... I can’t.",_UNfckwittable
2020-04-09 10:54:50+00:00,our power went out and my phone on 40% ,Desireeeeeee_
2020-04-09 10:49:27+00:00,So I’m at my grandparents house. I’m house sitting for them and the power went out and I’m sitting in my car charging my phone and waiting for the sun to come up,GlamMetalThor
2020-04-09 10:47:02+00:00,Power went out and me and my girl got woke up out our sleep by the damn fire alarm ,Spencerclong
2020-04-09 10:41:02+00:00,"My power went off at like 1 AM last night, didn’t come back til like 3-3:30ish... I’m walking around like a freaking zombie this AM I sleep with a fan so when the power went out I was done on sleeping lol I’m curious about this. How many of y’all need a fan on to sleep? ",ThunderChats
2020-04-09 10:40:04+00:00,"the power went out when my mom woke me up ,, it was a sign for me to go out",motusinanis
2020-04-09 10:35:23+00:00,The power went out in my area. Thanks Avalanche &gt;:c ,Senkai6269
2020-04-09 10:32:50+00:00,Yall the power in my building just went out ,nubianlocz
2020-04-09 10:17:39+00:00,my power went out what the,9Flolo
2020-04-09 10:10:07+00:00,The power in my house went out so thanks vickeybong im using u for survival purposes ,seungsnoopy
2020-04-09 10:03:22+00:00,The power went out and I thought my cousin turned off the light,Jazminemunoz_
2020-05-13 11:40:05+00:00,To succeed in the future insurers must shift from being premium collectors to eternal protectors. Read how.,Genpact
2020-04-09 09:49:08+00:00,"Had a stress nosebleed near the end of stream, and I tripped and fell trying to clean up tissues. Hurt my arm bad so I ended stream. Fell again RIGHT AFTER I ended stream, now I can barely bend my arm. And as a bonus, my power went out. Nyctophobia had a field day. gr universe ",RammyOW
2020-04-09 09:25:35+00:00,The mf power done went out time to take my ass to sleep fr,Mixch_
2020-04-09 09:16:17+00:00,"Got it all set up and happy with it, and then about 5 minutes later all the power went out. Turns out it was the whole neighbourhood for around 20 minutes, but I definitely thought it was my fault for a second or two",_cmbuckley
2020-04-09 09:01:54+00:00,I just fucking lost hours of progress in Persona 5 because my power went out. I crave death.,AstolfoHL
2020-04-09 08:50:35+00:00,"So my power just went out, then back on in a matter of seconds, then went out again and has not come back on",_ritzzzz_
2020-04-09 08:43:40+00:00,power really went out and my laptop and phone are low as shit,lastnametrash
2020-04-09 08:38:30+00:00,The power went out for 5 minutes. And it was the worst 5 minutes of my quarantined life.,GorgeousNeerd
2020-04-09 08:35:06+00:00,"i just woke up because there’s a storm right now. the window next to my bed did not help at all. i closed the blinds, but rain was still going up against the window. i got scared so i was sitting in my chair away from the windows, but the power went out. it was dark and scary :((",borababie
2020-04-09 08:13:36+00:00,I woke up from a dead sleep bc my power went out and I didn’t have the white noise of a fan so yea I’ve been up for the past hour and it sucks,bbayIie
2020-04-09 08:13:20+00:00,My power almost went out I had hw due and my phone was about to die.....whew so glad it took the neighbors and not mine lord forgive me,Stephanie101178
2020-04-09 08:05:58+00:00,Power went out a little after 1 last night. How did I know? Woke to my sleep apnea machine smothering me. Still out. Going to be a fun day at work.,RobSmith3
2020-04-09 07:54:32+00:00,My power went out from a thunderstorm... ,RagedGamez
2020-04-09 07:51:37+00:00,I fell asleep right before my power went out ,kaw_6
2020-04-09 07:40:45+00:00,i was literally in the middle of drawing this and my power went out,MaiiPurplesYou
2020-04-09 07:09:10+00:00,Might have to tell my job my power went out in the morning so i can go get more blunts,slym_liwumi
2020-04-09 07:08:03+00:00,my power went out bc of the wind no we are not doing almost tornado part two,goddesshotline
2020-04-09 07:00:43+00:00,ARE YOU FUCKING SERIOUS MY POWER WENT OUT,shlofolina
2020-04-09 06:53:10+00:00,my power just went out for a second and then the song Welcome to the Jungle started playing on my tv..,codeinewings
2020-04-09 06:43:56+00:00,bruh my power went out while i’m watching criminal minds at 3 am. nearly shit myself that was so scary,lillygraceeeee
2020-04-09 06:40:16+00:00,My power just went out from a storm. So #8,RealityZebra
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!",PlayAvengers
2020-04-09 06:34:15+00:00,my power just went out and i literally almost dropped my whole bag of cheetos on my bed,marinarasawwce
2020-04-09 06:22:52+00:00,That’s why u went out of power,My_Nation_First
2020-04-09 06:20:41+00:00,Our power went out like hours ago and my phone is at 8% rn ,elpoppunk
2020-04-09 06:17:47+00:00,My power just went out in my apt complex and my phone is 39% ,dee__sosa6
2020-04-09 06:13:42+00:00,"We had a crazy lightning storm tonight and the power went out. I decided to go to bed early because of this, and just woke up. Still no power but it's back on across the street. It'd too dark to enjoy anything but my own silence",VulgarDaClown
2020-04-09 06:08:25+00:00,My sister in laws house went out of power in the storm so they are staying here with all their dogs. I'm in dog paradise! Oh what I'd do to add a few more to our family. #puppyfever,bridgetdf93
2020-04-09 06:07:28+00:00,just blew my nose so hard i thought the power went out,redactedgirl
2020-04-09 05:58:35+00:00,my power went out and came back,MerqOnYt
2020-04-09 05:54:39+00:00,"For those of you watching my stream, my power went out and hasn't comeback on. See y'all tomorrow I guess",happywife81
2020-04-09 05:47:44+00:00,Y’all power just went out on my block rn FML,lexiss_c
2020-04-09 05:46:15+00:00,The power went out and then a couple hours later so did my phone signal (til now) so I deadass just gave up on the day and slept until my mom came from her bfa to check for damages on the house,LinkLonkle
2020-04-09 05:44:51+00:00,"My whole neighborhoods power just went out, anyone else?",hdeleon97
2020-04-09 05:43:55+00:00,MY POWER WENT OUT AS SOON AS I TWEETED THIS,KristanByGod
2020-04-09 05:43:11+00:00,IM SO BEHIND LOL I JUST BEAT THE THIRD PALACE AND MY POWER WENT OUT TODAY :((((,pengopongo
2020-04-09 05:38:05+00:00,This is the worst day i started my p***** and my power went out in QUARANTINE and i got attacked by a spider and Bernie dropped out,honeyyflor
2020-04-09 05:28:58+00:00,@jakievion_2017 you lucky my power went out ,MalcolmXJr__
2020-04-09 05:25:55+00:00,Same..my power went out,Jordan_roblox1
2020-04-09 05:21:35+00:00,"In the middle of editing and watching #Community on #Netflix my power went out. So, I’ll have tomorrow’s podcast up ASAP. ...when I get power that is.",TheDigiTavern
2020-04-09 05:19:59+00:00,MY POWER WENT OUT SON OF A BITCH. THERES A LIGHTNING STORM OUTSIDE,kittiautum
2020-04-09 05:06:23+00:00,i would still be listening but my power went out and ruined everything,xephersgasoline
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!",PlayAvengers
2020-04-09 05:01:12+00:00,my power went out and my service sucks how am i suppose to watch porn,dumbjoel
2020-04-09 04:57:35+00:00,Fire department called... sever thunderstorms. Then the power started going in and out. Soooo my fat ass ran to the office to get the oxygen tank and the proper gauges Incase the power went out! Power is still on and I’m very tired,grand_handsome
2020-04-09 04:52:21+00:00,They are having a food fight in this episode of Degrassi and it reminds me when the power went out in the school and we had a food fight. My sis @CREEPWAVVES literally dogged a fucking hot pretzel,_AyeD95
2020-04-09 04:50:37+00:00,My power went out so I couldn’t cook dinner so instead I drank 8 trulys.,WendyKrell
2020-04-09 04:49:22+00:00,Ah shit my power just went out,summertimeZ93
2020-04-09 04:48:12+00:00,I went out. It rained. Came back. Then the power went out. Hottest 15 minutes of my life. Power's back on again. Whew.,theotherJLC
2020-04-09 04:46:33+00:00,Anyone else in #dallas their power went out ? My whole two streets were out,AnfeerneeMunoz
2020-04-09 04:45:54+00:00,"Was it good, my power went out because tornados... real bad storms",alexmisabeast
2020-04-09 04:44:36+00:00,I was doing hw and the power at my house just went out. Wtf,P3DRO17
2020-04-09 04:44:00+00:00,Uhhh my power just went out and uhhh....,WilmerSoriano6
2020-04-09 04:43:56+00:00,"My power went out tonight for like 2 minutes and I was like, ""Am I gonna have to read?""",culture_death
2020-04-09 04:43:14+00:00,You're welcome Gabi and the severe weather has moved on and everything has calm down and the power never went out in my house thankfully.,WwekyGirl90
2020-04-09 04:42:22+00:00,damn my power just went out thats some fuck shit my phone finna die,adoreayla
2020-04-09 04:40:33+00:00,The power went out on our entire street and I blame my mama for being mean to the neighborhood cats.,LaurenBMorgan_
2020-04-09 04:34:53+00:00,my power went out real quick,spencerichey18
2020-04-09 04:34:21+00:00,i tweeted this and my power went out and now it’s storming really bad...ok god sorry i’ll never think about brad pitt again,khyonce
2020-04-09 04:32:49+00:00,//sooo if I suddenly stop replying and shit... my power went out..,ShesAnotherStar
2020-04-09 04:31:17+00:00,im back lmfao the power went off and it started ugly storming so now I’m gonna /try/ to eat my ramen let’s hope the power doesn’t go out again,rin4jae
2020-04-09 04:25:34+00:00,"Power went out, I’m in the car with my robe on",kool_merc
2020-04-09 04:20:13+00:00,Was about to win a comp game and hit my overall SR peak and my power went out. I want to die.,xEquanox
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!",PlayAvengers
2020-04-09 04:14:17+00:00,"@ATT @ATTHelp @Uverse Hi, are you all receiving outage reports in Nashville? My power went out for just a second then came back on, but now my Wifi is not working properly. ",AshleyRTrawick
2020-04-09 04:13:58+00:00,Everyone I'm my neighborhood's power just went out ,SheDontMiss
2020-04-09 04:11:54+00:00,I’m mad the power went out right as I started making my peanut butter &amp; jelly sandwich ,trxllswxrld_
2020-04-09 04:11:19+00:00,"Trueeee, but if all the food in my refrigerator goes bad bc the power went out. I’m fighting someone ",malmusgrovee
2020-04-09 04:08:29+00:00,"Besides the stay home order, we had a screaming loud fire alarm yesterday and my power went out twice tonight (for a while!) in my half of my building and you can’t fool me, you alien chumps. This is “The Monsters are Due on Maple Street.” I literally ASSIGNED this one this year.",kathycacace
2020-04-09 04:04:08+00:00,Anyway. It rained today and my power went out three times. Ah the retro vibez of the electric system that hasnt been updated since the 1960’s ,rocuesta18
2020-04-09 04:01:50+00:00,@MojangSupport My Bedrock world on PS4 that ive been working on for a year with friends just got deleted because my power went out. Thanks. ,godzillalover12
2020-04-09 03:56:14+00:00,great i’m terrified of storms. my power went out. my phone is dead. tonight is great.,pariilin
2020-04-09 03:54:53+00:00,My power went out and i am a very unhappy camper.,ShelbieHolladay
2020-04-09 03:53:32+00:00,I swear to god I’m slowly just slipping into the Middle Ages. This evening the power went out thanks to a massive storm so I’m wandering my house draped in a scratchy wool blanket and navigating by candlelight while the plague ravages the outside world.,Gutsick_Gibbon
2020-04-09 03:50:56+00:00,MY POWER WENT OUT,EpicJazzy_
2020-04-09 03:46:29+00:00,"Well, in the past 30 minutes I went from almost dead asleep to having a panic attack in my downstairs bathroom because of a storm with tornado sirens and power going in and out.",itsdaniiii
2020-04-09 03:43:04+00:00,"My power went out right after I tweeted. Lightning hit a telephone pole on my street and lit it on fire. 24 hour power outage in the middle of a pandemic stay-at-home order. Fun! But it's back now, thankfully.",RobertMCle
2020-04-09 03:38:10+00:00,My power out just went out in st Charles did they say what’s going on????,acelouiee
2020-04-09 03:38:05+00:00,My cities power went out too . Is the zombie apocalypse starting??,AdiiDaBadii
2020-04-09 03:35:40+00:00,My whole entire cities power just went out... I was having the best stream ever :(,_Sorable
2020-04-09 03:32:25+00:00,"My power and internet went out this morning!!! Not going to lie, broke out in a cold sweat until it came back on. #LikeThePandemicAndDeadlinesIsntBadEnough",MatteucciJ
2020-04-09 03:31:50+00:00,MY POWER JUST WENT OUT!! IF I DIE @demisneedy YOU'RE GORGEOUS @nightngaledems YOU'RE THE BEST SISTER EVER AND EVERYONE ELSE IS GREAT ,destiny_demi
2020-04-09 03:26:24+00:00,Welp my power just went out and this is the exact time that I start to do ANYTHING productive ,jordyn_denise
2020-04-09 03:25:53+00:00,My whole neighborhood power went out as soon as I got victory royale... the power,coochieman666
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!",PlayAvengers
2020-04-09 03:24:01+00:00,My power just went out halfway through it,YungCoff
2020-04-09 03:23:27+00:00,Power went out as my partner and I were watching Tiger King ... #CaroleBaskinDidIt ,beenaughty666
2020-04-09 03:23:15+00:00,like it did get kind of harsh for a few minutes about an hour ago but it's long since passed and it's not even that windy here anymore but the power only just now went out and just on my block it seems. Maybe some idiot hit a power line,BigDragonien
2020-04-09 03:23:09+00:00,MY POWER WENT OUT AND MY PHONE IS DYING I HAVE NO INTERNET THIS IS IT FOLKS MY QUARANTINE BREAKING POINT,caroledanvers
2020-04-09 03:23:06+00:00,Our power just went out. Came back on quickly. But it made me realize I haven’t been outside my house after dark since March 12.,realchet
2020-04-09 03:22:59+00:00,my power went out :/,moneymari97
2020-04-09 03:22:22+00:00,Just when I thought quarantine couldn’t get any more boring....the power just went out and my phones bout to die.,thedarlingdare
2020-04-09 03:21:49+00:00,"My power went out, the entire neighborhood LOL",Keydrian_STL
2020-04-09 03:21:22+00:00,"Thank U, Its passed now but my ass went straight 2 the basement, straight to the garage, power went out but it's restored, always obey those severe weather warnings! Wtf?! ",Stonefree63
2020-04-09 03:21:06+00:00,"my freaking power jus went out everything is pitch black and i hav online homwork to do,,,this is so stupid goodnight",MeHhzMehHz
2020-04-09 03:20:40+00:00,@VancityReynolds @Mintmobile 1/ Can you guys look into something. I live in Cincinnati and we just had some tornados go through and the power went out. I was trying to check on my phone exactly where the tornado track was but my 4g was incredibly slow...,Animist_Primal
2020-04-09 03:18:13+00:00,"Well, my power just went out for no reason.",bloodyjackyl
2020-04-09 03:15:41+00:00,"Yeah, there were 650+ lightning strikes before the power went out. Besides a patio table halfway down my lawn, we seem to be okay.",mattvale
2020-04-09 03:15:37+00:00,Well fuck my power just went out. And there's not even really a storm going on outside so what the fuck,BigDragonien
2020-04-09 03:14:41+00:00,Thought the power went out. Turns out I just closed my eyes for too long. Phew.?,RobbCanning93
2020-04-09 03:14:21+00:00,So my apartments' power went out,ttrraannn
2020-04-09 03:14:06+00:00,So the power went out and I’m not man enough according to my gf since I don’t want to run off to her abusive drunk of a stepfather for help makes sense,KillerKaiYT
2020-04-09 03:14:02+00:00,if i’m not on tomorrow morning either my power went out or i died from this storm. gn~ ,chanishines
2020-04-09 03:13:36+00:00,"Thanks for joining in the stream, y'all! Sorry it got cut short - my power went out!!! #ESOFam #ElderScrollsOnline #stream",badchemistryy
2020-04-09 03:12:35+00:00,my power went out,skuidincognito
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!",PlayAvengers
2020-04-09 03:10:16+00:00,Well power just went out and its dar ok as crap in this building thank goodness my laptops have battery power or no light source available,HankCoastaRica
2020-04-09 03:07:07+00:00,The power went out and my phone on 5% . Welp,Qveen_Darah
2020-04-09 03:06:39+00:00,"i went outside that day when i found out i cckould not have love from my family like(then i cckame bacck in the house becckause some of u females was on my temper with the bitcckh word, so i cckame and told u how i felt about my power and respecckting u) fel mey",FuckonMey
2020-04-09 03:06:25+00:00,"i went outside that day when i found out i cckould not have love from my family like(then i cckame bacck in the house becckause some of u females was on my temper with the bitcckh word, so i cckame and told u how i felt about my power and respecckting u) fel mey",FuckonMey
2020-04-09 03:06:10+00:00,"i went outside that day when i found out i cckould not have love from my family like(then i cckame bacck in the house becckause some of u females was on my temper with the bitcckh word, so i cckame and told u how i felt about my power and respecckting u) fel mey",FuckonMey
2020-04-09 03:05:44+00:00,"i went outside that day when i found out i cckould not have love from my family like(then i cckame bacck in the house becckause some of u females was on my temper with the bitcckh word, so i cckame and told u how i felt about my power and respecckting u) fel mey",FuckonMey
2020-04-09 03:05:29+00:00,"i went outside that day when i found out i cckould not have love from my family like(then i cckame bacck in the house becckause some of u females was on my temper with the bitcckh word, so i cckame and told u how i felt about my power and respecckting u) fel mey",FuckonMey
2020-04-09 03:05:12+00:00,"i went outside that day when i found out i cckould not have love from my family like(then i cckame bacck in the house becckause some of u females was on my temper with the bitcckh word, so i cckame and told u how i felt about my power and respecckting u) fel mey",FuckonMey
2020-04-09 03:04:48+00:00,Power went out in my whole neighbourhood. Guess who’s fixing their sleep schedule?!?! ,emijuju_
2020-04-09 03:00:14+00:00,What an amazing day. When he came up to pinch hit it turned to the person I was with asked me who is he? I said he’s got lots of power. No sooner I did get that out of my mouth he went rooftops.,luckydoghunter
2020-04-09 02:58:57+00:00,And my power went out ,Afterparty_E
2020-04-09 02:54:19+00:00,Power done went out and my phones on 7% ,DestineeMonaaae
2020-04-09 02:53:14+00:00,My power went out and came back on right away wtf?,Javihasproblems
2020-04-09 02:52:22+00:00,I’m salty the power went out and my phone is on 10%,KeenenGibbs99
2020-04-09 02:52:20+00:00,My power went out for a sec,NasHasFrogLegs
2020-04-09 02:51:42+00:00,Power just went out and I ain’t NEVERRRRR ran to my man sooo fasttttt!!!!!,NOTY0AVERAGE
2020-04-09 02:50:43+00:00,@Almxnd_ @IntechsTV so I just fell to my death because of a laggy server and now my power just went out because of an insane storm lmaooo,Med1cine_
2020-04-09 02:50:11+00:00,I started to cry when my power went out,JennaNicoleWade
2020-04-09 02:49:40+00:00,My power went out for 1 second and then came right back on thank GOD,SantinoCorleon
2020-04-09 02:44:57+00:00,"First thing I did when the storm started getting bad: saved my Sims game. Glad I did too, power went out a minute later.",deekota12
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!",PlayAvengers
2020-04-09 02:43:42+00:00,"I’ve always had a fear that a killer was living upstairs unbeknownst to my mom and I, and I’ve always known it’s not true and that it’s stupid. Now that my power went out and it’s a stormy night, a WHOLE other story. My irrational fears said ",DevinMillion1
2020-04-09 02:43:04+00:00,I was racing @BennyHyena on GTA and my power went out because of a stupid storm &gt;:(,FortKnot_
2020-04-09 02:43:02+00:00,"My power just went out for like 2 minutes and then came back on, damn nature don't you dare play with me right now.",Brodan_
2020-04-09 02:42:49+00:00,My fiancé’s power just went out in Burlington...,FloTownYaller
2020-04-09 02:42:18+00:00,Oh great my power went out ,JustCourtneyM_
2020-04-09 02:40:13+00:00,Quarantine got my life in shambles fuck it... Math homework not getting done bc the power went out... ,HerbLikeWeed
2020-04-09 02:40:13+00:00,I ended the stream just in time my power went out. It’s a bad storm here. ,VercinaHeart
2020-04-09 02:40:05+00:00,My power just went out ,_maryshane
2020-04-09 02:39:12+00:00,"and so i updated thinking i was covered, only to discover a dead UPS battery when the power went out. it just so happens that my desktop uses an SSD, and you really don't want an SSD to experience a power interruption when it is in the middle of writing to its memory cells",Cow_Palace
2020-04-09 02:38:48+00:00,my power just went out,Chronoexpert39
2020-04-09 02:38:48+00:00,Okay well.. my power just went out so I guess I’m done with the stream lmfao. Thanks for chilling and bullying me,MissDemolish
2020-04-09 02:38:35+00:00,The power went out and I was in the middle of making a taco and it's taking everything in me not to MURDER MY FUCKING FAMILY,ShXtWizard
2020-04-09 02:37:15+00:00,@JohnGumm @local12paul the storm in Hamilton county that now has a tornado warning just went over my house in Colerain township before becoming a warned storm. Quarter sized hail and high winds. Lots of lightening. Did knock the power out completely!,bender_2020
2020-04-09 02:36:45+00:00,Yo this storm ain’t no joke! Power went out &amp; my dog trippin,_Cheynanigans
2020-04-09 02:31:35+00:00,I'm letting ya'll know right now that a tornado warning is going on within my county. Power just went out too lol. I'll keep tabs with ya'll when it's over.,angelheart2015
2020-04-09 02:30:31+00:00,my power went out during covid! amazing! fantastic!,njp135
2020-04-09 02:29:05+00:00,"Of course the power went out in my area, this quarantine is going great :):):)",nclinton__
2020-04-09 02:28:09+00:00,Bra my power just went out...,JefeTheGEANiuS
2020-04-09 02:28:08+00:00,fucking power jus went out... end me. gaming was my life,jahansuniverse
2020-04-09 02:25:50+00:00,Power went out and I thought I just forgot to open my eyes,Shanthosh_Y
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!",PlayAvengers
2020-04-09 02:25:30+00:00,All the power on my street just went out ,The_Meezus
2020-04-09 02:24:03+00:00,We didn't have any damage to speak of and I don't think we've had too much rain. Part of town is out of power though. Tree limb went down on a power limb glad it wasnt my side..we still have power,JeremyWMiller3
2020-04-09 02:23:30+00:00,My power went out with about 20 minutes left in the @ModernFam finale. Thanks @DominionEnergy. I guess I’ll catch the ending tomorrow. #ModernFamily,chr158r0wn
2020-04-09 02:21:23+00:00,Power just went out in my neighborhood,JavonGantGraham
2020-04-09 02:19:27+00:00,Gg my power went out due to bad storms. Catch y’all tomorrow,OgAqua_
2020-04-09 02:14:18+00:00,"day 24: woke up early again, ran after breakfast, did hw, enjoyed the nice weather, had some dance before everyone’s power went out and the sky starting falling and a transformer on my block got struck by lightning. just showered in the dark wassup",madiilacii
2020-04-09 02:13:45+00:00,gin and i were having a date and my power went out mother nature is a homophobe,flowergogy
2020-04-09 02:12:09+00:00,"Thank you. I am too, I'm shook. We heard a pop and half our power went out. I told my roommates we should get our things and call maintenance and go. Neighbor banged on door screaming for us to evacuate. Grabbed the baby and dipped.",m0thernatvre
2020-04-09 02:11:05+00:00,RIGHT AS I TWEETED THIS MY FUCKING POWER WENT OUT,kaylarsmithh
2020-04-09 02:10:57+00:00,The power went out in my block so I’m just chilling in the dark (have no flashlights ) waiting for Les to go live,nancyr0406
2020-04-09 02:06:57+00:00,Bro my power went out when I was in my masters game for my smurf I wanna die,ThiccOneeSan
2020-04-09 02:06:27+00:00,The power went out at my mother-in-law’s house the day of my father-in-law’s funeral. Unpaid bills. He had been deteriorating before his death and he handled all the bills. We had a mess to clean up and many overdue bills to pay. Fortunately she had her children to help her.,MickeyMouth1
2020-04-09 02:01:39+00:00,My power went out while I was eating ,Ramessu_Mguni
2020-04-09 01:56:51+00:00,MY POWER WENT OUT IN THE MIDDLE OF IT AAAAAAHHHHH,p_cucumbers
2020-04-09 01:54:27+00:00,"My power went out just as a tornado warning was issued in my area. Ugh! Anyway, that was the reason for the abrupt ending to my stream. Thank you guys for coming and making Easter eggs with me! I’ll post pics when the power is back. ",MadameWario
2020-04-09 01:53:54+00:00,Power went out and my phones about to die lol love that for me ,oneillexi98
2020-04-09 01:53:19+00:00,My power just got back on after a hour and twenty minute black out. I could hear people cheering from outside my house when it went back on :D,ArtemisTheOni
2020-04-09 01:47:12+00:00,my power went out bc of a crazy storm :-( keep me company/entertained plzzz #onlyfansbabe #Onlyfansnewby #OnlyFansPromo @OnlyFansLink @besirredzic92,feelingmaryjane
2020-04-09 01:46:55+00:00,@MaddenNFLDirect agent K I went to finish my solo battles tonight from the first set and my power went out due to a bad storm we are having its calming down for the time being but can I please refresh and do Wednesdays in the morn I had 2 left thank you and god bless,mr99speed
2020-04-09 01:44:25+00:00,Uhhhhh the power in my building is flickering and the Internet just went out this is SLIGHTLY ALARMING ,Lunalore
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!",PlayAvengers
2020-04-09 01:42:47+00:00,"Incredibly powerful winds just rolled through the east side of Columbus, at least 60-70 mph winds. Witnessed a power flash two streets over from my neighborhood, yelled bathroom and got my family in there. Power went out and came back on. #inwx",rayvincent13812
2020-04-09 01:41:33+00:00,Got up from my nap. Opened Tarkov to an update. Opened streamlabs to go live. clicked Play on Tarkov... Power went out and storm hit us. Guess it wasn't meant to be again tonight. TF man,ItsMykro
2020-04-09 01:39:50+00:00,"Life of the Sequestered Extrovert: Day 25- my power went out during an online teaching session, we got yelled at by a Trader Joe’s employee for not being in the “box” they have- though how… https://www.instagram.com/p/B-vfNuFnUYGAV4KynfkVTv2C9WRjOuUCTis24c0/?igshid=4suryk6loelj",Christi64142849
2020-04-09 01:39:19+00:00,Our power went out. It’s 78 degrees in my apartment. I’m dying,Stoltzc1
