,date,tweet
893,2020-08-10 01:41:56+00:00,My will power just went out the window 
894,2020-08-10 01:29:28+00:00,Power went out as I’m typing my paper so imma just smoke instead 
895,2020-08-10 01:29:19+00:00,"Yeah lost about $1200 worth of food, my brother was in the middle of an exam to get into law school and power went out. This company doesn’t realize how many people depend of electricity, they just don’t care about us."
896,2020-08-10 01:26:36+00:00,My power went out today too. Good times
897,2020-08-10 01:22:12+00:00,"so of course the power went out in my house and i decided to light candles. babes, i feel like laura ingalls in october "
898,2020-08-10 01:21:10+00:00,my power went out for a few ask me question im bored
899,2020-08-10 01:19:54+00:00,YOOOO IT STORMING HARD AS FUCK THERE WAS A HUGE FLASH AND ALL THE POWER WENT OUT AND MY FRONT DOOR SWUNG OPEN AND THEN THE POWER CAME BACK ON
900,2020-08-10 01:14:06+00:00,My power went out 
901,2020-08-10 01:14:02+00:00,"I’ve been playing solitaire since my power went out and listening to podcast, is this what my life has come to?"
902,2020-08-10 01:13:57+00:00,the power went out right as i popped down my bread in the toaster. i’m infuriated
903,2020-07-17 21:03:37+00:00,Renovating a bathroom doesn’t have to be a massive undertaking. #DiscoverPersonalLoans #ad https://www.realsimple.com/featured/ReviveABoringBathroomDiscoverPersonalLoans2020?sm_r=YABsRS
904,2020-08-10 01:13:42+00:00,"Power went out Tuesday, no water since then. Now the site says my power just went out yesterday evening. Must be nice to be able to reset the clocks to make yourselves some better metrics."
905,2020-08-10 01:13:19+00:00,My Power went out ya'll i didn't end stream ... 
906,2020-08-10 01:11:32+00:00,My power went out again. I'm tired of this
907,2020-08-10 01:10:52+00:00,"No cap shit cut my game time short , power went out"
908,2020-08-10 01:10:35+00:00,My friends power went out and I’m scared. Ngl kinda wanna cry
909,2020-08-10 01:10:13+00:00,my power went out for not more that 10 mins and somehow me and my brother managed to get into a full blown argument outta no where
910,2020-08-10 01:08:39+00:00,Aaaaand my power just went out. Literally has never happened since Sandy living in this part of NJ. Having a baby during this REALLY RATCHETS UP THE ANXIETY
911,2020-08-10 00:50:21+00:00,My power just went out 
912,2020-08-10 00:49:39+00:00,If i dont repond to anyone in 24 hours. It means my power went out. Im saying this now bc our power flipped on/off in a thunderstorm.
913,2020-08-10 00:48:30+00:00,My power just went out 
914,2020-08-10 00:38:02+00:00,Well my power went out
915,2020-08-10 00:37:06+00:00,The power in my neighborhood just went out too 
916,2020-08-10 00:34:25+00:00,My power went out again
917,2020-08-10 00:20:11+00:00,My power just went out !!!
918,2020-08-10 00:19:03+00:00,The power just went out in my building 
919,2020-08-10 00:12:54+00:00,So my power just went out again and it finally came back on but I stressed my mom our while she was at work and then she got kicked out
920,2020-08-10 00:02:54+00:00,the power went out at my work &amp; then it came back on &amp; all 16 registers are frozen &amp; nobody can pay &amp; leave &amp; the lines are going all the way to the back of the warehouse ha ha ha ha ha
921,2020-08-10 00:00:40+00:00,"Yea! My power literally went out during the 3 part of the Cena match when you streamed it, so I'm happy to see the end."
922,2020-08-09 23:59:41+00:00,YALL my power just went out i’m
923,2020-08-09 23:59:31+00:00,So McDonald’s on villard power went out as I was paying for my food 
924,2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
925,2020-08-09 23:55:27+00:00,My power went out sorry guys I'll come back and do drunk stream as soon as it's back
926,2020-08-09 23:54:44+00:00,my power just went out too
927,2020-08-09 23:49:41+00:00,Person: My power just went out... Me: Your power went out where? to Walmart or something?
928,2020-08-09 23:49:28+00:00,testing my power went out hello
929,2020-08-09 23:48:52+00:00," power went out while i was washing my hair so i had to finish and condition, get dressed and now im at my aunts house cuz shes on a different power grid lolol"
930,2020-08-09 23:46:58+00:00,My power went out 
931,2020-08-09 23:35:11+00:00,Looking on bed bath and beyond for my apartment stuff then the power went out and my phone been slow ever since 
932,2020-08-09 23:33:15+00:00,not the power went out on my whole block 
933,2020-08-09 23:30:19+00:00,my fucking power just went out and i’m HOT ASF
934,2020-08-09 23:29:14+00:00,"Guys I’m okay. My friend &amp; I took cover at a near by restaurant. The lights went out, there’s no power, but my phone is fully charged. The sirens are still going off so that’s giving me anxiety"
935,2020-08-09 23:28:25+00:00,"Not that it matters but I had that issue a lot with pretty much all my headsets. When I swapped computers, it went away. My theory: 1) there was some sort of power fluctuation in my ports that was causing peripherals to go out, OR 2) I quit unplugging and repluging them"
936,2020-08-09 23:26:56+00:00,"Actually, they were able to get the pizza in the over for a while before the power went out, so I did get my pizza."
937,2020-08-09 23:25:43+00:00,"Bright sun, no wind, no rain, no nothing. And yet?? My power went out AGAIN. Whole street. It just came back up Thursday after the storm. ""Inclement weather"", they say. Bullshit"
938,2020-08-09 23:25:40+00:00,my power went out mid game 
939,2020-08-09 23:23:50+00:00,"Kinda annoying stopping by unannounced during dinner time. Got my husband &amp; I. My bro has been here since power went out on Tuesday. Now our friend showed up. Don’t even have enough food for ourselves..... I’m so stressed right now I keep clenching my jaw, giving me a headache. "
940,2020-08-09 23:22:36+00:00,my power went out so guess who’s slowly being cooked alive from the heat 
941,2020-08-09 23:22:33+00:00,"oh boy im home alone, theres a huge thunderstorm that’s probably one of the biggest ive ever seen in my life, and the power went out, wonderful"
942,2020-08-09 23:18:32+00:00,The power just went out in my apartment building as I was editing a blog post 
943,2020-08-09 23:08:53+00:00,"Hey @amazon my power just went out again, good thing I have a generator right?"
944,2020-08-09 23:05:51+00:00,"Well, I am living on about three hours sleep. The power went out completely at around 2.30 this morning, prompting the fire alarm, which was connected to mains power, to start chirping, prompting my dogs to start losing it. This time off from work is off to a great start. "
945,2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
946,2020-08-09 23:03:48+00:00,"Big thunderstorms coming and my power went out during a league of legends match... it flickered a bit, totally off now.... I should film something as my phone still has battery and I have a back up one. Suggestions?"
947,2020-08-09 23:01:15+00:00,"This is interesting. My power went partially out. Overhead lights in bathroom and closet work, nothing else. Neighbor 2 buildings away also reporting a split."
948,2020-08-09 23:01:06+00:00,"Power went out an hour ago, it came back as I left to the store. Came back and now my internet is out smh."
949,2020-08-09 23:00:52+00:00,Annnd my power just went out right as I sent this.
950,2020-08-09 22:59:25+00:00,"My power went out while I was working on a mix, so I go outside only to have bird shit land on my arm 15 min later. How's everyone else's Sunday going?"
951,2020-08-09 22:59:11+00:00,My power went out twice playing warzone ... fuck this
952,2020-08-09 22:57:16+00:00,istg my power went out for a sec and my music stopped playing why earth just let me listen to moonwalk and ko ko bop jfc
953,2020-08-09 22:55:20+00:00,My darn power went out
954,2020-08-09 22:53:39+00:00,"power went out in my stream room, bedroom, n bathroom. maintenance don’t work today. anybody know how to electrocute shit back to life? i just don’t wanna pee in the dark bro ion know if my aim is like that :/"
955,2020-08-09 22:51:17+00:00,"yup! my power went out, too. I was going to voice message you because I was scared "
956,2020-08-09 22:50:39+00:00,Power went back out at my job for a good hour and i was stressed
957,2020-08-09 22:47:11+00:00,"Huh, interesting. Power went out in my house, so can't verify your data on my desktop but the elderly vote coming back to Trump would be huge if true."
958,2020-08-09 22:44:42+00:00,"Hope you’re right my lights just went out for 10 min and I was losing it I cant imagine a storm, no power for days, 104 temps nonono"
959,2020-08-09 22:42:05+00:00,Turning off Mario 64 briefly when New Years 2000 hit in case power went out and fucked up my save.
960,2020-08-09 22:40:10+00:00,power went out and i’m on 2 percent my luck is SO BAD
961,2020-08-09 22:39:00+00:00,power went out at my house and we can’t find our flashlight. guess my army bomb wasn’t a bad investment now dad huh 
962,2020-08-09 22:36:42+00:00,"Power went out right when I saw 2B’s thighs and only just came back on now so it’s a sign My place don’t want me to see waifu bullshit, Nier cancelled"
963,2020-08-09 22:33:59+00:00,I was but then my power went out
964,2020-08-09 22:33:36+00:00,The way the power went out AGAIN bc they’re working on some power lines near by... IMMA LOSE MY MIND!!
965,2020-08-09 22:27:47+00:00,Love the fact that the power just went out again. So glad my rates go up and the infrastructure goes down! Time for the BPU to actually do something hold them accountable! @declanoscanlon
966,2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
967,2020-08-09 22:24:19+00:00,my power went out for like 5 mins nd my dog jus stared at me it was hell
968,2020-08-09 22:22:09+00:00,I had my grandma over my house helping me put up new curtain rods and my damn power went out
969,2020-08-09 22:20:47+00:00,I was vibin and watching YouTube and my power just went out ~_~
970,2020-08-09 22:20:24+00:00,MY POWER JUST WENT OUT IN THE MIDDLE OF A CUMSHOW IM SO SORRY GUYS
971,2020-08-09 22:19:37+00:00,"Hahaha, yeah man, I was hearing through my home theater, same happened when watching the @Yankees game from @Tropicana field. I thought to myself, imagine if the power went out at The Wubble, that would suck!"
972,2020-08-09 22:18:17+00:00,YOOOOO RIGHT? i can enjoy storms but this one definitely scared me a couple times. the thunder ....has been rough. and my power went out earlier lol
973,2020-08-09 22:18:01+00:00,"hi my power went out and my phone is gonna die so i won’t be here a lot, if i miss anything i’m gonna be highly upset, remember i love you all lots and lots!! "
974,2020-08-09 22:14:41+00:00,I already signed up for Spire / Thursday they're installing it on August 21st. They want to look into the electric company I think the electric companies did better compared to this place my power never even went out neither did cable and internet tilt 14 hours after the storm.
975,2020-08-09 22:13:22+00:00,my power just went out????
976,2020-08-09 22:09:40+00:00,"Y’all my cat is so bogey our power went out and I gave him a bowl of water, instead of the power operated water fountain he has, and he straight up looked at me like "
977,2020-08-09 22:08:59+00:00,Power just went out for no reason! Y’all remember when the power used to go out you would have a checklist Inclement weather? Did I pay the bill? Are crews in my neighborhood working? Did the whole power grid fail?
978,2020-08-09 22:07:42+00:00,the power went out in the middle of a comp game we were about to win my soul 
979,2020-08-09 22:07:40+00:00,"My power went out after less than 24 hours of having it for the first time in four days. Are you kidding me? At this point, this gross negligence and putting people at risk of heat exhaustion during a pandemic, @NYGovCuomo needs to be held responsible for this shit as well."
980,2020-08-09 22:04:38+00:00,"I'm having another crazy thunderstorm tonight and my power went out again briefly. May have to reschedule the movie stream again just because of how loud this thunder is, I'll make the decision a half hour in advance."
981,2020-08-09 22:04:20+00:00,"Just pointing out how quick you went with the Hitler Card. And that dude never said only Christians should have power (and never mentioned race). So it reads to me like projection on your part, which makes me question any trends you thought you were seeing mate. Just my opinion"
982,2020-08-09 22:00:30+00:00,7 hours into stream and my power just went out.. GGs
983,2020-08-09 21:53:01+00:00,Titanic monarch. A bit too long for my liking Although I'm probably just being a pussy because my power went out due to a storm and i was at the end of act 2 which pissed me off so much I didn't play it for the rest of the day (this was in August 19 2017)
984,2020-08-09 21:49:54+00:00,the way my power just went out again
985,2020-08-09 21:48:40+00:00,No joke lightning struck my work and the power went out
986,2020-08-09 21:46:59+00:00,Yo my power just went out wtf
987,2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
988,2020-08-09 21:44:50+00:00,My power went out during the Hype Nite tourney.. I think I should stay off comp the rest of the day.
989,2020-08-09 21:43:52+00:00,my power went out just as i was posting a cover rip
990,2020-08-09 21:41:47+00:00,My power just went out but theres not a cloud in the sky
991,2020-08-09 21:39:47+00:00,I’m in the West Valley/West Jordan are in Utah and the power just went out in my area. Anyone else in other areas or states or even countries whose power is out?
992,2020-08-09 21:37:59+00:00,@OptimumHelp still no service since noon Tuesday on the lower half of Susquehanna ave great neck 111021 . Our power never went out . Crew checked the line to my house on Wednesday am and said it was fine . The upper part of Susquehanna ave get their service back Friday .
993,2020-08-09 21:37:07+00:00,The plan was to make steak fettuccine but my power went out cuz it’s storming real bad
994,2020-08-09 21:36:50+00:00,Qualified for finals after losing 30 minutes after my power went out
995,2020-08-09 21:36:26+00:00,"Good luck, my power was restored yesterday.. and less than 24 hours later it went back out. Truly can not handle the level of incompetence and negligence that has been shown from @PSEGLI"
996,2020-08-09 21:36:16+00:00,@PSEGLI Can you please turn Locust Valley back on? We regained power yesterday afternoon. I just went food shopping and stocked my fridge after being out for 5 days. Taking us down with no warning with an ETR of tomorrow is ridiculous. I really don’t want to lose it all again.
997,2020-08-09 21:35:38+00:00,My power just went out and my phone on 11% 
998,2020-08-09 21:35:36+00:00,My power just went out completely. Wtf.
999,2020-08-09 21:35:10+00:00,Can you please turn Locust Valley back on? We regained power yesterday afternoon. I just went food shopping and stocked my fridge after being out for 5 days. Taking us down with no warning with an ETR of tomorrow is ridiculous. I really don’t want to lose all of my food AGAIN.
1000,2020-08-09 21:34:27+00:00,So people affected have to fill out an itemized list of the milk that spoiled 4 days ago when the power first went out in order to get any type of relief. My entire fridge is spoiled. It’s capped at $250. How about you give everyone a credit who was affected for over 48 hours.
1001,2020-08-09 21:32:20+00:00,"@MayorMark My power went out during the storm, then was restored, then went out TODAY. What’s happening? Eversource now reports power will be back ON WEDNESDAY."
1002,2020-08-09 21:31:56+00:00,"I instinctively hit CTRL + S to save after every edit I make on word and excel, no matter how small. I lost nearly half of my English essay in high school when my power went out and there was no back up. "
1003,2020-08-09 21:31:29+00:00,The power went out &amp; my phone on 5%
1004,2020-08-09 21:30:34+00:00,The power went out during the season finale of Umbrella Academy. 2020 is truly testing my patience.
1005,2020-08-09 21:27:46+00:00,"I was in there earlier , but it’s storming in marrero my power went off and on and it kicked me out my seat "
1006,2020-08-09 21:27:28+00:00,How my whole neighborhood power just went out. And they don’t know when tf it’s coming back on -___-
1007,2020-08-09 21:22:22+00:00,"First day 2 of my 7 games just crashed and I lagged out and today same thing happened power went out and I couldn’t get in my last game, I’m not quitting because I know I would’ve qualed if this shit didn’t happen (hate solos btw) hyped for trio FNCS cuz I know I can do good"
1008,2020-08-12 20:34:54+00:00,Who's The True ?
1009,2020-08-09 21:22:14+00:00,My Father’s Funeral went by as strong as it can be. Gave a speech my sister can be proud of about him. Back home with no power for 6 days trying to sort out paperwork and everything. @EversourceCT any way you can atleast send someone out here ASAP for power? #Eversource
1010,2020-08-09 21:18:51+00:00,Damn my entire neighborhoods power just went out...
1011,2020-08-09 21:18:36+00:00,myyyy power went out amd my phones at 18% aha
1012,2020-08-09 21:17:05+00:00,damn it my power went out and just when i started a new rpg game i thought looked interesting
1013,2020-08-09 21:13:20+00:00,"Wow my power went out soon as i got off work, why this shit couldnt happen while i was on the clock! The devil is choosing today!!!"
1014,2020-08-09 21:10:47+00:00,ended wit 30 pts even when my power went out mid tourney ggs i could have qualed and finally did pretty good in a semis-environment
1015,2020-08-09 21:05:02+00:00,I was literally about to play and stream Fall Guys when my power went out. Yay Florida thunderstorms!
1016,2020-08-09 21:02:11+00:00,what are u saying . i cant clutch shit my power just went out and that was my last game.
1017,2020-08-09 21:01:03+00:00,Hey guys my power went out for 3 days! Also I have gay pedophile sex threesome with cyclo and honor guard
1018,2020-08-09 20:57:39+00:00,dkm power went out in the middle of blow drying my hair
1019,2020-08-09 20:57:19+00:00,NO WAY MY POWER WENT OUT
1020,2020-08-09 20:50:38+00:00,Hey @EversourceCT are you going to reimburse me for my refrigerated and frozen food that went bad. My power has been out since Tuesday. #isiais cc: @GovNedLamont
1021,2020-08-09 20:48:09+00:00,My power went out a few days ago.) 
1022,2020-08-09 20:47:47+00:00,MY POWER AND INTERNET JUST WENT OUT HELP
1023,2020-08-09 20:42:09+00:00,i feel truly awful that i cant help but i wish u the best. also just went thru shark week along w having my power out so i can kinda grasp the feeling. i just hope things will get better.
1024,2020-08-09 20:41:44+00:00,my power just went out wtf 
1025,2020-08-09 20:41:00+00:00," : I have returned as my power actually went out from the storm If there's a storm hitting you guys, please be safe."
1026,2020-08-09 20:40:28+00:00,"Your text and outage maps are a joke. No updates to my area. I can’t even figure out why power went up on Wed, down on Fri and never came back up. No crews in my area. At the very least you should have someone we can talk to, not automated updates. Horrible customer service."
1027,2020-08-09 20:39:25+00:00,baby the power went out when my teammates were depending on me to revive them I was the last man standing .
1028,2020-08-09 20:38:42+00:00,My power just WENT BACK OUT AGAIN WHAT IN THE WORLD IS HAPPENING
1029,2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
1030,2020-08-09 20:38:10+00:00,"my power went out from a storm,,, i love power outages ... ne ways how are you guys??"
1031,2020-08-09 20:36:53+00:00,I WAS WATCHING A MARK LEE VIDEO ON MY TV AND THE POWER WENT OUT 
1032,2020-08-09 20:35:53+00:00,Power went out for an hour so I tried to heat up my pizza with a flow
1033,2020-08-09 20:34:41+00:00,my power went out yay 
1034,2020-08-09 20:27:26+00:00,I think my ps4 was in rest mode when my power went out the other day
1035,2020-08-09 20:21:48+00:00,UMMM MY POWER WENT OUT WHAT THR FHCJFNF
1036,2020-08-09 20:11:44+00:00,My power went out rip
1037,2020-08-09 20:05:14+00:00, : It's pouring over here at my place so if I don't respond within a couple of mins its probably because my power went out.
1038,2020-08-09 20:04:44+00:00,sat down to watch tv and rhe power went out immediately like god was telling me to get off my lazy ass and do something
1039,2020-08-09 20:04:24+00:00,my power went out mid tourney and mid stream i’ll be back at 4:30
1040,2020-08-09 20:00:29+00:00,I went from this past Tuesday til yesterday afternoon because Isaias knocked my power out.
1041,2020-08-09 19:50:51+00:00,Lol I was playing a game if solid and landed catty and my power went out 
1042,2020-08-09 19:48:24+00:00,"Went to a nude beach for the first time in my life today. Gotta say it was pretty rad. I was always worried a strange penis would knock the lacroix out of my hand, but that didn’t happen. Not even close."
1043,2020-08-09 19:47:27+00:00,"WELP! Just lost some of my sketching because the power went out suddenly due to a storm we are having right now (didn't lose everything, just like the last 10 min). I really need to invest in a UPS for my PC for when things like this happen so I have a chance to SAVE x.x"
1044,2020-08-09 19:45:14+00:00,Went to give my dogs a bath and found out there is a new power couple in #PantherNation!! @AyoFreeze and @teddyb_h2o been BFFS!!! Well super bowl confirmed lol
1045,2020-08-09 19:42:40+00:00,Rip my power went out when i was top 30
1046,2020-08-09 19:37:40+00:00,my power and wifi went out for a second and now i cant do my online class with 2 lessons due tonight i’m fucked it takes so long for the wifi to come back on
1047,2020-08-09 19:31:49+00:00,"My (alarmingly) sexist father apparently told my brother he was being ""alarmingly effeminate"" and told him to power wash the outside of the house. My brother is terrified of power tools and was standing outside crying until I went out and spent the last 5 hours power washing the"
1048,2020-08-09 19:30:51+00:00,I was looking forward to streaming td and my power went out AGAIN idek why this time its just out
1049,2020-08-09 19:29:34+00:00,Dang this weekend sucks no ac my power just went out so fml 
1050,2020-08-27 17:39:57+00:00,#UnlockTheOpen with @Chase and make more of that energy felt at the @USOpen even as you watch from home. #ad
1051,2020-08-09 19:28:45+00:00,It’s good thing my power just went out
1052,2020-08-09 19:27:32+00:00,bruh the power just went out in my house and apparently it'll be hours before it comes back on
1053,2020-08-09 19:24:27+00:00,tell me why i was watching @CoryxKenshin Scrutinized video and half way through the video the whole power in my neighborhood went out. ummm i think the guy is here to kidnap us all 
1054,2020-08-09 19:19:31+00:00,my power went out AND the tornado siren went off lmfao 
1055,2020-08-09 19:09:09+00:00,"My power just went out and while it’s annoyingly, it’s also preventing me from further Phillies induced damage."
1056,2020-08-09 19:08:10+00:00,my power went out again oh my fucking god
1057,2020-08-09 19:00:22+00:00,@EversourceCT you restored my power and then it went out again? This is the third time this has happened in this outage! You then count it as a restoration and treat my current situation as a new outage? @MayorMark seems like @EversourceCT restorations are being manipulated...
1058,2020-08-09 18:50:53+00:00,Last Tuesday my power went out b/c of the storm. That shit was annoy as fuck. CMW was out of town and my local cuck came thru in the clutch for his Goddess. I love when my boys step up to the plate 
1059,2020-08-09 18:39:53+00:00,"So the power went out in the middle of my season finale.... The tv went dark and I was like ""is that it? ._."""
1060,2020-08-09 18:26:32+00:00,I actually cant believe I didn't qual BECAUSR MY FKN POWER WENT OUT Literally out of my control.. im so fkn mad
1061,2020-08-09 18:24:22+00:00,The way my power went out and it was in my imac lmfaooo i guess tmw now? I HATE THIS
1062,2020-08-09 18:14:32+00:00,"Hey ⁦@EversourceCT⁩ why do you keep changing the time of the outage? Power went out on Tuesday, then you changed it to today at 11, now you’re saying the outage happened at 1 (which is a lie). And there are way more than 5 affected as my whole street is w/o power. "
1063,2020-08-09 18:13:25+00:00,"Yeah, I can kind of relate to that. My recent ex boyfriend broke up with me on the day of a test (you can probably guess how that test went) and after that I was depressed enough that I didn't even want to get out of bed. But I had to power through anyway"
1064,2020-08-09 18:12:44+00:00,"Can you offer insight as to why my power went out two days after Isaias?? My block had power through the storm while the rest of the neighborhood was out, and now it’s reversed. What is the issue????"
1065,2020-08-09 17:57:31+00:00,"I love how it’s “not their fault” but my power went out two full days AFTER Isaias..&amp; has been out for nearly 3 days with no reassurance of it returning any time soon! My entire block is out and it’s not due to any natural disaster, Isaias does not compare to Sandy whatsoever! "
1066,2020-08-09 17:53:32+00:00,"Once upon a time in a storm, my power went out. I was alone and awake waiting for it to come back on. The instant I heard one of my devices click which is a signal the power is back, I heard a male voice say ""It's on."" The voice was in the room with me."
1067,2020-08-09 17:48:34+00:00,Power went out for a hour threw my qual need trio for East daily
1068,2020-08-09 17:43:47+00:00,I’ve had family at my apartment since Tuesday because the power went out in LI. I need PSEG to get their shit together so I can get my living room back 
1069,2020-08-09 17:39:29+00:00,this is literally like the 5th time this week the power went out in my house.. 
1070,2020-08-09 17:31:01+00:00,Playing against my old roommate. He was the one who taught me to play. I went out and built a pretty zippy budget izzet Drake's/counter-burn dealie. He was playing jank baesed around OG Ajani Goldmane. He got the avatar token to like 67 power. Didn't win that one
1071,2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
1072,2020-08-09 17:28:19+00:00,My power went out for several hours yesterday and I missed the episode Any idea when it will be airing again???
1073,2020-08-09 17:27:43+00:00,"That never happened at my old house. We had underground electric and the power hardly ever went out. Our ""new"" house (lived here over 10 years) is in a wooded area and the power goes out ALL THE TIME. We have lost so much $on spoiled food."
1074,2020-08-09 17:26:33+00:00,MY POWER JUST WENT OUT IF I DONT QUAL BECAUSE OF THIS...
1075,2020-08-09 17:25:18+00:00,my power went out and it just came back....man i almost had a panic attack
1076,2020-08-09 17:21:26+00:00,its really good!! i’m staying at my cousin’s house because our power went out :D how about you?
1077,2020-08-09 17:19:47+00:00,And my power just went out lol give me a break man
1078,2020-08-09 17:17:37+00:00,"This is ridiculous! My power was restored 2 days ago and since then it went out 4 more times!!! Are you kidding!? It only comes back for 10 hours just for it to go out again, not cool."
1079,2020-08-09 17:10:06+00:00,i drew hokumai bc my power went out lol 
1080,2020-08-09 17:07:08+00:00,"And my power went out,literally can’t play tournaments or stream cause my f*%#!ng power goes out"
1081,2020-08-09 17:06:52+00:00,The power went out on my street and all you hear is Dominicans yelling “se fue la luz” 
1082,2020-08-09 16:56:41+00:00,My power went out in the middle of me blow drying my hair. How lovely
1083,2020-08-09 16:52:56+00:00,the power went out now i can’t steal my neighbors wifi which means i have to use my own data wtf 
1084,2020-08-09 16:51:42+00:00,"Just sitting at my desk then the power went out so have to go get the key in the dining room to get to the breaker, also getting possessed sometimes, finding some random notes around the house, and now it's time to shoot Gornom by https://cubelegal.itch.io/ https://youtu.be/tXS-qPc4i-Y"
1085,2020-08-09 16:46:27+00:00,"Yeah, we're a hardy bunch up here ... my mother in law (92 years old) was visiting a couple of years ago when the power went out ... we sent her and my wife and younger son to a hotel after 48 hours ... my oldest son (18) and I just built a fire in the fireplace and hung out. "
1086,2020-08-09 16:45:52+00:00,um sorry my fuckin power went out
1087,2020-08-09 16:38:31+00:00,"My collection isn’t that big but here are some highlights ig, the kirby item is a kirby stress ball that I got when I went to the Nintendo store when kirby’s dream collection came out. I have some club Nintendo posters and I can’t find it but I had the last Nintendo power mag too "
1088,2020-08-09 16:34:25+00:00,My Power just went out. They better fix it in time for the game.
1089,2020-08-09 16:31:25+00:00,My power went out. Ask me questions or something I guess.
1090,2020-08-09 16:26:36+00:00,I still think the ultimate power move I pulled is failing all of my classes to get kicked out of one class and as soon as I got kicked went back to having straight A's.
1091,2020-08-09 15:57:26+00:00,ffs my power just went out
1092,2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
1093,2020-08-09 15:31:56+00:00,"So last night i went to the bathroom and while walking there, i saw the weird electrical box thingy was open (u know the thing with the spark plugs etc.) And our backdoor was unlocked. So of course my first tought was: omg someone broke in and tried to cut the power out."
1094,2020-08-09 15:25:39+00:00,Sorry the stream ended early again I guess it doesn’t like me streaming #callofdutywarzone because my power went out like last time lol. Anyways I had an announcement that I was saving for the end of the stream but I’ll talk about it in tomorrow’s video. I hope you still enjoyed.
1095,2020-08-09 15:17:48+00:00,My power just went out why I am so unlucky
1096,2020-08-09 15:17:36+00:00,"even though nothing was on because it was 7am our power went out and it scared my dog and her solution was to launch herself onto my pillow and sit on my head like a furry, shaking hat"
1097,2020-08-09 15:14:40+00:00,"It’s been 5 days of me in my school and so far it stormed really bad twice, power went out for 10 hours, fire alarm went off by accident, and now an earthquake......living my best life"
1098,2020-08-09 14:59:18+00:00,"power went out 3 times yesterday while my computer was on, fortnite took 7 minutes to load up this morning and google is taking a minute to open, parts are fried love to see it"
1099,2020-08-09 14:56:52+00:00,Yea my power went out 4 times 
1100,2020-08-09 14:53:41+00:00,Yes!!! I’m about to get one. Power went out twice in the last 2 months in my area. As the newcomer on the block I was the only one who didn’t have one 
1101,2020-08-09 14:53:10+00:00,@SenSchumer @SenGillibrand hi I’m a long islander . I lost my power on Tuesday got it back on Wednesday . It went out on Friday. I was told it would be restored today but now it not going to be restored until Tuesday. This is unacceptable!!
1102,2020-08-09 14:51:38+00:00,Just started a dont starve game with the gf and heard an explosion and now my power went out and i don't know when it's coming back 
1103,2020-08-09 14:41:30+00:00,Power went out on my way to bed last night. Came back on at 4am. And then an earthquake woke me and Zach up at 8 this morning 
1104,2020-08-09 14:33:10+00:00,I loved playing this game. Till my power went out.
1105,2020-08-09 14:30:18+00:00,Happy women's day loves... Power lies within you! Check out my #Grwm video of this look... I went outside today and I looked cute! https://youtu.be/kn7zjGbiZIM
1106,2020-08-09 14:26:36+00:00,"Things like networking, showing determination to play at a higher level. Then one of the players themselves went out and talked to me about my reasons for voting them the way I did."
1107,2020-08-09 14:26:07+00:00,my power went out
1108,2020-08-09 14:20:06+00:00,The power went out and I think it fucked up my salt lamp. Idk why the universe has to be this cruel but ok whatever
1109,2020-08-09 14:15:34+00:00,My neighbor just came out and asked if our power is cut as well and she sighed and said she thought it was her fault cause she plugged something in and it sparked right before the power went out....
1110,2020-08-09 14:12:17+00:00,"Oh, this is fucking rich. My internet and cable came back last night, so you'd think everything's fixed and back to normal, right? Well, my whole power just went out, for no discernable reason. Hey, @PSEGLI , WHAT THE FUCK ARE YOU DOING? GET YOUR FUCKING SHIT TOGETHER!"
1111,2020-08-09 14:10:29+00:00,"Power is out at our place due to a storm. A bolt hit a few yards from our place (!!!) and the cats went NUTS. All this to say if I miss announcing the winner of the contest at noon, you’ll know why. I’ll do my best to be on time."
1112,2020-08-09 14:10:00+00:00,"I received a text from ConEd stating that my power would be back on 8/10, 11:00 pm. One week after it went out. Totally unacceptable. ConEd will reimburse me for food rendered unusable and hotel rooms rented so I would have to swelter in the dark"
1113,2020-07-17 21:03:37+00:00,Renovating a bathroom doesn’t have to be a massive undertaking. #DiscoverPersonalLoans #ad https://www.realsimple.com/featured/ReviveABoringBathroomDiscoverPersonalLoans2020?sm_r=YABsRS
1114,2020-08-09 14:09:05+00:00,power went out about 15mins ago and my estate groupchat is exploding bc it’s usually 24/7 
