,date,tweet
1561,2020-08-17 03:32:29+00:00,tw // food my ice cream went bad bc our power went out for a few days and it melted and froze again the way i’m so sad rn 
1562,2020-08-17 03:29:56+00:00,My power went out and it didn’t record. Bah.
1563,2020-08-17 03:28:58+00:00,my power went out 
1564,2020-08-17 03:28:49+00:00,Went on a two hour walk while my power was out and now it's back!
1565,2020-08-17 03:28:33+00:00,wooo my power just went out and I can’t submit the last few problems of my math hw
1566,2020-08-17 03:21:51+00:00,MY POWER JUST WENT OUT WTF 
1567,2020-08-17 03:17:52+00:00,guys that was not me in that tweet because I was lagging and my power also went out
1568,2020-08-17 03:15:03+00:00,My power just went out and it’s instantly HOT 
1569,2020-08-17 03:14:20+00:00,A lladro figurine of a nurse that my older brother told me would come alive and murder us when the power went out while he was babysitting.
1570,2020-08-17 03:13:20+00:00,the power at my apt went out for a total of two minutes and I gotta tell you I hated every part of that situation
1571,2020-08-17 03:13:11+00:00,my power just went out so that's cool i guess
1572,2020-08-17 03:12:32+00:00,"bro fr ever since the power went out and my salt lamp turned off it’s been all kinds of bad juju in my house, can this shit get fixed soon pls bc my life is already a mess"
1573,2020-08-17 03:12:18+00:00,Both my parents went to sleep pretty soon after they’d called the power company and it was dark It was actually kinda funny how fast they just sacked out
1574,2020-08-17 03:11:12+00:00,Played a league game Started to win Then my power went out 
1575,2020-08-18 19:48:57+00:00,How can you build stronger business continuity through fresh insights? Check out our guide:
1576,2020-08-17 03:10:10+00:00,"it was literally 105 today here and my power went out with no conditioner, if you complain about the heat in portland im stealing your air conditioner."
1577,2020-08-17 03:06:16+00:00,"THE PS4 WAS NOT TURNED OFF CORRECTLY. ME: I know, I'm sorry. The power went out-- (PS4 glows red) THE PS4 WAS NOT TURNED OFF CORRECTLY!!! ME: B-but It's not my fault, I (PS4 begins levitating towards me) THE PS4 WAS NOT TURNED OFF CORRECTLY ME: (sobbing) P-Please! I'm sorry!"
1578,2020-08-17 03:05:46+00:00,My power went out for a split second I got so scared
1579,2020-08-17 03:03:17+00:00,I was awake at that time. My power went out just after 3. I swear I could feel the lightning in my toes.
1580,2020-08-17 03:00:25+00:00,so uh my power just went out bahah but i’ll let you know if i’m able to come later !!
1581,2020-08-17 02:58:50+00:00,"it's hot as balls in California and our power went out....and it wont be fixed in 3-4 hours I'm more worried about my fish though, I don't want those angry fuckers to die ;-;"
1582,2020-08-17 02:58:24+00:00,i literally was on the way to deliver flowers i’ve been trying to get rid of for weeks and my power went out
1583,2020-08-17 02:57:21+00:00,MY POWER WENT OUT AGAIN WTF
1584,2020-08-17 02:56:38+00:00,Events of what happened tonight Got jalapeño in my nose Nail Power went out Like Hemmings killed everyone (as he should tbh) and is currently tending like #8 in the USA Got jalapeño in my eye I’ll update later events 
1585,2020-08-17 02:55:56+00:00,"Well ill have to cancel on my stream, sorry guys, power went out and the storm is on top of us, take care see you all tomarrow. #newstreamer #R6S #RainbowSixSiege #pcmasterrace #Xbox #NawghtyPanda"
1586,2020-08-17 02:54:57+00:00,my sleep got thrown off when the power went out for 4 days (it was too quiet to sleep) and i’ve been exausted ever since and can’t seem to catch up on sleep. but i’m still going to pull an all nighter to watch lucifer 
1587,2020-08-17 02:49:07+00:00,my power at my house has been out since 6am &amp; there’s still no time on when it’ll be back bitch wtf !!! I just went grocery shopping too so ghetto
1588,2020-08-17 02:47:01+00:00,My power went out! I have to reschedule the stream for when the power comes on!
1589,2020-08-17 02:46:01+00:00,Power went out &amp; my phones on 4% pt 2.
1590,2020-08-17 02:45:30+00:00,That’s probably why my power went out
1591,2020-08-17 02:44:02+00:00,My power went out a hour ago and it’s still not back..... FUCK
1592,2020-08-17 02:38:05+00:00,Since our power went out last night and my fans didn’t work I fell asleep as soon as our power came back on which was as the giants game was starting. I’m not mad I didn’t see the game. Last thing I saw was belt go yard. This is a blessing in disguise
1593,2020-08-17 02:37:42+00:00,Power just went out. No power no AC. No power no cpap machine. No power I need to watch my deep freeze and all my meat. I really need a generator.
1594,2020-08-17 02:37:39+00:00,lmao my power went out for a good 15 minutes dhsdhshjdsd if i could get rid of this i would
1595,2020-08-17 02:36:44+00:00,the power went out in my apartment complex... 
1596,2020-08-12 20:34:54+00:00,Who's The True ?
1597,2020-08-17 02:36:41+00:00,JFC. I was watching the lightning for about an hour before the thunder started. Then our power went out. My poor puppy slept curled up in my sweaty armpit last night lol. The thunder scared the shit out of him. This weather is awful. This is just the beginning with the fires 
1598,2020-08-17 02:36:16+00:00,It’s storming at my house right now and the power went out couldn’t start the stream at 7:30pm but I should be back on in the next hour or so! 
1599,2020-08-17 02:34:14+00:00,idk why but this makes me rlly happy :( i just remembered when the power went out in the cinemas when i was w my sister once and she was texting her girlfriend n the first thing her gf asked was if i was okay bcs of my anxiety 
1600,2020-08-17 02:33:12+00:00,My mom called me telling me that she saw lightning struck the power pole in front of their house and their electricity went out 
1601,2020-08-17 02:32:29+00:00,My power went out a few seconds before you finished. BUT THAT DOESN'T MATTER. KABLAZE IS BACK IN THE TOP 100 AWEATFINRT{OIEWN IOUTEBNO BO
1602,2020-08-17 02:31:44+00:00,"Uh, I got a phone call from them hours before and said I was on the list for a rolling blackout... Then my power went out."
1603,2020-08-17 02:26:49+00:00,my power just went out for the 3rd time tonight. this storm is so disrespectful
1604,2020-08-17 02:26:45+00:00,My power went out while I was mid way...
1605,2020-08-17 02:26:36+00:00,Right after I posted this my power went out 
1606,2020-08-17 02:26:34+00:00,My fucking power went out and I need to finish my paper I’m going to scream!!!!!!
1607,2020-08-17 02:23:56+00:00,my power went out then my mom starts screaming at me ...like what
1608,2020-08-17 02:23:54+00:00,MY POWER WENT OUT AGAIN????
1609,2020-08-17 02:21:54+00:00,Ight boys the power went out then my phone died then the power came back and I can finally charge my phone
1610,2020-08-17 02:20:11+00:00,The power went out at my parents. But because they have a land line still. The rotary phone starting ringing and my mom asked who it was. Like Deb. There is no caller ID 
1611,2020-08-17 02:17:14+00:00,Power went out. Rain sent my stream into a tizzy I had to end early. So sorry.
1612,2020-08-17 02:15:29+00:00,Y’all my power went out for like 2 seconds and I almost had a panic attack because it’s WAY too hot here for this
1613,2020-08-17 02:14:31+00:00,omg my power went out 
1614,2020-08-17 02:13:47+00:00,We're close to that right now in NorCal. And my power just went out. 2nd day in a row. Get in your pooooool!!!
1615,2020-08-17 02:13:20+00:00,The power went out because of the weather and I’ve been trying to light my candles with a battery and foil for an hour now cause I’m too lazy to go to my car for a lighter
1616,2020-08-17 02:12:55+00:00,my power went out 
1617,2020-08-18 19:48:57+00:00,How can you build stronger business continuity through fresh insights? Check out our guide:
1618,2020-08-17 02:12:39+00:00,Ughh my power went out temporarily .prob democrats running pseg
1619,2020-08-17 02:11:54+00:00,My power went out twice
1620,2020-08-17 02:09:14+00:00,The power went out at my house due to storms. I then I acted like I was on Little House On The Prairie for an hour. #texasweather #texas
1621,2020-08-17 02:08:59+00:00,"I've never trusted generators, for many reasons. I think I'm better without one. I could hear my neighbors this morning when the power went out at 9am."
1622,2020-08-17 02:06:37+00:00,"HAHA SO MY POWER WENT OUT AGAIN,,, there was a hella bad storm last night which knocked over a power line and started a fire right near my house I’m ok don’t worry lol but I’m probably gonna be semi ia until tomorrow idk "
1623,2020-08-17 02:06:21+00:00,"According to my TL, y’all power went out?"
1624,2020-08-17 02:05:47+00:00,I just finished moving my desktop to the living room. It's starting now for the first time since the power went out on Monday (we got power back on Fri). I'm now looking at my power strip wondering why I have so many open spaces on it. 
1625,2020-08-17 02:05:08+00:00,"our power went out for 45 minutes, disgusting"
1626,2020-08-17 02:02:16+00:00,sorry my power went out first game :/
1627,2020-08-17 02:01:49+00:00,Lmaoooo my power just went out help
1628,2020-08-17 01:59:23+00:00,My son should be asleep but since power went out and came back on the Alexa won’t connect to the WiFi so I can shut all the lights off im just ready for bed
1629,2020-08-17 01:58:57+00:00,I started watching this and power in my entire complex went out. Conspiracy!
1630,2020-08-17 01:56:08+00:00,"Man my power just went out, cool"
1631,2020-08-17 01:54:25+00:00,"They were common out here originally, but after a power line or two went down they seemingly improved the grid a bit. But that last storm nearly cooked my pc, so I take no chances."
1632,2020-08-17 01:49:41+00:00,Lol my power went out
1633,2020-08-17 01:42:21+00:00,This is when Im thankful for my obsession w candles bc even though our power went out my house is lit up and smelling greaaaat 
1634,2020-08-17 01:41:23+00:00,My power just recently went out and came back too-
1635,2020-08-17 01:40:26+00:00,My power went out in the middle of me watching PValley 
1636,2020-08-17 01:40:25+00:00,"My power went out, it's returned!"
1637,2020-08-17 01:38:11+00:00,My power went out the other night and my fan stopped and I almost IMMEDIATELY woke up. That shit gotta be ON AND GOIN FAM!
1638,2020-08-18 19:48:41+00:00,Looking to adapt to change with greater agility? Read this guide to explore five key behaviors for IT leaders:
1639,2020-08-17 01:37:25+00:00,Welp my power went out
1640,2020-08-17 01:36:36+00:00,"Hey if you might be subscribed to my YouTube, here to say I was not able to upload today because my power went out due to a storm :( I will do my best to get the video out ASAP!"
1641,2020-08-17 01:36:03+00:00,FUCKING BITCH!!! My power went out
1642,2020-08-17 01:35:31+00:00,My Mf Power Just Went Out 
1643,2020-08-17 01:35:05+00:00,My power just went out and it's so quiet.
1644,2020-08-17 01:34:45+00:00,"Dude I was telling someone literally today as part of a different story how the power went out (like, for a decent chunk of time) 3 times in my last year in AZ. They were like “Why was the power always going out?” And I was like WOW GREAT QUESTION "
1645,2020-08-17 01:34:32+00:00,um the power at my house just went out 
1646,2020-08-17 01:33:56+00:00,the power went out and i wasn't charging my phone help 
1647,2020-08-17 01:33:05+00:00,The power went out at my apt sick
1648,2020-08-17 01:31:14+00:00,Hay my #yugioh peeps videos will be later than planned this week power went out at my home again sorry guys. 
1649,2020-08-17 01:30:57+00:00,The power went out. Won’t be back on until around 9:30pm. This is just how I wanted to end my weekend 
1650,2020-08-17 01:30:56+00:00,Ironic. My power just went out 
1651,2020-08-17 01:30:30+00:00,The power went out in my house 
1652,2020-08-17 01:28:37+00:00,⠀ ⠀i would do replies but im currently at another place since my power went out. ⠀
1653,2020-08-17 01:28:02+00:00,Power went out on one of the hottest days so far this summer. And I had to cancel my Sunday night D&amp;D game. :(
1654,2020-08-17 01:26:19+00:00,"Nah, me and my friends played it for a weekend and got what we wanted out of it. Went right back to Siege and overwatch. Fun little novelty game, but I don't see it having staying power at all. Half the mini games are just absolutely blah"
1655,2020-08-17 01:23:26+00:00,"Power went out and upstairs neighbors kids start screaming. My first thought was ""Same, kid"""
1656,2020-08-17 01:21:25+00:00,i just called my mom to make her come home from her date because the power went out i’m never gonna be able to live by myself 
1657,2020-08-17 01:21:19+00:00,Sorry guys my power went out Idk if I’ll be able to stream again later but I’ll update you all 
1658,2020-08-17 01:19:55+00:00,I live in S.E. Arlington. The power went out as well as phone &amp; web briefly. The wind I experienced came from A. (the back of my house faces south). Everything blown up against house. I am 67 &amp; lived in Txall my life &amp; f1st time to hear wind like freight train. Hail too.
1659,2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
1660,2020-08-17 01:19:30+00:00,it’s storming and my power almost went out 
1661,2020-08-17 01:19:21+00:00,Can’t wait to use the ol “power went out and couldn’t charge my phone” excuse at work. I’m not replying to any emails till at least noon 
1662,2020-08-17 01:16:59+00:00,JUST WHEN I WAS ABOUT TO PLAY MY POWER WENT OUT LMAO
1663,2020-08-17 01:16:56+00:00,Im here doing my nails &amp;&amp;’ I was filing them down with my e-file.. y’all my power went out!!!! now i gotta file by hand!
1664,2020-08-17 01:16:14+00:00,Just when I was about to record my dang power went out 
1665,2020-08-17 01:16:06+00:00,fuck i forgot about the #LovecraftCountry premiere and my power just went out
1666,2020-08-17 01:15:23+00:00,was tryna finish packing and my power went out 
1667,2020-08-17 01:15:02+00:00,Power went out so now I’m using my car as a transformer to keep my phone charged 
1668,2020-08-17 01:14:54+00:00,Omg my power went out this early morning 
1669,2020-08-17 01:14:50+00:00,oh wow my power went out is there a storm coming or sum ?
1670,2020-08-17 01:14:20+00:00,The power in half my house went out??? Including our router and fridge...
1671,2020-08-17 01:13:34+00:00,1 hour since my power went out. Internet is still MIA.
1672,2020-08-17 01:12:03+00:00,I remember i went to change the tv channel and the power went out. I thought i broke the tv and my parents were gunna fuck me up lmao
1673,2020-08-17 01:11:40+00:00,Holy crap I was watching stranger things and it was at a scary moment and my whole power went out LMAO
1674,2020-08-17 01:11:21+00:00,My whole block power just went out
1675,2020-08-17 01:10:50+00:00,its pitch black in my house now. NOTHIMG WORKS THE POWER WENT OUT
1676,2020-08-17 01:10:14+00:00,My power went out 
1677,2020-08-17 01:08:45+00:00,Now the power went out and my phone on 19%... 
1678,2020-08-17 01:07:42+00:00,My power went out and it got so hot in my apartment I’m dying
1679,2020-08-17 01:05:57+00:00,Just as me and my sister started a movie the power went out 
1680,2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
1681,2020-08-17 01:01:14+00:00,The power went out at my work can I go home now
1682,2020-08-17 01:01:09+00:00,me: the power went out because storm my dad: ok be safe... DO NOT GO OUTSIDE FOR YOUR PLANTS me: ...how did u know...
1683,2020-08-17 01:00:39+00:00,We had some lit streams this weekend thanks everybody for all the love esp since getting partnered Also my power went out midstream bc the heatwave in Cali so streams might still be sparse until the heat lets up Also we raided the homie @Derrick__g who’s raiding on Aether 
1684,2020-08-17 00:59:47+00:00,Yep my power just went out
1685,2020-08-17 00:59:27+00:00,my power done went out like 5 times in the last 3 minutes):
1686,2020-08-17 00:59:24+00:00,"Power went out at work, but luckily my cheesecakes made it to temp!!!! Bad news is I don’t have a fan to help cool down the cheesecakes so I have to wait until they fully cool down before I put them in the fridge so it doesn’t affect the temp too bad"
1687,2020-08-17 00:59:18+00:00,My power went out and it’s time to light all the candles in the house
1688,2020-08-17 00:57:12+00:00,i’m so used to just chilling in the dark that i didn’t even realize my power went out 
1689,2020-08-17 00:56:03+00:00,"the power went out last night for a moment, and the storm is here so as soon as my window flashed for a sec I saved all of my files lolol"
1690,2020-08-17 00:55:43+00:00,Fuck my power went out
1691,2020-08-17 00:54:29+00:00,i woke up a little while ago and realized my power went out :’) love that for me
1692,2020-08-17 00:53:46+00:00,my power just went out 
1693,2020-08-17 00:52:34+00:00,Glad I got my entry for @voyage_ya submitted before the power went out!
1694,2020-08-17 00:52:25+00:00,"Oh I was tempted, believe! I missed about 3/4 of the game and no bars close had power either. I actually went to the office but the stupid cable tv there didn't show the game. I was out of my mind furious! "
1695,2020-08-17 00:51:26+00:00,my hyunjae dreamlike postcard is currently fanning me because my power went out and it’s HOT
1696,2020-08-17 00:51:12+00:00,Bro my fucking power went out &amp; im home alone LMAO
1697,2020-08-17 00:50:46+00:00,Power just went out at my place. Same thing happened yesterday
1698,2020-08-17 00:50:22+00:00,"i was boutta get up to turn on my light so i can clean and then the power went out, it’s a sign"
1699,2020-08-17 00:49:56+00:00,power just went out... someone on facebook said it could be out until tomorrow morning... my phone is at 36 percent... i’m already fading away...
1700,2020-08-17 00:49:50+00:00,Well. Fuck. Guess thats an early end to my stream. The power went out.
1701,2020-07-17 21:03:37+00:00,Renovating a bathroom doesn’t have to be a massive undertaking. #DiscoverPersonalLoans #ad https://www.realsimple.com/featured/ReviveABoringBathroomDiscoverPersonalLoans2020?sm_r=YABsRS
1702,2020-08-17 00:49:16+00:00,Great. The power on my block went out. 
1703,2020-08-17 00:48:04+00:00,we love that my power went out and its 102° outside 
1704,2020-08-17 00:47:56+00:00,Hey Everybody My Power Went Out So I won't Be Able To Upload Tomorrow Srry. #YouTuber #YouTube @YouTube
1705,2020-08-17 00:47:35+00:00,Our power went out and my sis still doing her client’s nails she has her vanity lights and everything
1706,2020-08-17 00:46:09+00:00,my power went out like a hoe
1707,2020-08-17 00:45:45+00:00,Power went out and my phone is at 30%
1708,2020-08-17 00:42:35+00:00,The fact my power went out while I’m in the middle of live streaming and that it’s still out is beyond me right now!!
1709,2020-08-17 00:42:29+00:00,the power just went out and my phone is on 27% i hate it here
1710,2020-08-17 00:42:24+00:00,my power just went out
1711,2020-08-17 00:41:45+00:00,Thank you so much still nothing here and yeah same!! All of our food and stuff is gone. I can handle it but I just get worried bc my cat. Dude also get this. Last night we finally got a hotel and when we paid and checked in their power went out LMAO I was like stop...
1712,2020-08-17 00:41:09+00:00,"If it's any consolation, my power went out due to a storm during Game 7 of the Blackhawks 2015 Cup game so I never got to see them win it in real time. I was more than a little peeved to say the least. "
1713,2020-08-17 00:40:15+00:00,my power went out cause of the big storm
1714,2020-08-17 00:40:02+00:00,I just hit SAVE on my latest article for @lastwordonsport mere moments before the power went out!
1715,2020-08-17 00:39:56+00:00,My power went out right as my noodles finished cooking.. how polite of it to wait 
1716,2020-08-17 00:39:51+00:00,Rip my tiramisu I was making before the power went out 
1717,2020-08-17 00:39:35+00:00,Hey @Thinknoodles my power went out hopefuly not for long so i can watch your vid in morning i dont want to waste charge 
1718,2020-08-17 00:38:54+00:00,There’s no way my power just went out... 
1719,2020-08-17 00:38:53+00:00,The power went out at my house and sister came to the rescue with her stupid BTS Memorabilia lanterns. 
1720,2020-08-17 00:38:14+00:00,I was finishing the last episode of #IllBeGoneInTheDark and my power went out so I won’t be sleeping tonight.
1721,2020-08-17 00:36:48+00:00,Bruh my phone is on 15% and the power went out cause this wind storm .. I can’t
1722,2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
1723,2020-08-17 00:36:32+00:00,"Bruh it is 85 in my house because our AC went out Friday night and now this storm is making our power flash. Literally my only lifeline is this tower fan, plz don’t take that away from me."
1724,2020-08-17 00:35:58+00:00,My power went out well before the rain started. Fml
1725,2020-08-17 00:34:18+00:00,Yo my power went out twice within the week shit freaky
1726,2020-08-17 00:34:17+00:00,Bro my power just went out 
1727,2020-08-17 00:33:54+00:00,Yup my power just went out
1728,2020-08-17 00:33:04+00:00,the power went out in my area and we rlly had to eat the seafood tht was just made in the dark 
1729,2020-08-17 00:32:57+00:00,Lmao I was cutting my friends hair and the power went out after a few strokes
1730,2020-08-17 00:32:33+00:00,My power just went went out and it’s 1000 degrees outside 
1731,2020-08-17 00:32:19+00:00,MY POWER WENT OUT UHM
1732,2020-08-17 00:29:15+00:00,Bro my power went out last night too from like 11 till 3 or 4am I hope it doesn’t happen again good luck Shannyy 
1733,2020-08-17 00:28:02+00:00,I jus closed my eyes and thought the power went out
1734,2020-08-17 00:27:25+00:00,My power went out!
1735,2020-08-17 00:27:25+00:00,bro the power just went out I NEED MY FAN LMAO
1736,2020-08-17 00:27:11+00:00,My power went out and now I’m stuck watching the fcking Simpsons lol
1737,2020-08-17 00:26:53+00:00,One of my friends i had plans with's power went out and the other just decided to cancel after that. Rip there goes my plans for the night
1738,2020-08-17 00:26:46+00:00,Y’all my neighborhoods power went out at 2 am and it barely came back on at 6:30 pm had to cancel all my eyelash appts today and I lost money smfh... I’ll never take our power for granted again
1739,2020-08-17 00:25:25+00:00,"Our power went out right when I sat down to get some work done. Instead of taking that as a sign, I connected my laptop to my phone hotspot and plugged my phone into my laptop to charge. Gotta love technology"
1740,2020-08-17 00:24:26+00:00,"great, my power went out, and now it’s getting fucking hot"
1741,2020-08-17 00:23:29+00:00,my power went out when I was in the final stage on fall guys... 
1742,2020-08-17 00:21:14+00:00,"the power went out mid-drawing and my phone’s about to die, hate it here "
1743,2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
1744,2020-08-17 00:20:15+00:00,My power went out GGs
1745,2020-08-17 00:20:15+00:00,"So pissed. Internet went out 2 days ago due to an outage, so I’ve been using my phone as only link two outside world. Well, now the power went out. For some it’s been out 2 days. My house is burning up due to heatwave. I can’t use a fan, I’m pouring sweat. In this day &amp; age...."
1746,2020-08-17 00:19:05+00:00,My power just went out... my phone on 18% 
1747,2020-08-17 00:17:50+00:00,Power just went out in north Dallas I live alone and a lil scared fyna go on my patio cause I hear my neighbors 
1748,2020-08-17 00:16:43+00:00,So the power went out today right as I was about to take some shots so I took some natural lighting pics just HOPING nobody would peep in my window while I working because I had to get as much light as possible. I was on FULL DISPLAY! lol Check them out! https://onlyfans.com/laurabluebyrd90
1749,2020-08-17 00:15:17+00:00,Power went out again as soon as I started my stream! Truly is sad boy hours tonight imma try to record some gameplay but no stream tonight sorry everyone! 
1750,2020-08-17 00:14:33+00:00,welp. my power just went out. this is fun.
1751,2020-08-17 00:14:31+00:00,Ouch. For comparison... underground utilities probably saved my neighborhood from similar situation. Power went out for 20 seconds exactly when lightning struck very close by.
1752,2020-08-17 00:13:51+00:00,Power went out after mom told me don’t touch the AC she almost beat my ass when it turned off from the outage 
1753,2020-08-17 00:13:24+00:00,Power went out as soon as put my phone on the charger
1754,2020-08-17 00:13:05+00:00,THE POWER WENT OUT NOW I CANT COOK MY RAMEN
1755,2020-08-17 00:12:38+00:00,THE FUCKING POWER WENT OUT RIGHT AS INSERTED MY CASH INTO AN ATM WHAT EVEN IS GOING ON I MISS THOSE SWEET BILLS
1756,2020-08-17 00:11:31+00:00,my power just went out grr
1757,2020-08-17 00:11:03+00:00,Breakfast for Birthday dinner. This was taken like 3 minutes before the power went out. Currently eating my flashlights yay 100 degree severe thunderstorms 
1758,2020-08-17 00:09:25+00:00,MY POWER WENT OUT NOOOOO
1759,2020-08-17 00:08:18+00:00,Tonight’s stream will be delayed a bit. Huge storm in the area and power already went out once. Don’t want to screw up the stream or my PC.
1760,2020-08-17 00:07:18+00:00,My power just went out.... sorry guys!
1761,2020-08-17 00:06:41+00:00,"Made it 1 hour out there before storm, sweating from my eyelids &amp; now our power went out. I mean, of course it did. "
1762,2020-08-17 00:06:38+00:00,Let me get my candles out cause this power already went out once.
1763,2020-08-17 00:05:51+00:00,the power just went out in my apartment and im scared
1764,2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
1765,2020-08-17 00:05:37+00:00,Tell me why the power went out at my complex and I can’t get in
1766,2020-08-17 00:01:46+00:00,My power just went out &amp; my phone on 12%
1767,2020-08-17 00:01:10+00:00,To think my day can’t any worse I can’t make my meal for a 5 year old bc my power went out :(
1768,2020-08-16 23:59:46+00:00,my power went out this morning and i was literally dying from the heat
1769,2020-08-16 23:59:33+00:00,Power went out during my webex session...its hot as fish grease so I'm naked in here until they get the power back on or my internet connection comes back for video connection
1770,2020-08-16 23:58:21+00:00,Aaaannd my power just went out. Cool. Cool cool cool
1771,2020-08-16 23:57:43+00:00,My fuckin power went out. The dark age of man has begun
1772,2020-08-16 23:56:42+00:00,It's okay cuz it's storming here and my power went out
1773,2020-08-16 23:56:25+00:00,my power just went out i’m scared
1774,2020-08-16 23:56:09+00:00,My shit deadass on 1% and the power went out :))))))))))))
1775,2020-08-16 23:54:58+00:00,"that sucks livia been there myself but that wasn't because the ac quit that was because my parents were to cheap to turn it on in the summer time, they waited until the 15 th of june to turn it on. the power went out one summer, it was so hot a shower only lasted 10 minutes"
1776,2020-08-16 23:54:03+00:00,Y’all it’s raining and I was in the shower washing my hair and the power went out.. my soul left my body..
1777,2020-08-16 23:53:27+00:00,It’s Storming my power jus went out . 
1778,2020-08-16 23:51:52+00:00,"This is the second time the power has went out in the 91405/Van Nuys area. I haven’t been able to stay at home for more than an hour because the heat is unbearable, and I’m sure my food will be going bad soon. We’re going on about 20 hours without power at this point. Cmon man"
1779,2020-08-16 23:48:29+00:00,MY POWER WENT OUT AGAIN WHAT THE FUCK I HATE MY LIFE
1780,2020-08-16 23:46:22+00:00,Guys my power went out so if not back on u know why :)
1781,2020-08-16 23:46:08+00:00,my power/internet went out on Monday and didn’t fully come back until Friday (my friend still doesn’t have her internet back) it sucked so bad
1782,2020-08-16 23:46:06+00:00,The power went out and I had to come back to get it finished the next day! I don’t miss getting my hair done at all 
1783,2020-08-16 23:46:01+00:00,"Shorty power went out mid hair do, she had to go next door to boil the water to dip my ends "
1784,2020-08-16 23:45:24+00:00,my phone is on 28% &amp; the power just went out
1785,2020-08-18 19:48:57+00:00,How can you build stronger business continuity through fresh insights? Check out our guide:
1786,2020-08-16 23:43:23+00:00,my power just went out grrrr
1787,2020-08-16 23:42:50+00:00,"Yeahhhh... Power went out for a second, and my Dad wants me to hold a piece of cardboard above his car... (I *think* he's joking? Maybe?)"
1788,2020-08-16 23:42:15+00:00,My power went out while I was in a fortnite match I had 10 bodies...... okay I’m lying I didn’t have 10 but you understand the level of anger 
1789,2020-08-16 23:38:07+00:00,my power went out
1790,2020-08-16 23:36:48+00:00,My power just went out wtf ._.
1791,2020-08-16 23:34:48+00:00,nigga my power went out
1792,2020-08-16 23:32:46+00:00,wtf same my power also went out Rfn
1793,2020-08-16 23:32:33+00:00,"pretty boring ngl, rained all day and my power went out. how about you?"
1794,2020-08-16 23:31:54+00:00,my power just went out again it was nice knowing all of u 
1795,2020-08-16 23:31:22+00:00,Gg power went out in my whole city and theres sirens everywhere
1796,2020-08-16 23:30:59+00:00,ITS 108 AND MY POWER WENT OUT SOMEONE SEND HELP
1797,2020-08-16 23:29:22+00:00,"Power went out and felt my house shake earlier, apparently someone's house in my area blew up "
1798,2020-08-16 23:29:00+00:00,my power went out when i was streaming golcha 
1799,2020-08-16 23:28:23+00:00,yALL THE POWER JUST WENT OUT SPECIFICALLY IN MY FUCKING ROOM GOD WHAT DID I DO TO U I ALREADY SAID I WAS GOING BACK TO CHURCH WHAT MORE DO U WANT FROM ME 
1800,2020-08-16 23:28:06+00:00,oo my power went out for a second there lol
1801,2020-08-16 23:26:48+00:00,"Also, my power just went out."
1802,2020-08-16 23:26:35+00:00,New vid out now! MY POWER WENT OUT AND THIS HAPPENED....... https://youtu.be/EN3977DeQRE via @YouTube
1803,2020-08-16 23:26:30+00:00,my power just went out for 30 minutes and in those 30 minutes I truly saw what hell was like
1804,2020-08-16 23:21:35+00:00,my power jUST WENT OUT
1805,2020-08-16 23:20:33+00:00,power just went out :) mid game 5 :) not my day i guess
1806,2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
1807,2020-08-16 23:15:00+00:00,The power went out and I had to go with her to pick up the money to pay the bill while my hair was only halfway done. 
1808,2020-08-16 23:13:02+00:00,dude same my power went out like the whole night
1809,2020-08-16 23:10:03+00:00,Ummmm my power just went out...
1810,2020-08-16 23:05:37+00:00,My power just went out now wtf am I supposed to do
1811,2020-08-16 23:05:00+00:00,and my power went out... good times
1812,2020-08-16 22:59:23+00:00,The power just went out at my local Whole Foods and I’m pretty sure this is the closest thing to a rave that I’ll ever experience.
1813,2020-08-16 22:57:57+00:00,Got my hair done at my stylist house.. While she was blow drying my hair her power went out. She yelled and asked her ppls if they forgot to pay the electric bill.. they did.. She payed the bill online and the lights came on a lil while later.. then she finished my hair 
1814,2020-08-16 22:55:11+00:00,apparently the power went off on the whole neighborhood and my family was out and I was just sitting on my bed waiting for Nakir o Monkar
1815,2020-08-16 22:47:06+00:00,I still hear you correcting people on its pronunciation in your 5th grader voice. And same- it was definitely me wanting out of my maiden YEARS. Cuz when I went to Zambia last autumn and saw the dynasty we have there and the power of my dad’s name? Wow. Yeah that’s me.
1816,2020-08-16 22:42:14+00:00,this entire time i thought the power went out in my house when it was just my room cause a cable unplugged from the source... i hate it here
1817,2020-08-16 22:38:48+00:00,Nicoledobrin@gmail.com I would feel honored! I missed it because my power went out during yesterday’s heat wave. Thank you 
