date,tweet
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
2020-08-05 21:01:30+00:00,"Ok. I am having weird power fluctuations up here in Long Branch. Half my power went out The other fine. The lights dim, then they return. There's a traffic light around the block that's out. I hope this ends soon. #njwx #poweroutage"
2020-08-05 20:59:38+00:00,Ok fellow chemo warrior. Yesterday we lost power. My recliner chair was reclined with me in it. It got stuck when the power went out and I had to climb out of my recliner. It wasn’t pretty.
2020-08-05 20:59:33+00:00,@txuenergy my power just went out here in Killeen 
2020-08-05 20:59:33+00:00,Yhooo... i was annoyed cause the elec went out and obvs this won’t work with my power bank 
2020-08-05 20:55:40+00:00,"YES. You gotta spread out. Before we went remote, I used to hype my boss for a big meeting by having her do power pose and playing Money by Pink Floyd on my computer. I wanna believe those times manifested the best results."
2020-08-05 20:54:24+00:00,my power went out like 3 times man
2020-08-05 20:53:37+00:00,power just went out and my phone on 31% 
2020-08-05 20:50:29+00:00,"So hurricane isaias went and fucked new york, Life sucks during this shit, my entire fucking neighborhood lost power and internet, im tweeting this on my mobile data, whoever is going through this too, have the best day you can, im not gonna, cause im going to sleep this shit out"
2020-08-05 20:50:08+00:00,the power in my house just went out ??
2020-08-05 20:49:47+00:00,"Welp, I was about to make some new videos, but our power went out. 13k effected in my area. What crap!"
2020-08-05 20:49:40+00:00,my power went out like twice yesterday 
2020-08-05 20:49:04+00:00,"FYI the power went out again just before 3 PM...and at 3:10 AND at 3:20-something just to keep us on our toes. I may be just a little bit paranoid now, but I recharged my power bank, so I should be good. Everything’s working with cable, but there’s not much to watch anyway #2020"
2020-08-05 20:46:06+00:00,Annnnnnddd my power went out
2020-08-05 20:45:47+00:00,Power went out now my internet not working. Yeah it was a sign. I’m out!
2020-08-05 20:45:21+00:00,"So my power went out, i got bored, and this is what came out of that boredom Might as well color it digitally #artistofinstagram #animeartist #animeart #traditionalart #traditionalartist #amateurartist… https://www.instagram.com/p/CDhYHWEBytA/?igshid=gx8ztl84irk0"
2020-08-05 20:45:14+00:00,My power went out and my stepdad thought this was appropriate to send to me 
2020-08-05 20:44:19+00:00,my power went out again did i miss anything
2020-08-05 20:44:07+00:00,the way I was on a good streak with finishing my comic and then the power went out at my house 
2020-08-05 20:43:33+00:00,We got power bk at 130 am in plainview then earlier today power went out then immediately came bk my neighbor said something popped up his block the pole or some shit sparked couple times
2020-08-05 20:41:51+00:00,yall what happened in the past day my power went out 
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
2020-08-05 20:40:04+00:00,my power went out and my phone is on 23% so that’s good
2020-08-05 20:39:57+00:00,Not yet! T_T I had already sat through linework & shading and he just got started on the color when the power went out. My brother said it would be best to let it heal and then come back to finish the rest.
2020-08-05 20:39:55+00:00,So to sum up my day so far: Power went out last night so my phone died and my alarm didn't go off. Doctor wants a new emg before giving me shots. Soonest appt? Sept. Boyfriend had his first steroid shots set for today to help with the MS mobility &amp; they forgot the IV Fun stuff
2020-08-05 20:39:24+00:00,my power just went out help 
2020-08-05 20:37:06+00:00,I got really lucky yesterday I got home around 1pm no power it came back on with 30 mins and then I did all that I just wrote to you and at 3:15pm my power went out and I’m still at home with no power
2020-08-05 20:36:45+00:00,Y’ALL I WAS HOLDING A ZOOM MEETING WITH LITTLE KIDS AND MY POWER WENT OUT I’M-
2020-08-05 20:35:52+00:00,yo my power just went out and my phone is about to die holy shit
2020-08-05 20:34:42+00:00,@LaurenzSide hi Lauren what I did when my power went out was read a book with a flashlight
2020-08-05 20:33:31+00:00,i tweeted this right before my power went out and it’s still out so i’m not going to be able to watch it
2020-08-05 20:33:22+00:00,Power came back on long enough to reload the fridge and dump the melting ice from the cooler. Then it went out again. Came back immediately and then went back out for the last hour. My question... What. The. Hell?
2020-08-05 20:33:17+00:00,My power just went out IN 100 DEGREE WEATHER BYE
2020-08-05 20:30:57+00:00,My power just went out aswell cuz the weather it’s getting bad for a lot of people recently
2020-08-05 20:26:15+00:00,"Yes! A couple of weeks ago, my power went out three times in one day for extended periods. I live in Lancaster County, PA. Where do you live, Josie!"
2020-08-05 20:25:00+00:00,My phone barely worked today &amp; the power went out at the office. You already know what kind of day it was.
2020-08-05 20:22:19+00:00,Lmk why and how my power never went out yesterday but goes out today at 4pm! :)
2020-08-05 20:20:59+00:00,"I started to write this on Fri., but my pen ran out. I don't really remember today at all. A letter came from Ethna &amp; Tony. I went to collect Mummy with Mr Power. We went for a bit of a drive. That's all. Good Morning (written on Sunday morning)."
2020-08-05 20:20:45+00:00,"Can you mute Sorry about my cat Damn, the power went out, I’ll have to hotspot I think I am coming down with something Hang on, someone’s at the door Should I get my hair coloured Can the domestic helper now come Big Basket has no more slots for tomorrow (worst nightmare)"
2020-08-05 20:14:07+00:00,Power went out yesterday bc we were on tornado watch so today my job is running on a generator and we were half in the dark all day lol
2020-08-05 20:14:02+00:00,So yeah. My power went out around 530pm EST yesterday. It JUST got turned back on around 350pm EST. That was fun I should stream tonight! Not sure yet
2020-08-05 20:11:12+00:00,My power went out cause of this stupid storm
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
2020-08-05 20:08:01+00:00,I wanna know why my internet went out at 10:40pm after the storm was long gone and I have power! #Danbury #Connecticut #xfinityoutage @Xfinity @comcast
2020-08-05 20:05:34+00:00,"Hurricane hit Jersey hard where I live and I was out of power and cell service for almost 2days. It just came back. i didnt have the money to buy ice or a generator, all my food in the fridge that I just bought with my last dollars went bad Please help if you can!:( $moonlightx03"
2020-08-05 20:04:22+00:00,my power went out was middle of work day and prob cant stream tonight 
2020-08-05 20:03:57+00:00,can someone please tell me how the power in my house just went out 24 hours AFTER the storm it’s 80° and sunny out who’s responsible for this.
2020-08-05 20:02:28+00:00,my power just went out 
2020-08-05 20:00:00+00:00,Done! I retweeted your last tweet right away and couldn’t subscribe quick enough because my power went out good luck everyone 
2020-08-05 19:58:58+00:00,My power just went out 30 minutes ago.
2020-08-05 19:58:26+00:00,MY POWER JUST FUCKING WENT OUT WHILE I WAS WORKINNGGGUHHHH
2020-08-05 19:54:23+00:00,"I live in Levittown, and we didn't have power so I went to Miller's to watch the game. The Islanders gave them the playoff towels &amp; koozies to give away. They will be doing the same thing on Friday. My first time going out in 8 months, so it was a nice touch."
2020-08-05 19:50:57+00:00,just a heads up my power went out so i’ll probably be ia this week 
2020-08-05 19:50:15+00:00,"My coworker told me that when the power went out last night at work, she was cleaning and it got so hot that she took her work shirt off and the shirt she had underneath said “Fuck Nazis” lmfaooo I love her "
2020-08-05 19:49:47+00:00,The power went out yesterday and I was left with my thoughts. Took forever 
2020-08-05 19:47:12+00:00,a 60 ft. tree almost went through my roof yesterday lol also the power went out in my whole neighborhood so that’s not fun
2020-08-05 19:45:37+00:00,i think my biggest flex right now is that my power never went out
2020-08-05 19:45:35+00:00,I was coping quite well with this whole stay-at-home thing until my power went out 26 hours ago and @coned failed to offer ONE SINGLE UPDATE ON RESTORATION SINCE
2020-08-05 19:44:25+00:00,Ever since the power went out my phone is barely loading anything. But this is why I have 1000+ saved songs on Spotify 
2020-08-05 19:44:01+00:00,"The power at my clinic went out, so my afternoon client is cancelled and if the power does't come back on, then my evening client is also cancelled"
2020-08-05 19:43:12+00:00,"That sucks. We hardly got anything at all here in Hackensack. I haven't gone out to drive around yet, but it only rained for like half an hour yesterday and my power never went out for more than a couple minutes intermittently. "
2020-08-05 19:43:08+00:00,@JCP_L My power was out Monday night from 8:45pm - 5am the next morning - then 6 hours later - at 11am I heard a big POP and the power went out again! I hear that pop very often because my electricity goes out very often and that pop means that the transformer has blown.
2020-08-05 19:40:57+00:00,Confused as to why my power just went out again. Get it together Maplewood!
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
2020-08-05 19:40:14+00:00,"Traffic in my area along with park closure for cleanup, still trees down, power &amp; internet still out. NJ is a mess right now. Some businesses can't operate too. Have no idea if my unemployment claim for this week went through because the server timed out &amp; cell svc is spotty "
2020-08-05 19:39:28+00:00,"power went out for like, a fuckin milisecond and now my wifi is out this of course happened in the middle of my practice test "
2020-08-05 19:39:27+00:00,"so there was a storm yesterday, and my power went out- and now i’m sitting in my sauna of a living room trying to get service and it’s like 80° outside"
2020-08-05 19:38:05+00:00,"All I have to say is world cup week 8 my power and internet went out on a Tuesday for 3 days and I placed the best that weekend compared to any world cup week, so just know when you see me on the leader boards this weekend it was meant to be"
2020-08-05 19:37:06+00:00,the power went out at my school and im supposed to be in my classes rn so i had to go to all my teachers classrooms and tell them i can’t participate 
2020-08-05 19:36:17+00:00,power is out at my house so i went to my parents house where they have power but no cable/internet and no cell service so if you need me i guess i'll be churning butter until friday (in the ac at least)
2020-08-05 19:34:36+00:00,This dude shredded a power pole by my house this morning. Power went out mid shower and still isn’t on. Send help
2020-08-05 19:33:06+00:00,Both my power and wifi went out at the same time while on the job 
2020-08-05 19:32:45+00:00,i went to my friends house to charge stuff while my sister is at physical therapy but when i got there his power went out so now im just Here
2020-08-05 19:30:14+00:00,Power went out yesterday. Might not have it back until at least Friday. But I made good use of my stupid huge Anker power bank and my Fat Chocobo USB light last night. I read by FCL... aka Fat Chocobo Light! 
2020-08-05 19:29:38+00:00,"""My volunteer sent me pictures of her fridge and her stove to prove that her power went out and that's why she couldn't make calls"" -@maymaymorals 90 days "
2020-08-05 19:26:13+00:00,"My power went out due to the hurricane. Hooray rising temperatures, spoiled food and dying phones! :) :) :) :) :) #HurricaneIsaias"
2020-08-05 19:25:07+00:00,"im back, sorry my power went out last night lmao"
2020-08-05 19:23:25+00:00,PSE&G workin over here and my power just went out.. Guessing its temporary but bruh..
2020-08-05 19:22:29+00:00,Power went out in my neighborhood perfect time to go swim 
2020-08-05 19:21:03+00:00,"- talking to him?” And then my power went out, I took a nap, woke up, joined the chat again, and found out from my friends he cheated on me with his OC. And that’s how I got cheated on when I was 8 "
2020-08-05 19:20:03+00:00,26 hours since power went out &amp; site says the same thing. This is sad. My building as a lot of units. You can't literally &amp; figuratively leave us in the dark by not providing any update to the outage whatsoever. This is BS. We need to make plans for family pets food... Not cool. 
2020-08-05 19:20:00+00:00,my power went out and the first thing i did is i went downstairs and plugged in my phone to the outlet so it wouldn’t die in the power outage
2020-08-05 19:18:00+00:00,my power and WiFi just went out because they’re trying to fix the power for the neighborhood down the street so this is fun! 
2020-08-05 19:14:37+00:00,"My power went out yesterday, are we still pretending Israel didn't attack Lebanon?"
2020-08-28 17:42:45+00:00,Do you agree with the top 5? 
2020-08-05 19:14:24+00:00,Welp. My power just went out. Thanks storms. I’ll keep you all posted on if it comes back.
2020-08-05 19:13:41+00:00,My parents’ (in NJ) power went out yesterday during the storm. It appears they’ve found the reason. 
2020-08-05 19:12:27+00:00,Perk of living in Town Center.. my power was fixed 2 hours after it went out lol
2020-08-05 19:12:11+00:00,so the power just went out in my office &amp; we’re still sitting here 
2020-08-05 19:11:25+00:00,So the power went out in my area and last night it was pitch black... Scary #NewJersey #poweroutage
2020-08-05 19:11:05+00:00,My power went on at about 350am this morning just to go out again by 11am no explanation as to why? I live by Holy Rood cemetery in Westbury it’s unacceptable maps are inconclusive smh Ask Governor for help Ms. Curran thank you
2020-08-05 19:10:33+00:00,Our power just went out and they said it might not be back on for another 2 hours I had to text my manager to tell him lol
2020-08-05 19:10:24+00:00,"Power went out 5 pm yesterday. No power this morning so I drove down to the store to get my coffee! Needed that morning lift! 22 hours, still no power. "
2020-08-05 19:10:14+00:00,LMAOAOOA bro my power didn’t even went out yesterday or today
2020-08-05 19:09:35+00:00,"Watched them, throughout the whole thing .... until my power went out !"
2020-08-05 19:06:24+00:00,y’all stressing about power? i’m tight my 5G went out lastnight
2020-08-05 19:03:11+00:00,Wtf my power went out for 2 days and now battlefield has one less platform?
2020-08-05 19:02:25+00:00,The power went out at my job and then came back on a minute later. I thought I was ready to go home.
2020-08-05 19:02:00+00:00,Hi yesterday I was playing Minecraft on the PS4 when the power went out because of the storm and now I tried to load my world it says the data is corrupted and it has to be deleted. Is there a way you can fix this? My little brother has done so much in that world.
2020-08-05 19:01:26+00:00,Please tell me why my power went out the day AFTER the storm ?
2020-08-05 18:59:08+00:00,"I'll just toss my hat in the ring. Our service went out at about 8pm last night. Still no service. The website service status doesn't work. Any idea on a time frame? Power was never lost, and those that lost power have power again, but still no internet."
2020-08-05 18:59:05+00:00,My mom hasn’t had power at all for the past day and it was flickering on and off at my place yesterday and now it just went completely out yay
2020-08-05 18:58:50+00:00,How my blocks power went out AFTER the storm
2020-08-05 18:58:34+00:00,@CarverHigh_ @CLoprestiWFAN my power literally just went out
2020-08-05 18:56:34+00:00,@OptimumHelp hello I have power but the internet went out last night around 4am and my status page says unavailable at this time. How can I check how long the expected outage will be?
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
2020-08-05 18:55:13+00:00,ANNNNNND my power just went out -_- but still req stuff i just might not do it until tonight bc i gotta preserve the phone battery 
2020-08-05 18:52:49+00:00,I'm still stuck in Stoughton until my place is ready in Dorchester aug 1... Stoughton is so damn boring. Our power went out too when that many hurricanes blasted through. Went back on around 8 or 9. How are you doing without air conditioning?
2020-08-05 18:51:17+00:00,"Freaking hurricane, then my power went out for 6 hours, then my shed got blown and crumpled up by the storm, then i had to take a final exam for college!!! It was a WILD day but I prevailed "
2020-08-05 18:51:01+00:00,Our buildings power went out so now I’m dispensing medication under my phone’s light 
2020-08-05 18:49:36+00:00,my power went out the second day 
2020-08-05 18:49:11+00:00,The power just went out in my neighborhood wtf
2020-08-05 18:49:05+00:00,my power's out for 2 days and I made grilled cheese after the sun went down 
2020-08-05 18:47:57+00:00,"my trio’s power went out, need a trio for cash cup"
2020-08-05 18:47:24+00:00,"I was one month off and heavily exaggerated, but my power outage prediction was pretty spot on! Hurricane Isaias happened and the power went out in some parts of the Northeast. Luckily for me, I turned out ok. "
2020-08-05 18:47:21+00:00,My power went off twice yesterday for 30 seconds at a time. Somehow my half my town is out and I can’t order food and I know this is extremely first world but I want to cry. I’m so mentally and physically exhausted.
2020-08-05 18:46:26+00:00,when i was finally gonna post my edit yesterday but the power went out 
2020-08-05 18:45:46+00:00,YO MY POWER WENT OUT TOO TF 
2020-08-05 18:45:18+00:00,my power went out again WHAT IS HAPPENING
2020-08-05 18:45:16+00:00,"power just went out, then came back on mum had the tv on, so when the power came back on the tv was hella loud... kinda surprised my niece isn't screaming... "
2020-08-05 18:44:56+00:00,Well my power went out so....
2020-08-05 18:43:10+00:00,my power went out for a little but yesterday 
2020-08-05 18:42:56+00:00,My power went out what did i miss
2020-08-05 18:40:49+00:00,bro the crazy part is my power didn’t even go out during the storm lmaooo it was beautiful out when my power went out
2020-08-05 18:40:42+00:00,HELLO EVERYONE MY POWER WENT OUT YESTERDAY BC OF A STORM AND ITS PROBABLY NOT COMING BACK ON TILL FRIDAY OR SATURDAY ALSO A TREE WENT THROUGH MY PARENTS HOUSE
2020-08-05 18:40:12+00:00,holy crap the power went out at my house and we had to use our generator its hot as hell in here send help
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
2020-08-05 18:39:39+00:00,Thinking about the time the power went out at my store and my boss made the grocery team use flashlights 
2020-08-05 18:39:37+00:00,my power went out
2020-08-05 18:37:49+00:00,20 mins after i made this comment my power went out and didn't come back on until like 3 AM. Jinxed myself lmao.
2020-08-05 18:37:27+00:00,@JCP_L my power went back on last night at about 845pm but went out again today. Why would this happen?
2020-08-05 18:37:12+00:00,My neighborhoods power went out sporadically at 11AM this morning. Related to fixing everyone else’s power? DM’d you already.
2020-08-05 18:36:12+00:00,"#TropicalStormIsaias #tornadoes. #MontgomeryCounty My hometown! Yikes. Power went out B4 noontime yesterday, just came back on NOW at 10:51a.m. Others in Pottstown, ? In dark. Collegeville | PHOTOS: Perkiomen Creek Floods To All-Time Historic High Levels "
2020-08-05 18:33:38+00:00,my power went out and my wifi went down + my service was shit
2020-08-05 18:32:59+00:00,Live in Farmington and I can say the same. They even went out of their way to lie on their map. First screenshot is from Yesterday and 2nd one is from today. They're trying to say that the power outage in my neighborhood is fixed but none of us have power... 
2020-08-05 18:30:08+00:00,my power came back on and went back out again hate it here so bad
2020-08-05 18:29:34+00:00,my friend was doing his online orientation like right before everyones power went out 
2020-08-05 18:28:50+00:00,My power steering went out so I’m about to get buff
2020-08-05 18:24:26+00:00,"// storms , loud noise just heard a really fucking loud thing of thunder and my power went out "
2020-08-05 18:21:49+00:00,My power went out so I may not be not available for another day or 2 :((
2020-08-05 18:18:48+00:00,my power went out 
2020-08-05 18:16:14+00:00,What happened you didn’t say what kind of incident. I heard an explosion and my power went out. I’m on Bay St S. Heard multiple sirens
2020-08-05 18:16:04+00:00,"Update 3: I went home last night, but my whole county is out of power. Power may not be up and running until Saturday &amp; yes my apartment still doesn't have AC It has been a LONG few days! "
2020-08-05 18:15:17+00:00,My power went out yesterday afternoon and we aren't supposed to get it back until Sunday. 0% chance I get more than 5 hours of sleep until then.
2020-08-05 18:13:17+00:00,Just heard an explosion NE of me from Bay St S and my power went out. Sunny day no wind. #hamontfiredept says incident @Queen and Barton. Heard multiple fire sirens
2020-08-05 18:11:34+00:00,Maybe you guys could look into the autosave feature? I lost 4 hours of playtime because my power went out and after booting up the game after it came back on i was back where I left the game the day before.
2020-08-05 18:09:18+00:00,Went to go fill gas cans for generator. There was a single guy in the bucket of an electrical truck near my house working on a pole. He was staring at the pole scratching his head. All he needed was a crescent wrench and some duct tape. Power may be out for a while! 
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
2020-08-05 18:08:39+00:00,i’m convinced my power only went out so i would be forced to do my summer reading instead of sitting on tik tok
2020-08-05 18:04:55+00:00,"Really bad, my power went out and igo outside if I want Internet"
2020-08-05 18:04:13+00:00,The power went out and my data wasn’t working so I was bored out of my mind in the dark i started reading hq tho bc nothing else to do :p
2020-08-05 18:02:08+00:00,"Won a game of Fall Guys and my power went out, I’m too strong for this game"
2020-08-05 18:00:39+00:00,I’m so sorry for no stream last night! I got caught up playing with friends and then my power went out around 8 :( I’ll make it up with 2 games tomorrow. Tonight will be some #ApexLegends though!
2020-08-05 17:59:33+00:00,I should’ve told them my power went out
2020-08-05 17:57:44+00:00,Update: idk if ima stream my power went out 
2020-08-05 17:57:37+00:00,"I never lost power or internet throughout the entire storm, everything calmed down around 3:30-4:00 yesterday and then around 5:30 my internet randomly went out and it hasn’t come back since."
2020-08-05 17:56:43+00:00,"Hey Joe, that's not it at all. Even with ear protection on, I typically play drums too quiet for most people's taste. What escalated my tinnitus the most was a concert 2 years ago where the power went out, soundcheck didn't happen, and I didn't realize the venue offered earplugs."
2020-08-05 17:54:32+00:00,srry if i wasn’t active my power went out and it still is xx
2020-08-05 17:53:27+00:00,Literally they must’ve known my power went out last night 
2020-08-05 17:51:28+00:00,my package went out for delivery 3 separate times this morning. that’s like 3x the standard delivery power. didn’t even have to pay extra
2020-08-05 17:50:07+00:00,"Work mood is decent, glad today’s almost over tho. Sweating like hell since I didn’t get to shower this morning since my power went out "
2020-08-05 17:49:48+00:00,POWER WENT OUT AND MY PHONE ON 12%
2020-08-05 17:49:35+00:00,"My power went out today, no storm at all."
2020-08-05 17:48:02+00:00,the power went out last night &amp; all I did was lay there and listen to folklore until my phone died 
2020-08-05 17:46:42+00:00,My power went out 3 times lol!
2020-08-05 17:44:49+00:00,My power was back yesterday and then went out again for awhile but came back again. Took optimum longer to recover interent phone and cable service.
2020-08-05 17:44:23+00:00,"The power went out for my job so I can just sit here on Twitter till it’s back on, this is amazing"
2020-08-05 17:43:28+00:00,"Thank you. Could’ve been worse, though it was frustrating to lose power after the storm had passed. Very strange. At least I had practice from last summer when my central air went out."
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
2020-08-05 17:43:13+00:00,"Knocked my internet out then that came back on, but then my power went out like 10 minutes later, it made it seem like I rage quit a OW match. But hey what matters is no trees hit my apartment building, just the neighbors across the street. "
2020-08-05 17:42:02+00:00,"I’ve received this text 10 times since my power went out 22 hours ago. @ORUConnect, please stop telling me the “next message to provide update.” At this point you’re just mocking me."
2020-08-05 17:40:07+00:00,"The past three Wednesday’s have been ass. 1. Someone stole my package, 2. My phone stopped working, 3. My power went out and now Juicy Crab and Uber @Uber_Support scammed me."
2020-08-05 17:36:45+00:00,thank god my power never went out
2020-08-05 17:34:56+00:00,MY POWER JUST WENT OUT AND I HAVE BARELY ANY INTERNET HELP
2020-08-05 17:34:27+00:00,"my power only went out for four hours last night, but we made the most of it "
2020-08-05 17:32:22+00:00,my power went out again &amp; i have to get ready for work in 30 mins 
2020-08-05 17:32:17+00:00,How’s this for a 2020 story: I escaped to my parents’ house because there doesn’t seem to be an estimated timetable for restoring power by me. Within 10 minutes of my arrival THEIR POWER WENT OUT 
2020-08-05 17:29:32+00:00,Sry my area has been seriously effected with alot of enviornment destroying power lines. I was interrupted on my first day trying to work toward my 800 hrs and my power went out again. Please pray I wont have issues tonight. I cant afford another PC &amp; equipment setup @FlyRts
2020-08-05 17:28:56+00:00,"The other day, as I sat down to work, I discovered half the keys off my keyboard had stopped working. Cool. I ordered a new one. Today it arrived! I took it out of the box and sat down to work! And the power went out."
2020-08-05 17:28:38+00:00,so the oven was even less functional today than it was yesterday. we could only work with one rack instead of six which was stressful especially for the morning delivery and then five minutes before my shift ended the power went out. it managed to reboot itself but hhh
2020-08-05 17:27:35+00:00,sorry if i can’t make it to streams my power went out and idk when it’s coming back
2020-08-05 17:26:52+00:00,my power went out again??
2020-08-05 17:26:15+00:00,"Hey sunny long time no talk!, the power went out in my house too, what a coincidence "
2020-08-05 17:23:00+00:00,"Thank you everyone for the love and kind messages! I greatly appreciate it! The power went out at my place yeasterday, and I wasn’t able to work on the website yesterday. It should be up either later today or early tomorrow morning! Sorry and thank you for your patience! https://twitter.com/garf_mossy/status/1290494435294195715"
2020-08-05 17:21:33+00:00,The power went out this morning &amp; I’m just drinking my water chilling grateful that the power went out during the day and not at night
2020-08-05 17:18:21+00:00,"Thankfully Texas isn't as humid as Florida, or else i'd be dead lol. My power went out my first night here but it's been smooth since"
2020-08-05 17:18:15+00:00,The power went out right before my lunch break . 
2020-08-05 17:16:28+00:00,This happened all over my town a few yrs ago. Power company couldn’t keep up. I’m my neighborhood we all went out with chainsaws and cleared out own street. Guys took the wood home to burn at a later date
2020-08-05 17:12:45+00:00,"JUST CUZ MY POWER WENT OUT, CHAENNIE BREATHED? I can’t see anything but my tweets r sending out lmfao"
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
2020-08-05 17:12:12+00:00,My car &amp; jump box that COULD charge my phone Are locked in my mechanic's lot because it's in the shop When they lost power they did what they could &amp; went home early ..... B4 I called to get my jump box out of the car !!! WAAAAAAAA !!!!
2020-08-05 17:10:25+00:00,the power went out for the 3rd time today and my battery is at 10% i hate it here
2020-08-05 17:09:37+00:00, MISS BRANDI UPDATES: MY HAIR IS BACK TO PINK KNEE IS BETTER BUT POWER WENT OUT YESTERDAY DURING HURRICANE STARTED FILMING TODAY I WILL COMPLETE YOUR CUSTOM CLIPS IN THE ORDER I SEE FIT DON'T RUSH PERFECTION IM TOTALLY WORTH THE WAIT 
2020-08-05 17:08:33+00:00,I haven’t gotten my power back for over 24 hours. It came back at like 11;00pm and went out at 5:00am
2020-08-05 17:08:22+00:00,haven't slept since the power in my city went out. Power is back and still cant sleep. pain
2020-08-05 17:07:12+00:00,First I couldn’t do anything yesterday because the power went out and now my internet and data in my house is worse than outside. Also it’s my birthday 
2020-08-05 17:05:00+00:00,I just paid rent and the power just went out in my building. I want a refund. This some bullshit.
2020-08-05 17:02:09+00:00,me when the power went out during my overnight shift last night 
2020-08-05 17:02:04+00:00,"lol my standing desk was in the ""up"" position when the power went out, so I guess I'm standing for the next few days"
2020-08-05 17:01:18+00:00,Although I expect no interactions on this tweet; one day last year my power went out and when it came back on my Wii turned off and it has not turned on since. Everything is plugged in so is there a reason why it is still off?
2020-08-05 17:01:02+00:00,"The reason they offered was that it is bad for people from countries with oppressive regimes, which is probably true enough, but doesn't seem to outweigh the ""I got covid and missed two weeks of class"" or "" my wifi went out because of a power outage"" concerns."
2020-08-05 17:00:37+00:00,Crazy how when the power went out i lost everything. You’re really the light i need in my life. I love the way you glow when i turn you. #poweroutage #poweroutagelongisland #pseg
2020-08-05 17:00:04+00:00,Ok so you guys I was supposed to tweet that other tweet yesterday but my power went out due to a storm. I don’t know when the power will be back on but the news said some places might be off until the weekend so hopefully I’m not one of those places.
2020-08-05 16:59:09+00:00,"I like how when my wifi experience was actually good( like getting alot of character in elite smash like isabelle, byleth and what not.) the power went out when I was about to play more of it and now I can't play. thank you sakuri for the improved experience. but what the hell."
2020-08-05 16:58:51+00:00,My work will be out of power for a few days at least. That whole town is a mess of trees and power lines everywhere. Went in just to sweep all the debris until boss drove up told everyone to go home :/
2020-08-05 16:56:33+00:00,"I'm still out of power, went out around 3pm for me yesterday. My state has a lot of outages and I don't have an ETA of when it will be restored. No stream today unless it miraculously comes back."
2020-08-05 16:56:13+00:00,heyyy my power went out 5 times lol @tytrackty1rack
2020-08-05 16:55:50+00:00,Power went out while I was winning a rather difficult race. And I'm okay with that. But I'm not okay with the power going out and coming back while my system was compiling all the data.
2020-08-05 16:54:14+00:00,"Mine went out briefly twice yesterday, but not for very long. My aunt doesn't have power though."
2020-08-05 16:53:47+00:00,The worst part about the power going out is the AC going with it. Once my power went off for 2 weeks in the middle of summer and I went on a spiritual journey... I'll never forget it. Glad you survived it!! 
2020-09-04 21:22:03+00:00,"Action-packed gameplay, an original cinematic story, and iconic Super Heroes. Marvel's Avengers is available now on PS4, Xbox One, PC, and Stadia!"
2020-08-05 16:52:52+00:00,"Power went off at 1 pm yesterday and I have read 6 books since then, thank goodness I have my kindle so I won’t run out of stuff to read! And power is on at my dads work so he can take phone/kindle to charge if need be."
2020-08-05 16:52:46+00:00,My power went out at the tail end of this meeting and I still have so much work to do ffs
2020-08-05 16:52:41+00:00,"Like bro can’t play bc yesterday my power went out. trees down, wires down etc. and 2 electric transformers blew up. If you don’t know what that is search it up."
2020-08-05 16:51:39+00:00,Went 9-4 yesterday with picks which were about to post before the power went out which made me lose service. I’ll have my picks and total record before the first Marlins Orioles game at 5! #MLBPicks
2020-08-05 16:50:08+00:00,well fuck my power just went out
2020-08-05 16:44:15+00:00,"Our power has been out for 24 hours so we went to my mom’s house (thank GOD), and I just put my kid down for a nap in a walk-in closet. Honestly I have no regrets. It’s dark and quiet. This is what we call Good Enough Parenting."
2020-08-05 16:40:56+00:00,"So I am in Raleigh NC, we didn’t lose power and only got rain on 8/4/20. Internet however went out at 2:00 AM on 8/4/20 and didn’t come back until 4:00. However today, there is no storm or rain and the internet has gone out again right in the middle of my workday. Why????"
2020-08-05 16:36:39+00:00,My power just went out again. I’m really ready to go tf off but I don’t even have the energy
2020-08-05 16:36:09+00:00,its gone be out for days bro last time a hurrican came thru my area lastbyear went 3 days without power house got too 90 degrees inside
